Time Scale; Number of Packets; Total data (kb); 
2408.400000; 2639; 1987476; 
2408.500000; 2760; 2074473; 
2408.600000; 2639; 1974833; 
2408.700000; 2280; 1716643; 
2408.800000; 2159; 1618752; 
2408.900000; 2159; 1618680; 
2409.000000; 1800; 1358190; 
2409.100000; 1800; 1349110; 
2409.200000; 2040; 1532597; 
2409.300000; 2159; 1614237; 
2409.400000; 2280; 1709911; 
2409.500000; 2280; 1702687; 
2409.600000; 2280; 1712501; 
2409.700000; 2159; 1607559; 
2409.800000; 2040; 1518502; 
2409.900000; 1920; 1438113; 
2410.000000; 1920; 1433365; 
2410.100000; 1800; 1347542; 
2410.200000; 2040; 1522523; 
2410.300000; 2159; 1600643; 
2410.400000; 2159; 1608154; 
2410.500000; 2159; 1605492; 
2410.600000; 2159; 1610350; 
2410.700000; 2159; 1622047; 
2410.800000; 2040; 1525606; 
2410.900000; 2040; 1528655; 
2411.000000; 1800; 1340151; 
2411.100000; 1800; 1336599; 
2411.200000; 2040; 1535776; 
2411.300000; 2159; 1623895; 
2411.400000; 2280; 1713941; 
2411.500000; 2400; 1813451; 
2411.600000; 2280; 1716251; 
2411.700000; 2159; 1618088; 
2411.800000; 2159; 1625998; 
2411.900000; 2040; 1527417; 
2412.000000; 1800; 1356194; 
2412.100000; 1800; 1347932; 
2412.200000; 1920; 1430234; 
2412.300000; 1920; 1437928; 
2412.400000; 2040; 1533633; 
2412.500000; 2040; 1534815; 
2412.600000; 2040; 1530202; 
2412.700000; 1920; 1450927; 
2412.800000; 1920; 1437899; 
2412.900000; 1920; 1430215; 
2413.000000; 1800; 1342288; 
2413.100000; 1800; 1340977; 
2413.200000; 2040; 1529280; 
2413.300000; 2159; 1618974; 
2413.400000; 2280; 1716977; 
2413.500000; 2400; 1797967; 
2413.600000; 2280; 1719800; 
2413.700000; 2159; 1617509; 
2413.800000; 2159; 1619004; 
2413.900000; 1920; 1445148; 
2414.000000; 1800; 1336500; 
2414.100000; 1800; 1342782; 
2414.200000; 1920; 1449668; 
2414.300000; 2760; 2073254; 
2414.400000; 2760; 2061213; 
2414.500000; 2760; 2090567; 
2414.600000; 2760; 2054244; 
2414.700000; 2760; 2063362; 
2414.800000; 2280; 1701966; 
2414.900000; 1920; 1423833; 
2415.000000; 1800; 1344917; 
2415.100000; 1800; 1354450; 
2415.200000; 2040; 1521258; 
2415.300000; 2519; 1885126; 
2415.400000; 2639; 1976701; 
2415.500000; 2760; 2095568; 
2415.600000; 2639; 1966884; 
2415.700000; 2519; 1882792; 
2415.800000; 2159; 1604601; 
2415.900000; 2040; 1519105; 
2416.000000; 1800; 1351559; 
2416.100000; 1800; 1358513; 
2416.200000; 2159; 1634962; 
2416.300000; 2159; 1612437; 
2416.400000; 2639; 1981686; 
2416.500000; 2639; 1976767; 
2416.600000; 2639; 1975059; 
2416.700000; 2159; 1613909; 
2416.800000; 2159; 1624902; 
2416.900000; 2040; 1519516; 
2417.000000; 1920; 1440463; 
2417.100000; 1800; 1345512; 
2417.200000; 1920; 1435207; 
2417.300000; 2280; 1707636; 
2417.400000; 2639; 1976476; 
2417.500000; 2760; 2071864; 
2417.600000; 2639; 1981462; 
2417.700000; 2280; 1712432; 
2417.800000; 2040; 1535119; 
2417.900000; 1920; 1439515; 
2418.000000; 1800; 1344768; 
2418.100000; 1800; 1346277; 
2418.200000; 1800; 1332740; 
2418.300000; 2280; 1710420; 
2418.400000; 2280; 1712464; 
2418.500000; 2519; 1891281; 
2418.600000; 2280; 1708437; 
2418.700000; 2280; 1713867; 
2418.800000; 1920; 1446418; 
2418.900000; 1800; 1347554; 
2419.000000; 1800; 1346577; 
2419.100000; 1800; 1352214; 
2419.200000; 2159; 1617967; 
2419.300000; 2159; 1627067; 
2419.400000; 2280; 1711767; 
2419.500000; 2280; 1712675; 
2419.600000; 2280; 1714423; 
2419.700000; 2159; 1616311; 
2419.800000; 2159; 1623247; 
2419.900000; 2159; 1613438; 
2420.000000; 1800; 1356282; 
2420.100000; 1800; 1353964; 
2420.200000; 1920; 1439495; 
2420.300000; 2159; 1616993; 
2420.400000; 2519; 1879145; 
2420.500000; 2519; 1893493; 
2420.600000; 2519; 1905109; 
2420.700000; 2159; 1620939; 
2420.800000; 2159; 1613231; 
2420.900000; 1800; 1360374; 
2421.000000; 1800; 1341952; 
2421.100000; 1800; 1343895; 
2421.200000; 1800; 1353136; 
2421.300000; 2040; 1525816; 
2421.400000; 2519; 1894666; 
2421.500000; 2519; 1896367; 
2421.600000; 2519; 1869350; 
2421.700000; 2159; 1603657; 
2421.800000; 1800; 1352022; 
2421.900000; 1800; 1342793; 
2422.000000; 1800; 1351918; 
2422.100000; 1800; 1350901; 
2422.200000; 1920; 1440129; 
2422.300000; 2280; 1713568; 
2422.400000; 2280; 1696011; 
2422.500000; 2280; 1702122; 
2422.600000; 2280; 1719367; 
2422.700000; 2280; 1707145; 
2422.800000; 2159; 1620373; 
2422.900000; 1920; 1444886; 
2423.000000; 1920; 1443784; 
2423.100000; 1800; 1352159; 
2423.200000; 1800; 1350600; 
2423.300000; 2040; 1538012; 
2423.400000; 2280; 1701586; 
2423.500000; 2519; 1883237; 
2423.600000; 2400; 1788378; 
2423.700000; 2040; 1534303; 
2423.800000; 1920; 1437275; 
2423.900000; 1800; 1352709; 
2424.000000; 1800; 1351660; 
2424.100000; 1800; 1342582; 
2424.200000; 1920; 1442318; 
2424.300000; 2159; 1618710; 
2424.400000; 2280; 1703239; 
2424.500000; 2400; 1805722; 
2424.600000; 2280; 1702130; 
2424.700000; 2280; 1692650; 
2424.800000; 1920; 1431952; 
2424.900000; 1920; 1427503; 
2425.000000; 1800; 1358344; 
2425.100000; 1800; 1352619; 
2425.200000; 1800; 1351744; 
2425.300000; 2280; 1705877; 
2425.400000; 2519; 1897028; 
2425.500000; 2519; 1876649; 
2425.600000; 2519; 1894342; 
2425.700000; 2280; 1706900; 
2425.800000; 2040; 1535872; 
2425.900000; 1800; 1348387; 
2426.000000; 1800; 1358779; 
2426.100000; 1800; 1360040; 
2426.200000; 2159; 1625911; 
2426.300000; 2280; 1703791; 
2426.400000; 2400; 1811698; 
2426.500000; 2400; 1790831; 
2426.600000; 2400; 1806337; 
2426.700000; 2280; 1702201; 
2426.800000; 2159; 1626718; 
2426.900000; 2040; 1520979; 
2427.000000; 1920; 1434192; 
2427.100000; 1800; 1352746; 
2427.200000; 1920; 1441127; 
2427.300000; 1920; 1436142; 
2427.400000; 2040; 1523829; 
2427.500000; 2040; 1530027; 
2427.600000; 2040; 1528565; 
2427.700000; 1920; 1438722; 
2427.800000; 1920; 1444785; 
2427.900000; 1920; 1437513; 
2428.000000; 1800; 1352703; 
2428.100000; 1800; 1347692; 
2428.200000; 1920; 1433847; 
2428.300000; 2040; 1535585; 
2428.400000; 2040; 1530591; 
2428.500000; 2159; 1612848; 
2428.600000; 2040; 1532979; 
2428.700000; 2040; 1529593; 
2428.800000; 1920; 1430593; 
2428.900000; 1920; 1443380; 
2429.000000; 1800; 1346671; 
2429.100000; 1800; 1353520; 
2429.200000; 1920; 1436731; 
2429.300000; 2040; 1521390; 
2429.400000; 2519; 1891278; 
2429.500000; 2519; 1866233; 
2429.600000; 2519; 1896502; 
2429.700000; 2159; 1619886; 
2429.800000; 1920; 1447482; 
2429.900000; 1920; 1437630; 
2430.000000; 1800; 1337950; 
2430.100000; 1800; 1347458; 
2430.200000; 1800; 1341177; 
2430.300000; 1920; 1442283; 
2430.400000; 2280; 1711672; 
2430.500000; 2280; 1707371; 
2430.600000; 2280; 1704453; 
2430.700000; 1920; 1439380; 
2430.800000; 1920; 1446224; 
2430.900000; 1800; 1355402; 
2431.000000; 1800; 1349728; 
2431.100000; 1800; 1349483; 
2431.200000; 2040; 1532506; 
2431.300000; 2280; 1716907; 
2431.400000; 2400; 1795850; 
2431.500000; 2400; 1807040; 
2431.600000; 2400; 1796823; 
2431.700000; 2400; 1798787; 
2431.800000; 2159; 1626456; 
2431.900000; 2040; 1525687; 
2432.000000; 1800; 1347016; 
2432.100000; 1800; 1332047; 
2432.200000; 2040; 1527235; 
2432.300000; 2280; 1712075; 
2432.400000; 2880; 2171198; 
2432.500000; 2880; 2170695; 
2432.600000; 2880; 2165100; 
2432.700000; 2280; 1722083; 
2432.800000; 2159; 1608416; 
2432.900000; 2040; 1517311; 
2433.000000; 1800; 1345974; 
2433.100000; 1800; 1340117; 
2433.200000; 1920; 1436005; 
2433.300000; 2159; 1616582; 
2433.400000; 2400; 1788068; 
2433.500000; 2519; 1877767; 
2433.600000; 2519; 1893885; 
2433.700000; 2159; 1624903; 
2433.800000; 2040; 1529860; 
2433.900000; 1920; 1441185; 
2434.000000; 1800; 1348887; 
2434.100000; 1800; 1344054; 
2434.200000; 1920; 1439494; 
2434.300000; 2159; 1613525; 
2434.400000; 2400; 1805349; 
2434.500000; 2519; 1882822; 
2434.600000; 2400; 1799098; 
2434.700000; 2280; 1707233; 
2434.800000; 2040; 1525893; 
2434.900000; 1920; 1432002; 
2435.000000; 1800; 1353887; 
2435.100000; 1800; 1339700; 
2435.200000; 1800; 1350425; 
2435.300000; 1920; 1435550; 
2435.400000; 2040; 1517096; 
2435.500000; 2040; 1525179; 
2435.600000; 2040; 1523290; 
2435.700000; 1920; 1451505; 
2435.800000; 1800; 1348722; 
2435.900000; 1800; 1354005; 
2436.000000; 1800; 1345211; 
2436.100000; 1800; 1349215; 
2436.200000; 2040; 1515694; 
2436.300000; 2159; 1622676; 
2436.400000; 2280; 1712245; 
2436.500000; 2280; 1714099; 
2436.600000; 2280; 1710640; 
2436.700000; 2159; 1633828; 
2436.800000; 2040; 1537099; 
2436.900000; 1800; 1349513; 
2437.000000; 1800; 1355620; 
2437.100000; 1800; 1345285; 
2437.200000; 2040; 1529812; 
2437.300000; 2159; 1617103; 
2437.400000; 2159; 1605416; 
2437.500000; 2159; 1614134; 
2437.600000; 2159; 1618676; 
2437.700000; 2159; 1621035; 
2437.800000; 2040; 1528182; 
2437.900000; 2040; 1525934; 
2438.000000; 1800; 1355567; 
2438.100000; 1800; 1349203; 
2438.200000; 1800; 1355966; 
2438.300000; 2040; 1526817; 
2438.400000; 2159; 1619662; 
2438.500000; 2280; 1728015; 
2438.600000; 2159; 1617300; 
2438.700000; 2040; 1523476; 
2438.800000; 1920; 1425240; 
2438.900000; 1800; 1349012; 
2439.000000; 1800; 1359200; 
2439.100000; 1800; 1359945; 
2439.200000; 1920; 1429994; 
2439.300000; 2040; 1516713; 
2439.400000; 2159; 1618700; 
2439.500000; 2159; 1622608; 
2439.600000; 2159; 1622260; 
2439.700000; 2040; 1531954; 
2439.800000; 1920; 1423314; 
2439.900000; 1920; 1434966; 
2440.000000; 1800; 1353002; 
2440.100000; 1800; 1351790; 
2440.200000; 1800; 1346011; 
2440.300000; 2159; 1622149; 
2440.400000; 2519; 1877097; 
2440.500000; 2639; 1982726; 
2440.600000; 2639; 1986908; 
2440.700000; 2280; 1711799; 
2440.800000; 1920; 1442201; 
2440.900000; 1800; 1344272; 
2441.000000; 1800; 1341238; 
2441.100000; 1800; 1361982; 
2441.200000; 1920; 1435880; 
2441.300000; 2760; 2068258; 
2441.400000; 3000; 2260279; 
2441.500000; 3000; 2253107; 
2441.600000; 3000; 2240731; 
2441.700000; 2760; 2074561; 
2441.800000; 2280; 1705102; 
2441.900000; 1920; 1437805; 
2442.000000; 1800; 1357899; 
2442.100000; 1800; 1348766; 
2442.200000; 2040; 1518868; 
2442.300000; 2159; 1620336; 
2442.400000; 2519; 1893408; 
2442.500000; 2519; 1888347; 
2442.600000; 2519; 1886475; 
2442.700000; 2159; 1626708; 
2442.800000; 2159; 1613904; 
2442.900000; 1920; 1441851; 
2443.000000; 1800; 1353028; 
2443.100000; 1800; 1345643; 
2443.200000; 1800; 1344547; 
2443.300000; 2040; 1529914; 
2443.400000; 2159; 1615679; 
2443.500000; 2280; 1712522; 
2443.600000; 2159; 1603479; 
2443.700000; 2040; 1530823; 
2443.800000; 1920; 1444103; 
2443.900000; 1800; 1349827; 
2444.000000; 1800; 1353682; 
2444.100000; 1800; 1346882; 
2444.200000; 2040; 1531915; 
2444.300000; 2280; 1722105; 
2444.400000; 2519; 1899024; 
2444.500000; 2639; 1961544; 
2444.600000; 2639; 1987026; 
2444.700000; 2400; 1808906; 
2444.800000; 2159; 1613026; 
2444.900000; 2040; 1529444; 
2445.000000; 1800; 1357077; 
2445.100000; 1800; 1358562; 
2445.200000; 1800; 1333678; 
2445.300000; 2159; 1624379; 
2445.400000; 2519; 1890165; 
2445.500000; 2639; 1981536; 
2445.600000; 2519; 1878214; 
2445.700000; 2159; 1620185; 
2445.800000; 1920; 1442799; 
2445.900000; 1800; 1347694; 
2446.000000; 1800; 1362394; 
2446.100000; 1800; 1350438; 
2446.200000; 1920; 1440329; 
2446.300000; 2519; 1889701; 
2446.400000; 2760; 2073778; 
2446.500000; 2760; 2070559; 
2446.600000; 2760; 2065626; 
2446.700000; 2639; 1982385; 
2446.800000; 2040; 1533607; 
2446.900000; 1920; 1442855; 
2447.000000; 1800; 1346341; 
2447.100000; 1800; 1343388; 
2447.200000; 1920; 1435453; 
2447.300000; 2159; 1620542; 
2447.400000; 2280; 1714107; 
2447.500000; 2639; 1961077; 
2447.600000; 2280; 1714547; 
2447.700000; 2280; 1711840; 
2447.800000; 2159; 1609340; 
2447.900000; 1920; 1430886; 
2448.000000; 1800; 1353054; 
2448.100000; 1800; 1351274; 
2448.200000; 1920; 1447293; 
2448.300000; 2159; 1608829; 
2448.400000; 2400; 1803581; 
2448.500000; 2639; 1975553; 
2448.600000; 2400; 1791634; 
2448.700000; 2280; 1719641; 
2448.800000; 1920; 1440136; 
2448.900000; 1920; 1436258; 
2449.000000; 1800; 1342986; 
2449.100000; 1800; 1342839; 
2449.200000; 1920; 1445134; 
2449.300000; 2040; 1521695; 
2449.400000; 2280; 1700967; 
2449.500000; 2280; 1716122; 
2449.600000; 2280; 1705711; 
2449.700000; 2159; 1618959; 
2449.800000; 2040; 1529254; 
2449.900000; 1920; 1445757; 
2450.000000; 1800; 1347035; 
2450.100000; 1800; 1351905; 
2450.200000; 2159; 1612344; 
2450.300000; 2159; 1622327; 
2450.400000; 2400; 1801430; 
2450.500000; 2400; 1790251; 
2450.600000; 2400; 1788283; 
2450.700000; 2159; 1622424; 
2450.800000; 2159; 1624135; 
2450.900000; 2040; 1526957; 
2451.000000; 1920; 1439599; 
2451.100000; 1800; 1350643; 
2451.200000; 1800; 1356786; 
2451.300000; 2040; 1522970; 
2451.400000; 2400; 1799623; 
2451.500000; 2400; 1787139; 
2451.600000; 2400; 1799686; 
2451.700000; 2040; 1527352; 
2451.800000; 1920; 1440046; 
2451.900000; 1800; 1341937; 
2452.000000; 1800; 1339194; 
2452.100000; 1800; 1338041; 
2452.200000; 1800; 1355427; 
2452.300000; 2040; 1535833; 
2452.400000; 2400; 1799479; 
2452.500000; 2519; 1894663; 
2452.600000; 2519; 1893355; 
2452.700000; 2040; 1523119; 
2452.800000; 1920; 1438266; 
2452.900000; 1800; 1354511; 
2453.000000; 1800; 1336609; 
2453.100000; 1800; 1358421; 
2453.200000; 1920; 1442360; 
2453.300000; 2519; 1883539; 
2453.400000; 2760; 2066461; 
2453.500000; 2880; 2163213; 
2453.600000; 2760; 2091427; 
2453.700000; 2639; 1983385; 
2453.800000; 2280; 1702546; 
2453.900000; 1920; 1439416; 
2454.000000; 1800; 1357132; 
2454.100000; 1800; 1341293; 
2454.200000; 2040; 1533738; 
2454.300000; 2400; 1790703; 
2454.400000; 2400; 1799602; 
2454.500000; 2400; 1806788; 
2454.600000; 2400; 1791111; 
2454.700000; 2400; 1806221; 
2454.800000; 2159; 1618437; 
2454.900000; 2040; 1528525; 
2455.000000; 2040; 1538343; 
2455.100000; 1800; 1360218; 
2455.200000; 1920; 1432620; 
2455.300000; 2280; 1709345; 
2455.400000; 2519; 1882525; 
2455.500000; 2639; 1976507; 
2455.600000; 2519; 1899701; 
2455.700000; 2280; 1707868; 
2455.800000; 2040; 1526521; 
2455.900000; 1920; 1437584; 
2456.000000; 1800; 1344125; 
2456.100000; 1800; 1352019; 
2456.200000; 1800; 1350897; 
2456.300000; 1920; 1450863; 
2456.400000; 1920; 1434651; 
2456.500000; 1920; 1435029; 
2456.600000; 1920; 1433662; 
2456.700000; 1920; 1438322; 
2456.800000; 1800; 1339000; 
2456.900000; 1800; 1344410; 
2457.000000; 1800; 1357644; 
2457.100000; 1800; 1359423; 
2457.200000; 2159; 1620843; 
2457.300000; 2280; 1710005; 
2457.400000; 2400; 1801386; 
2457.500000; 2400; 1792654; 
2457.600000; 2400; 1790488; 
2457.700000; 2280; 1693232; 
2457.800000; 2159; 1620607; 
2457.900000; 2040; 1527393; 
2458.000000; 1800; 1349583; 
2458.100000; 1800; 1351772; 
2458.200000; 1800; 1350404; 
2458.300000; 2040; 1520985; 
2458.400000; 2280; 1713100; 
2458.500000; 2280; 1696900; 
2458.600000; 2280; 1699767; 
2458.700000; 2159; 1619125; 
2458.800000; 1920; 1440057; 
2458.900000; 1800; 1352433; 
2459.000000; 1800; 1354249; 
2459.100000; 1800; 1348262; 
2459.200000; 1920; 1445188; 
2459.300000; 2040; 1526514; 
2459.400000; 2040; 1534483; 
2459.500000; 2040; 1522863; 
2459.600000; 2040; 1542338; 
2459.700000; 2040; 1523094; 
2459.800000; 2040; 1518854; 
2459.900000; 1800; 1348620; 
2460.000000; 1800; 1342058; 
2460.100000; 1800; 1345774; 
2460.200000; 1920; 1441194; 
2460.300000; 2280; 1710690; 
2460.400000; 2519; 1889897; 
2460.500000; 2519; 1891636; 
2460.600000; 2519; 1877682; 
2460.700000; 2280; 1709116; 
2460.800000; 2040; 1534547; 
2460.900000; 1920; 1439282; 
2461.000000; 1800; 1348260; 
2461.100000; 1800; 1346896; 
2461.200000; 2040; 1517893; 
2461.300000; 2400; 1797082; 
2461.400000; 2880; 2156629; 
2461.500000; 3000; 2261166; 
2461.600000; 2880; 2163550; 
2461.700000; 2639; 1976167; 
2461.800000; 2159; 1608975; 
2461.900000; 1920; 1434551; 
2462.000000; 1800; 1361296; 
2462.100000; 1800; 1350377; 
2462.200000; 1800; 1342776; 
2462.300000; 2400; 1805054; 
2462.400000; 2519; 1891517; 
2462.500000; 2519; 1881161; 
2462.600000; 2519; 1894072; 
2462.700000; 2400; 1802804; 
2462.800000; 2280; 1706723; 
2462.900000; 1800; 1344128; 
2463.000000; 1800; 1342685; 
2463.100000; 1800; 1348716; 
2463.200000; 1920; 1433721; 
2463.300000; 2040; 1531566; 
2463.400000; 2639; 1982654; 
2463.500000; 2880; 2159246; 
2463.600000; 2760; 2075854; 
2463.700000; 2159; 1621266; 
2463.800000; 2040; 1527542; 
2463.900000; 1920; 1448439; 
2464.000000; 1800; 1348081; 
2464.100000; 1800; 1348822; 
2464.200000; 1920; 1422980; 
2464.300000; 2400; 1795193; 
2464.400000; 2519; 1904877; 
2464.500000; 2519; 1894281; 
2464.600000; 2519; 1891421; 
2464.700000; 2400; 1792257; 
2464.800000; 2040; 1529206; 
2464.900000; 1920; 1431807; 
2465.000000; 1800; 1348172; 
2465.100000; 1800; 1347947; 
2465.200000; 1920; 1448848; 
2465.300000; 1920; 1436939; 
2465.400000; 2040; 1519861; 
2465.500000; 2159; 1624706; 
2465.600000; 2040; 1535896; 
2465.700000; 1920; 1434291; 
2465.800000; 1920; 1437875; 
2465.900000; 1920; 1428879; 
2466.000000; 1800; 1352976; 
2466.100000; 1800; 1344090; 
2466.200000; 1800; 1345522; 
2466.300000; 2280; 1708825; 
2466.400000; 2639; 1975061; 
2466.500000; 2639; 1982013; 
2466.600000; 2639; 1974677; 
2466.700000; 2400; 1803160; 
2466.800000; 1920; 1443084; 
2466.900000; 1800; 1344998; 
2467.000000; 1800; 1348127; 
2467.100000; 1800; 1350644; 
2467.200000; 1920; 1437213; 
2467.300000; 2040; 1535898; 
2467.400000; 2159; 1622401; 
2467.500000; 2280; 1699482; 
2467.600000; 2159; 1617885; 
2467.700000; 2159; 1609643; 
2467.800000; 2040; 1525324; 
2467.900000; 1920; 1446307; 
2468.000000; 1800; 1342881; 
2468.100000; 1800; 1352665; 
2468.200000; 1800; 1348103; 
2468.300000; 1920; 1433201; 
2468.400000; 2280; 1712080; 
2468.500000; 2280; 1703613; 
2468.600000; 2280; 1703470; 
2468.700000; 2159; 1627842; 
2468.800000; 1920; 1433243; 
2468.900000; 1800; 1341539; 
2469.000000; 1800; 1344199; 
2469.100000; 1800; 1352550; 
2469.200000; 1800; 1347784; 
2469.300000; 2280; 1702009; 
2469.400000; 2280; 1698786; 
2469.500000; 2400; 1788553; 
2469.600000; 2280; 1707518; 
2469.700000; 2280; 1708456; 
2469.800000; 2159; 1612969; 
2469.900000; 1800; 1350563; 
2470.000000; 1800; 1350706; 
2470.100000; 1800; 1350957; 
2470.200000; 1920; 1436407; 
2470.300000; 2400; 1798111; 
2470.400000; 2400; 1801681; 
2470.500000; 2519; 1879195; 
2470.600000; 2400; 1790408; 
2470.700000; 2400; 1800696; 
2470.800000; 2400; 1801349; 
2470.900000; 1920; 1439072; 
2471.000000; 1800; 1352104; 
2471.100000; 1800; 1350398; 
2471.200000; 1800; 1356686; 
2471.300000; 2159; 1606731; 
2471.400000; 2519; 1894534; 
2471.500000; 2760; 2065064; 
2471.600000; 2519; 1880557; 
2471.700000; 2519; 1891335; 
2471.800000; 2040; 1530103; 
2471.900000; 1800; 1345056; 
2472.000000; 1800; 1349044; 
2472.100000; 1800; 1345370; 
2472.200000; 1800; 1342615; 
2472.300000; 2040; 1530100; 
2472.400000; 2159; 1620582; 
2472.500000; 2159; 1608510; 
2472.600000; 2159; 1614449; 
2472.700000; 2040; 1538420; 
2472.800000; 1920; 1450107; 
2472.900000; 1800; 1357289; 
2473.000000; 1800; 1354506; 
2473.100000; 1800; 1347132; 
2473.200000; 1800; 1351076; 
2473.300000; 1920; 1438863; 
2473.400000; 2639; 1985146; 
2473.500000; 2760; 2074893; 
2473.600000; 2639; 1982572; 
2473.700000; 2040; 1526299; 
2473.800000; 1920; 1445513; 
2473.900000; 1800; 1338390; 
2474.000000; 1800; 1341680; 
2474.100000; 1800; 1353766; 
2474.200000; 1920; 1445541; 
2474.300000; 1920; 1430197; 
2474.400000; 2040; 1530615; 
2474.500000; 2040; 1524821; 
2474.600000; 2040; 1522667; 
2474.700000; 2040; 1528816; 
2474.800000; 1920; 1437171; 
2474.900000; 1920; 1437483; 
2475.000000; 1800; 1348397; 
2475.100000; 1800; 1351151; 
2475.200000; 1920; 1435052; 
2475.300000; 1920; 1441287; 
2475.400000; 2040; 1530781; 
2475.500000; 2280; 1704264; 
2475.600000; 2040; 1530741; 
2475.700000; 1920; 1450198; 
2475.800000; 1920; 1433716; 
2475.900000; 1800; 1346756; 
2476.000000; 1800; 1350839; 
2476.100000; 1800; 1347517; 
2476.200000; 2280; 1711329; 
2476.300000; 2639; 1986676; 
2476.400000; 3000; 2248629; 
2476.500000; 3000; 2258400; 
2476.600000; 3000; 2244874; 
2476.700000; 2639; 1980143; 
2476.800000; 2400; 1809808; 
2476.900000; 2159; 1611157; 
2477.000000; 1800; 1352447; 
2477.100000; 1800; 1355147; 
2477.200000; 1800; 1360878; 
2477.300000; 2040; 1515065; 
2477.400000; 2040; 1525102; 
2477.500000; 2280; 1701931; 
2477.600000; 2040; 1528940; 
2477.700000; 2040; 1524056; 
2477.800000; 1800; 1342239; 
2477.900000; 1800; 1342135; 
2478.000000; 1800; 1358297; 
2478.100000; 1800; 1354499; 
2478.200000; 2040; 1525005; 
2478.300000; 2040; 1532016; 
2478.400000; 2040; 1525220; 
2478.500000; 2159; 1609898; 
2478.600000; 2040; 1529743; 
2478.700000; 2040; 1528185; 
2478.800000; 2040; 1527962; 
2478.900000; 1920; 1442944; 
2479.000000; 1800; 1343445; 
2479.100000; 1800; 1342858; 
2479.200000; 2040; 1537323; 
2479.300000; 2760; 2064648; 
2479.400000; 3000; 2260629; 
2479.500000; 3000; 2243274; 
2479.600000; 3000; 2237266; 
2479.700000; 2760; 2077198; 
2479.800000; 2400; 1797832; 
2479.900000; 2040; 1523588; 
2480.000000; 1800; 1345777; 
2480.100000; 1800; 1355076; 
2480.200000; 1920; 1435203; 
2480.300000; 2639; 1974526; 
2480.400000; 3000; 2249639; 
2480.500000; 3000; 2245735; 
2480.600000; 3000; 2230649; 
2480.700000; 2639; 1988984; 
2480.800000; 2280; 1705864; 
2480.900000; 1800; 1344026; 
2481.000000; 1800; 1350322; 
2481.100000; 1800; 1348833; 
2481.200000; 1920; 1438318; 
2481.300000; 2519; 1887527; 
2481.400000; 3000; 2245312; 
2481.500000; 3000; 2245644; 
2481.600000; 3000; 2260745; 
2481.700000; 2519; 1897756; 
2481.800000; 2400; 1795913; 
2481.900000; 1800; 1348864; 
2482.000000; 1800; 1350419; 
2482.100000; 1800; 1342780; 
2482.200000; 1800; 1356098; 
2482.300000; 1920; 1438709; 
2482.400000; 2040; 1523869; 
2482.500000; 2159; 1621780; 
2482.600000; 2040; 1531725; 
2482.700000; 1920; 1437613; 
2482.800000; 1800; 1346492; 
2482.900000; 1800; 1346876; 
2483.000000; 1800; 1359257; 
2483.100000; 1800; 1344274; 
2483.200000; 1800; 1350898; 
2483.300000; 2280; 1700006; 
2483.400000; 2880; 2158600; 
2483.500000; 2880; 2159917; 
2483.600000; 2880; 2167236; 
2483.700000; 2400; 1800397; 
2483.800000; 2159; 1628306; 
2483.900000; 1800; 1350116; 
2484.000000; 1800; 1349024; 
2484.100000; 1800; 1349211; 
2484.200000; 1920; 1443686; 
2484.300000; 2519; 1886733; 
2484.400000; 2760; 2085973; 
2484.500000; 2760; 2060123; 
2484.600000; 2760; 2052926; 
2484.700000; 2519; 1883004; 
2484.800000; 2040; 1524236; 
2484.900000; 1920; 1442361; 
2485.000000; 1800; 1359328; 
2485.100000; 1800; 1356719; 
2485.200000; 2040; 1522228; 
2485.300000; 2519; 1880570; 
2485.400000; 2639; 1979882; 
2485.500000; 2639; 1971037; 
2485.600000; 2639; 1986544; 
2485.700000; 2639; 1967957; 
2485.800000; 2040; 1525951; 
2485.900000; 1920; 1431607; 
2486.000000; 1800; 1358995; 
2486.100000; 1800; 1348950; 
2486.200000; 2040; 1524969; 
2486.300000; 2280; 1702827; 
2486.400000; 2519; 1898673; 
2486.500000; 2519; 1877777; 
2486.600000; 2519; 1877946; 
2486.700000; 2400; 1803965; 
2486.800000; 2280; 1702332; 
2486.900000; 2040; 1523215; 
2487.000000; 1800; 1348149; 
2487.100000; 1800; 1358846; 
2487.200000; 1800; 1352495; 
2487.300000; 2159; 1613370; 
2487.400000; 2519; 1882284; 
2487.500000; 2639; 1985135; 
2487.600000; 2519; 1879891; 
2487.700000; 2280; 1702188; 
2487.800000; 1920; 1435201; 
2487.900000; 1800; 1352058; 
2488.000000; 1800; 1339476; 
2488.100000; 1800; 1342610; 
2488.200000; 1920; 1450357; 
2488.300000; 2519; 1889389; 
2488.400000; 2639; 1985417; 
2488.500000; 2880; 2151771; 
2488.600000; 2760; 2073438; 
2488.700000; 2519; 1895151; 
2488.800000; 2159; 1627164; 
2488.900000; 1920; 1427115; 
2489.000000; 1920; 1435098; 
2489.100000; 1800; 1343163; 
2489.200000; 2040; 1524813; 
2489.300000; 2400; 1812866; 
2489.400000; 2639; 1969271; 
2489.500000; 3000; 2245443; 
2489.600000; 2760; 2075216; 
2489.700000; 2400; 1800601; 
2489.800000; 2280; 1713275; 
2489.900000; 2040; 1526606; 
2490.000000; 1800; 1344226; 
2490.100000; 1800; 1355172; 
2490.200000; 1920; 1444770; 
2490.300000; 2400; 1794248; 
2490.400000; 2519; 1890822; 
2490.500000; 2639; 1983928; 
