Time Scale; Number of Packets; Total data (kb); 
2684.400000; 2639; 1971265; 
2684.500000; 2639; 1981343; 
2684.600000; 2639; 1981800; 
2684.700000; 2639; 1968193; 
2684.800000; 2159; 1622983; 
2684.900000; 1920; 1437114; 
2685.000000; 1800; 1362736; 
2685.100000; 1800; 1337505; 
2685.200000; 1920; 1441654; 
2685.300000; 2040; 1528818; 
2685.400000; 2400; 1803991; 
2685.500000; 2519; 1894281; 
2685.600000; 2400; 1792533; 
2685.700000; 2159; 1621031; 
2685.800000; 1920; 1435561; 
2685.900000; 1800; 1353494; 
2686.000000; 1800; 1356404; 
2686.100000; 1800; 1348271; 
2686.200000; 2040; 1532527; 
2686.300000; 2159; 1610059; 
2686.400000; 2280; 1709522; 
2686.500000; 2400; 1809027; 
2686.600000; 2280; 1710337; 
2686.700000; 2159; 1621556; 
2686.800000; 2159; 1623890; 
2686.900000; 2040; 1523615; 
2687.000000; 1800; 1351177; 
2687.100000; 1800; 1343537; 
2687.200000; 1920; 1441317; 
2687.300000; 2040; 1535710; 
2687.400000; 2519; 1883135; 
2687.500000; 2519; 1880024; 
2687.600000; 2519; 1911475; 
2687.700000; 2280; 1717178; 
2687.800000; 1920; 1440757; 
2687.900000; 1920; 1430778; 
2688.000000; 1800; 1347788; 
2688.100000; 1800; 1336348; 
2688.200000; 2159; 1614515; 
2688.300000; 2400; 1807169; 
2688.400000; 2639; 1979257; 
2688.500000; 2639; 1984622; 
2688.600000; 2639; 1985676; 
2688.700000; 2519; 1885673; 
2688.800000; 2159; 1618218; 
2688.900000; 2159; 1617845; 
2689.000000; 1920; 1442374; 
2689.100000; 1800; 1353606; 
2689.200000; 2040; 1523017; 
2689.300000; 2159; 1614585; 
2689.400000; 2280; 1696301; 
2689.500000; 2519; 1883541; 
2689.600000; 2280; 1706270; 
2689.700000; 2159; 1615449; 
2689.800000; 2040; 1537913; 
2689.900000; 2040; 1532185; 
2690.000000; 1920; 1439147; 
2690.100000; 1800; 1339697; 
2690.200000; 2040; 1532113; 
2690.300000; 2159; 1626704; 
2690.400000; 2159; 1615400; 
2690.500000; 2280; 1711741; 
2690.600000; 2159; 1615178; 
2690.700000; 2159; 1612621; 
2690.800000; 2040; 1533553; 
2690.900000; 1920; 1438554; 
2691.000000; 1800; 1350647; 
2691.100000; 1800; 1343564; 
2691.200000; 2159; 1610358; 
2691.300000; 2159; 1622742; 
2691.400000; 2280; 1712768; 
2691.500000; 2400; 1798010; 
2691.600000; 2400; 1796495; 
2691.700000; 2159; 1610000; 
2691.800000; 2159; 1621717; 
2691.900000; 2040; 1537161; 
2692.000000; 1800; 1353712; 
2692.100000; 1800; 1343777; 
2692.200000; 2040; 1516654; 
2692.300000; 2040; 1512010; 
2692.400000; 2159; 1612882; 
2692.500000; 2280; 1724348; 
2692.600000; 2159; 1620122; 
2692.700000; 2040; 1544283; 
2692.800000; 2040; 1539529; 
2692.900000; 2040; 1526089; 
2693.000000; 1800; 1351120; 
2693.100000; 1800; 1355482; 
2693.200000; 1920; 1437835; 
2693.300000; 2040; 1529419; 
2693.400000; 2280; 1703259; 
2693.500000; 2280; 1713836; 
2693.600000; 2280; 1707193; 
2693.700000; 2040; 1527921; 
2693.800000; 2040; 1542559; 
2693.900000; 1920; 1443088; 
2694.000000; 1920; 1445201; 
2694.100000; 1800; 1348304; 
2694.200000; 1920; 1418239; 
2694.300000; 2280; 1700555; 
2694.400000; 2400; 1789009; 
2694.500000; 2519; 1891326; 
2694.600000; 2400; 1799335; 
2694.700000; 2280; 1724765; 
2694.800000; 2280; 1709327; 
2694.900000; 1920; 1437610; 
2695.000000; 1800; 1358768; 
2695.100000; 1800; 1355186; 
2695.200000; 1920; 1437272; 
2695.300000; 2040; 1528563; 
2695.400000; 2159; 1614798; 
2695.500000; 2159; 1612085; 
2695.600000; 2159; 1630518; 
2695.700000; 2040; 1527263; 
2695.800000; 1920; 1434849; 
2695.900000; 1920; 1439645; 
2696.000000; 1800; 1348273; 
2696.100000; 1800; 1352885; 
2696.200000; 1920; 1440804; 
2696.300000; 2040; 1534795; 
2696.400000; 2280; 1709584; 
2696.500000; 2400; 1792469; 
2696.600000; 2280; 1703401; 
2696.700000; 2040; 1525565; 
2696.800000; 1920; 1442298; 
2696.900000; 1920; 1437826; 
2697.000000; 1800; 1364316; 
2697.100000; 1800; 1337979; 
2697.200000; 2159; 1610073; 
2697.300000; 2639; 1972498; 
2697.400000; 2880; 2157949; 
2697.500000; 2880; 2155285; 
2697.600000; 2880; 2158837; 
2697.700000; 2639; 1976079; 
2697.800000; 2280; 1727320; 
2697.900000; 2040; 1528942; 
2698.000000; 1800; 1353431; 
2698.100000; 1800; 1346484; 
2698.200000; 2159; 1626389; 
2698.300000; 2280; 1712222; 
2698.400000; 2400; 1810659; 
2698.500000; 2400; 1789893; 
2698.600000; 2400; 1790729; 
2698.700000; 2280; 1723010; 
2698.800000; 2159; 1607450; 
2698.900000; 2159; 1608249; 
2699.000000; 1800; 1337163; 
2699.100000; 1800; 1344514; 
2699.200000; 2040; 1526298; 
2699.300000; 2400; 1790471; 
2699.400000; 2400; 1800064; 
2699.500000; 2400; 1797854; 
2699.600000; 2400; 1800525; 
2699.700000; 2400; 1784436; 
2699.800000; 2040; 1538146; 
2699.900000; 2040; 1539705; 
2700.000000; 1800; 1346841; 
2700.100000; 1800; 1333384; 
2700.200000; 1920; 1436053; 
2700.300000; 2159; 1608772; 
2700.400000; 2639; 1984569; 
2700.500000; 2760; 2056400; 
2700.600000; 2760; 2068743; 
2700.700000; 2280; 1704342; 
2700.800000; 2040; 1521925; 
2700.900000; 1920; 1437928; 
2701.000000; 1800; 1346940; 
2701.100000; 1800; 1354746; 
2701.200000; 1920; 1433392; 
2701.300000; 2400; 1794069; 
2701.400000; 2639; 1989656; 
2701.500000; 2639; 1982210; 
2701.600000; 2639; 1982231; 
2701.700000; 2400; 1797309; 
2701.800000; 2040; 1522198; 
2701.900000; 1920; 1430192; 
2702.000000; 1800; 1346805; 
2702.100000; 1800; 1351470; 
2702.200000; 1920; 1427514; 
2702.300000; 2280; 1704639; 
2702.400000; 2280; 1708318; 
2702.500000; 2400; 1802247; 
2702.600000; 2280; 1713810; 
2702.700000; 2280; 1713440; 
2702.800000; 2280; 1710926; 
2702.900000; 1800; 1356366; 
2703.000000; 1800; 1359359; 
2703.100000; 1800; 1338670; 
2703.200000; 1800; 1356170; 
2703.300000; 1920; 1443308; 
2703.400000; 2400; 1797300; 
2703.500000; 2400; 1789953; 
2703.600000; 2400; 1794104; 
2703.700000; 2400; 1791011; 
2703.800000; 1920; 1446530; 
2703.900000; 1800; 1353250; 
2704.000000; 1800; 1338975; 
2704.100000; 1800; 1357273; 
2704.200000; 1920; 1430375; 
2704.300000; 2280; 1693694; 
2704.400000; 2519; 1876734; 
2704.500000; 2519; 1890865; 
2704.600000; 2519; 1882034; 
2704.700000; 2400; 1792074; 
2704.800000; 2159; 1603702; 
2704.900000; 1920; 1439560; 
2705.000000; 1800; 1352685; 
2705.100000; 1800; 1336443; 
2705.200000; 1800; 1346642; 
2705.300000; 2040; 1515130; 
2705.400000; 2040; 1537963; 
2705.500000; 2159; 1608137; 
2705.600000; 2040; 1529066; 
2705.700000; 2040; 1527981; 
2705.800000; 1920; 1444274; 
2705.900000; 1800; 1354343; 
2706.000000; 1800; 1345417; 
2706.100000; 1800; 1355344; 
2706.200000; 1800; 1348371; 
2706.300000; 1920; 1435844; 
2706.400000; 1920; 1441002; 
2706.500000; 1920; 1443390; 
2706.600000; 1920; 1441291; 
2706.700000; 1920; 1430980; 
2706.800000; 1920; 1434774; 
2706.900000; 1800; 1342659; 
2707.000000; 1800; 1357199; 
2707.100000; 1800; 1341322; 
2707.200000; 2159; 1612140; 
2707.300000; 2400; 1795215; 
2707.400000; 2639; 1996852; 
2707.500000; 2760; 2069038; 
2707.600000; 2639; 1985005; 
2707.700000; 2519; 1888627; 
2707.800000; 2159; 1620582; 
2707.900000; 2159; 1617971; 
2708.000000; 1800; 1340715; 
2708.100000; 1800; 1358208; 
2708.200000; 1920; 1444111; 
2708.300000; 2400; 1789513; 
2708.400000; 2519; 1883537; 
2708.500000; 2519; 1894312; 
2708.600000; 2519; 1890670; 
2708.700000; 2400; 1814942; 
2708.800000; 2280; 1701108; 
2708.900000; 1920; 1433359; 
2709.000000; 1800; 1340345; 
2709.100000; 1800; 1346282; 
2709.200000; 1800; 1350771; 
2709.300000; 2280; 1707470; 
2709.400000; 2519; 1890101; 
2709.500000; 2639; 1966684; 
2709.600000; 2519; 1887810; 
2709.700000; 2280; 1716882; 
2709.800000; 2159; 1615679; 
2709.900000; 1800; 1346113; 
2710.000000; 1800; 1352182; 
2710.100000; 1800; 1353126; 
2710.200000; 2040; 1530247; 
2710.300000; 2159; 1614486; 
2710.400000; 2519; 1890547; 
2710.500000; 2639; 1966688; 
2710.600000; 2519; 1903145; 
2710.700000; 2159; 1626335; 
2710.800000; 2040; 1533527; 
2710.900000; 1920; 1430510; 
2711.000000; 1800; 1356103; 
2711.100000; 1800; 1359229; 
2711.200000; 2040; 1524119; 
2711.300000; 2040; 1522171; 
2711.400000; 2159; 1619734; 
2711.500000; 2159; 1610449; 
2711.600000; 2159; 1619893; 
2711.700000; 2040; 1531538; 
2711.800000; 2040; 1524226; 
2711.900000; 2040; 1532248; 
2712.000000; 1800; 1346248; 
2712.100000; 1800; 1343566; 
2712.200000; 1920; 1437517; 
2712.300000; 2400; 1798096; 
2712.400000; 2639; 1980071; 
2712.500000; 2639; 1984601; 
2712.600000; 2639; 1980317; 
2712.700000; 2639; 1981059; 
2712.800000; 2040; 1526300; 
2712.900000; 1920; 1439530; 
2713.000000; 1800; 1353206; 
2713.100000; 1800; 1336317; 
2713.200000; 2040; 1529474; 
2713.300000; 2400; 1809119; 
2713.400000; 3000; 2238064; 
2713.500000; 3000; 2253010; 
2713.600000; 3000; 2239137; 
2713.700000; 2400; 1804382; 
2713.800000; 2040; 1528625; 
2713.900000; 2040; 1534643; 
2714.000000; 1800; 1340868; 
2714.100000; 1800; 1341786; 
2714.200000; 1920; 1431335; 
2714.300000; 2040; 1537529; 
2714.400000; 2159; 1616696; 
2714.500000; 2280; 1716340; 
2714.600000; 2159; 1623184; 
2714.700000; 2040; 1526935; 
2714.800000; 1920; 1434959; 
2714.900000; 1920; 1446932; 
2715.000000; 1800; 1339768; 
2715.100000; 1800; 1360822; 
2715.200000; 1920; 1439982; 
2715.300000; 2040; 1541050; 
2715.400000; 2159; 1627514; 
2715.500000; 2159; 1626081; 
2715.600000; 2159; 1611074; 
2715.700000; 2040; 1523710; 
2715.800000; 1920; 1440643; 
2715.900000; 1920; 1444976; 
2716.000000; 1920; 1433722; 
2716.100000; 1800; 1359225; 
2716.200000; 1920; 1440675; 
2716.300000; 2159; 1616845; 
2716.400000; 2280; 1705478; 
2716.500000; 2519; 1892698; 
2716.600000; 2280; 1698391; 
2716.700000; 2159; 1613225; 
2716.800000; 1920; 1442124; 
2716.900000; 1920; 1449465; 
2717.000000; 1800; 1358609; 
2717.100000; 1800; 1349481; 
2717.200000; 1920; 1442000; 
2717.300000; 2040; 1541075; 
2717.400000; 2040; 1537456; 
2717.500000; 2280; 1713196; 
2717.600000; 2040; 1545537; 
2717.700000; 2040; 1534046; 
2717.800000; 1920; 1448354; 
2717.900000; 1920; 1446025; 
2718.000000; 1800; 1352442; 
2718.100000; 1800; 1345180; 
2718.200000; 2040; 1529159; 
2718.300000; 2159; 1613481; 
2718.400000; 2159; 1617093; 
2718.500000; 2159; 1622892; 
2718.600000; 2159; 1613800; 
2718.700000; 2159; 1609331; 
2718.800000; 2159; 1604732; 
2718.900000; 1920; 1437222; 
2719.000000; 1800; 1344438; 
2719.100000; 1800; 1351081; 
2719.200000; 1920; 1440419; 
2719.300000; 2040; 1523338; 
2719.400000; 2760; 2048470; 
2719.500000; 3000; 2243132; 
2719.600000; 2760; 2073845; 
2719.700000; 2040; 1540134; 
2719.800000; 1920; 1439663; 
2719.900000; 1800; 1363009; 
2720.000000; 1800; 1353836; 
2720.100000; 1800; 1346270; 
2720.200000; 2040; 1529242; 
2720.300000; 2400; 1792357; 
2720.400000; 2880; 2154791; 
2720.500000; 3000; 2242449; 
2720.600000; 2880; 2153132; 
2720.700000; 2519; 1900574; 
2720.800000; 2280; 1718333; 
2720.900000; 1920; 1434760; 
2721.000000; 1800; 1339179; 
2721.100000; 1800; 1341192; 
2721.200000; 1800; 1349549; 
2721.300000; 1800; 1346513; 
2721.400000; 2040; 1535655; 
2721.500000; 2159; 1626796; 
2721.600000; 2040; 1528908; 
2721.700000; 1920; 1441511; 
2721.800000; 1800; 1348336; 
2721.900000; 1800; 1347467; 
2722.000000; 1800; 1349734; 
2722.100000; 1800; 1345464; 
2722.200000; 2040; 1536348; 
2722.300000; 2159; 1617728; 
2722.400000; 2159; 1619293; 
2722.500000; 2159; 1619877; 
2722.600000; 2159; 1609883; 
2722.700000; 2159; 1606722; 
2722.800000; 2159; 1624518; 
2722.900000; 2040; 1539027; 
2723.000000; 1800; 1355494; 
2723.100000; 1800; 1355279; 
2723.200000; 1920; 1445541; 
2723.300000; 1920; 1439908; 
2723.400000; 2159; 1607037; 
2723.500000; 2159; 1630749; 
2723.600000; 2159; 1621551; 
2723.700000; 2040; 1521687; 
2723.800000; 1920; 1434542; 
2723.900000; 1920; 1440237; 
2724.000000; 1800; 1346941; 
2724.100000; 1800; 1344850; 
2724.200000; 1920; 1434961; 
2724.300000; 2400; 1808005; 
2724.400000; 2519; 1888922; 
2724.500000; 2880; 2152002; 
2724.600000; 2519; 1889980; 
2724.700000; 2400; 1793336; 
2724.800000; 2280; 1704857; 
2724.900000; 1800; 1338397; 
2725.000000; 1800; 1349869; 
2725.100000; 1800; 1340102; 
2725.200000; 1920; 1455479; 
2725.300000; 2040; 1530615; 
2725.400000; 2400; 1809067; 
2725.500000; 2400; 1802246; 
2725.600000; 2400; 1800280; 
2725.700000; 2280; 1702075; 
2725.800000; 2040; 1529267; 
2725.900000; 1920; 1429808; 
2726.000000; 1800; 1362588; 
2726.100000; 1800; 1349027; 
2726.200000; 2040; 1525923; 
2726.300000; 2280; 1708625; 
2726.400000; 2400; 1791463; 
2726.500000; 2400; 1808367; 
2726.600000; 2400; 1796178; 
2726.700000; 2280; 1711463; 
2726.800000; 2159; 1610202; 
2726.900000; 1800; 1346337; 
2727.000000; 1800; 1342976; 
2727.100000; 1800; 1348237; 
2727.200000; 2040; 1526857; 
2727.300000; 2280; 1700904; 
2727.400000; 2760; 2081559; 
2727.500000; 2760; 2054050; 
2727.600000; 2760; 2055377; 
2727.700000; 2519; 1891922; 
2727.800000; 2159; 1612349; 
2727.900000; 2040; 1525000; 
2728.000000; 2040; 1524891; 
2728.100000; 1800; 1343775; 
2728.200000; 1800; 1357250; 
2728.300000; 2159; 1623359; 
2728.400000; 2280; 1709134; 
2728.500000; 2280; 1704870; 
2728.600000; 2280; 1717099; 
2728.700000; 2159; 1612031; 
2728.800000; 1920; 1452062; 
2728.900000; 1800; 1345079; 
2729.000000; 1800; 1362096; 
2729.100000; 1800; 1345650; 
2729.200000; 2040; 1525928; 
2729.300000; 2519; 1885068; 
2729.400000; 2760; 2064974; 
2729.500000; 2760; 2063295; 
2729.600000; 2760; 2066075; 
2729.700000; 2639; 1981754; 
2729.800000; 2159; 1621798; 
2729.900000; 1920; 1444440; 
2730.000000; 1800; 1352756; 
2730.100000; 1800; 1357907; 
2730.200000; 1800; 1351339; 
2730.300000; 2159; 1621721; 
2730.400000; 2159; 1612983; 
2730.500000; 2400; 1806212; 
2730.600000; 2159; 1621944; 
2730.700000; 2159; 1616385; 
2730.800000; 1920; 1436877; 
2730.900000; 1800; 1355775; 
2731.000000; 1800; 1343913; 
2731.100000; 1800; 1352118; 
2731.200000; 1920; 1434354; 
2731.300000; 2280; 1707131; 
2731.400000; 2519; 1881585; 
2731.500000; 2639; 1994834; 
2731.600000; 2519; 1885798; 
2731.700000; 2400; 1793853; 
2731.800000; 2040; 1535650; 
2731.900000; 1800; 1354381; 
2732.000000; 1800; 1361584; 
2732.100000; 1800; 1362617; 
2732.200000; 1800; 1349063; 
2732.300000; 1920; 1439956; 
2732.400000; 2159; 1624781; 
2732.500000; 2280; 1707255; 
2732.600000; 2159; 1619876; 
2732.700000; 1920; 1432173; 
2732.800000; 1920; 1447068; 
2732.900000; 1800; 1345732; 
2733.000000; 1800; 1368989; 
2733.100000; 1800; 1347113; 
2733.200000; 1800; 1346299; 
2733.300000; 2040; 1514740; 
2733.400000; 2159; 1624183; 
2733.500000; 2159; 1616667; 
2733.600000; 2159; 1618280; 
2733.700000; 2040; 1527796; 
2733.800000; 1920; 1436837; 
2733.900000; 1800; 1350901; 
2734.000000; 1800; 1359898; 
2734.100000; 1800; 1356114; 
2734.200000; 2040; 1517563; 
2734.300000; 2400; 1798326; 
2734.400000; 2639; 1976884; 
2734.500000; 2639; 1974114; 
2734.600000; 2639; 1978503; 
2734.700000; 2519; 1909961; 
2734.800000; 2040; 1529092; 
2734.900000; 2040; 1518756; 
2735.000000; 1800; 1337507; 
2735.100000; 1800; 1349443; 
2735.200000; 1800; 1345361; 
2735.300000; 2040; 1519767; 
2735.400000; 2400; 1804388; 
2735.500000; 2519; 1875486; 
2735.600000; 2400; 1805020; 
2735.700000; 2040; 1531110; 
2735.800000; 1920; 1444615; 
2735.900000; 1800; 1349396; 
2736.000000; 1800; 1347997; 
2736.100000; 1800; 1350086; 
2736.200000; 2159; 1613918; 
2736.300000; 2280; 1708104; 
2736.400000; 2639; 1982837; 
2736.500000; 2639; 1986348; 
2736.600000; 2639; 1970236; 
2736.700000; 2280; 1716015; 
2736.800000; 2159; 1614599; 
2736.900000; 1920; 1446305; 
2737.000000; 1920; 1440293; 
2737.100000; 1800; 1356965; 
2737.200000; 1920; 1440110; 
2737.300000; 2639; 1984845; 
2737.400000; 2880; 2164377; 
2737.500000; 3000; 2256144; 
2737.600000; 2880; 2163277; 
2737.700000; 2639; 1989206; 
2737.800000; 2519; 1900799; 
2737.900000; 1920; 1434323; 
2738.000000; 1800; 1347088; 
2738.100000; 1800; 1342027; 
2738.200000; 2040; 1526553; 
2738.300000; 2400; 1794214; 
2738.400000; 2760; 2053317; 
2738.500000; 3000; 2243665; 
2738.600000; 2760; 2047879; 
2738.700000; 2400; 1799848; 
2738.800000; 2400; 1800338; 
2738.900000; 2040; 1536275; 
2739.000000; 1800; 1358180; 
2739.100000; 1800; 1353043; 
2739.200000; 1920; 1432812; 
2739.300000; 2040; 1530986; 
2739.400000; 2159; 1629491; 
2739.500000; 2280; 1722289; 
2739.600000; 2159; 1625937; 
2739.700000; 2159; 1623472; 
2739.800000; 2040; 1525467; 
2739.900000; 1920; 1444017; 
2740.000000; 1800; 1349884; 
2740.100000; 1800; 1345220; 
2740.200000; 1800; 1340595; 
2740.300000; 2159; 1617493; 
2740.400000; 2159; 1627031; 
2740.500000; 2400; 1794495; 
2740.600000; 2159; 1622044; 
2740.700000; 2159; 1622156; 
2740.800000; 1800; 1343717; 
2740.900000; 1800; 1341090; 
2741.000000; 1800; 1355613; 
2741.100000; 1800; 1345807; 
2741.200000; 1920; 1449127; 
2741.300000; 2040; 1541324; 
2741.400000; 2159; 1611931; 
2741.500000; 2159; 1609417; 
2741.600000; 2159; 1620621; 
2741.700000; 2159; 1607588; 
2741.800000; 2040; 1527827; 
2741.900000; 1920; 1436826; 
2742.000000; 1800; 1337932; 
2742.100000; 1800; 1338345; 
2742.200000; 1920; 1438042; 
2742.300000; 2159; 1627760; 
2742.400000; 2280; 1714676; 
2742.500000; 2280; 1704828; 
2742.600000; 2280; 1713165; 
2742.700000; 2159; 1619845; 
2742.800000; 1920; 1429928; 
2742.900000; 1920; 1443522; 
2743.000000; 1800; 1356337; 
2743.100000; 1800; 1345586; 
2743.200000; 2040; 1519223; 
2743.300000; 2400; 1800915; 
2743.400000; 2639; 1976265; 
2743.500000; 2760; 2061511; 
2743.600000; 2639; 1977900; 
2743.700000; 2400; 1794933; 
2743.800000; 2040; 1531327; 
2743.900000; 1920; 1431457; 
2744.000000; 1800; 1348594; 
2744.100000; 1800; 1350036; 
2744.200000; 2159; 1606528; 
2744.300000; 2400; 1782726; 
2744.400000; 2760; 2066309; 
2744.500000; 2760; 2068286; 
2744.600000; 2760; 2065163; 
2744.700000; 2400; 1793584; 
2744.800000; 2159; 1620790; 
2744.900000; 2040; 1518820; 
2745.000000; 1800; 1344358; 
2745.100000; 1800; 1351199; 
2745.200000; 1920; 1433113; 
2745.300000; 1920; 1439395; 
2745.400000; 2159; 1617042; 
2745.500000; 2159; 1619991; 
2745.600000; 2159; 1622890; 
2745.700000; 2040; 1525615; 
2745.800000; 1920; 1440609; 
2745.900000; 1800; 1346500; 
2746.000000; 1800; 1351420; 
2746.100000; 1800; 1350726; 
2746.200000; 1800; 1340170; 
2746.300000; 2040; 1524329; 
2746.400000; 2280; 1714076; 
2746.500000; 2400; 1803000; 
2746.600000; 2400; 1806482; 
2746.700000; 2040; 1526691; 
2746.800000; 1800; 1347162; 
2746.900000; 1800; 1347594; 
2747.000000; 1800; 1349313; 
2747.100000; 1800; 1356127; 
2747.200000; 1800; 1345503; 
2747.300000; 2280; 1710498; 
2747.400000; 2639; 1979448; 
2747.500000; 2639; 1975364; 
2747.600000; 2639; 1975424; 
2747.700000; 2280; 1721597; 
2747.800000; 2040; 1535002; 
2747.900000; 1800; 1335304; 
2748.000000; 1800; 1359454; 
2748.100000; 1800; 1352698; 
2748.200000; 2040; 1519901; 
2748.300000; 2280; 1704331; 
2748.400000; 2400; 1786751; 
2748.500000; 2760; 2072405; 
2748.600000; 2400; 1794835; 
2748.700000; 2280; 1703767; 
2748.800000; 2040; 1526715; 
2748.900000; 2040; 1536845; 
2749.000000; 1800; 1346611; 
2749.100000; 1800; 1353200; 
2749.200000; 2040; 1521194; 
2749.300000; 2519; 1898896; 
2749.400000; 2519; 1905459; 
2749.500000; 2519; 1895836; 
2749.600000; 2519; 1906673; 
2749.700000; 2519; 1893618; 
2749.800000; 2400; 1802160; 
2749.900000; 2040; 1520060; 
2750.000000; 1920; 1437352; 
2750.100000; 1800; 1336397; 
2750.200000; 2040; 1528921; 
2750.300000; 2280; 1714194; 
2750.400000; 2760; 2081312; 
2750.500000; 2760; 2065828; 
2750.600000; 2760; 2061812; 
2750.700000; 2280; 1708270; 
2750.800000; 2280; 1702543; 
2750.900000; 2040; 1527594; 
2751.000000; 1800; 1343239; 
2751.100000; 1800; 1350550; 
2751.200000; 1800; 1345353; 
2751.300000; 2280; 1702707; 
2751.400000; 2400; 1804941; 
2751.500000; 2519; 1884349; 
2751.600000; 2400; 1792119; 
2751.700000; 2280; 1717515; 
2751.800000; 2280; 1701485; 
2751.900000; 1800; 1341366; 
2752.000000; 1800; 1346897; 
2752.100000; 1800; 1348215; 
2752.200000; 2040; 1527216; 
2752.300000; 2159; 1617944; 
2752.400000; 2400; 1790060; 
2752.500000; 2639; 1967871; 
2752.600000; 2519; 1885624; 
2752.700000; 2159; 1632196; 
2752.800000; 2040; 1531916; 
2752.900000; 1920; 1437691; 
2753.000000; 1800; 1354423; 
2753.100000; 1800; 1339828; 
2753.200000; 1920; 1443423; 
2753.300000; 2159; 1618533; 
2753.400000; 2280; 1719395; 
2753.500000; 2280; 1709924; 
2753.600000; 2280; 1709235; 
2753.700000; 2159; 1618618; 
2753.800000; 2159; 1604137; 
2753.900000; 1800; 1342685; 
2754.000000; 1800; 1352044; 
2754.100000; 1800; 1355961; 
2754.200000; 2040; 1536646; 
2754.300000; 2040; 1529085; 
2754.400000; 2400; 1803654; 
2754.500000; 2519; 1878869; 
2754.600000; 2400; 1811949; 
2754.700000; 2040; 1536691; 
2754.800000; 2040; 1512826; 
2754.900000; 2040; 1528646; 
2755.000000; 1920; 1440098; 
2755.100000; 1800; 1350048; 
2755.200000; 2040; 1524436; 
2755.300000; 2280; 1710643; 
2755.400000; 2519; 1877505; 
2755.500000; 2639; 1990568; 
2755.600000; 2519; 1890484; 
2755.700000; 2400; 1789638; 
2755.800000; 2280; 1716666; 
2755.900000; 1920; 1451022; 
2756.000000; 1800; 1353819; 
2756.100000; 1800; 1356952; 
2756.200000; 1800; 1345972; 
2756.300000; 2040; 1524703; 
2756.400000; 2040; 1525132; 
2756.500000; 2040; 1525718; 
2756.600000; 2040; 1523032; 
2756.700000; 2040; 1527397; 
2756.800000; 1920; 1440652; 
2756.900000; 1800; 1349586; 
2757.000000; 1800; 1349672; 
2757.100000; 1800; 1347255; 
2757.200000; 1920; 1432213; 
2757.300000; 2159; 1625037; 
2757.400000; 2519; 1876486; 
2757.500000; 2639; 1965192; 
2757.600000; 2519; 1878823; 
2757.700000; 2159; 1632960; 
2757.800000; 2040; 1538385; 
2757.900000; 1800; 1328340; 
2758.000000; 1800; 1345205; 
2758.100000; 1800; 1336335; 
2758.200000; 1800; 1345788; 
2758.300000; 2040; 1533196; 
2758.400000; 2040; 1527579; 
2758.500000; 2159; 1620828; 
2758.600000; 2040; 1513420; 
2758.700000; 2040; 1519320; 
2758.800000; 2040; 1536486; 
2758.900000; 1800; 1341671; 
2759.000000; 1800; 1355071; 
2759.100000; 1800; 1346595; 
2759.200000; 1800; 1349839; 
2759.300000; 1920; 1432668; 
2759.400000; 2280; 1718124; 
2759.500000; 2400; 1791326; 
2759.600000; 2280; 1692598; 
2759.700000; 1920; 1450480; 
2759.800000; 1920; 1445825; 
2759.900000; 1800; 1355841; 
2760.000000; 1800; 1347785; 
2760.100000; 1800; 1359076; 
2760.200000; 1920; 1440031; 
2760.300000; 2280; 1699129; 
2760.400000; 2760; 2065321; 
2760.500000; 3000; 2255741; 
2760.600000; 2880; 2172007; 
2760.700000; 2280; 1713502; 
2760.800000; 2040; 1523894; 
2760.900000; 1800; 1341023; 
2761.000000; 1800; 1356136; 
2761.100000; 1800; 1346644; 
2761.200000; 2040; 1539078; 
2761.300000; 2519; 1887592; 
2761.400000; 2760; 2066100; 
2761.500000; 2880; 2167193; 
2761.600000; 2880; 2153961; 
2761.700000; 2639; 1981625; 
2761.800000; 2400; 1811935; 
2761.900000; 2040; 1530570; 
2762.000000; 1920; 1448300; 
2762.100000; 1800; 1346748; 
2762.200000; 2040; 1525304; 
2762.300000; 2159; 1621312; 
2762.400000; 2159; 1607701; 
2762.500000; 2280; 1702449; 
2762.600000; 2159; 1618780; 
2762.700000; 2159; 1601780; 
2762.800000; 2040; 1536796; 
2762.900000; 1800; 1344289; 
2763.000000; 1800; 1345660; 
2763.100000; 1800; 1351745; 
2763.200000; 1800; 1350533; 
2763.300000; 2280; 1714664; 
2763.400000; 2519; 1889917; 
2763.500000; 2639; 1974824; 
2763.600000; 2519; 1891661; 
2763.700000; 2280; 1703355; 
2763.800000; 2040; 1527109; 
2763.900000; 1800; 1350975; 
2764.000000; 1800; 1351603; 
2764.100000; 1800; 1355743; 
2764.200000; 2159; 1621245; 
2764.300000; 2280; 1713570; 
2764.400000; 2519; 1888997; 
2764.500000; 2519; 1887207; 
2764.600000; 2519; 1872394; 
2764.700000; 2400; 1802700; 
2764.800000; 2159; 1613836; 
2764.900000; 2159; 1628756; 
2765.000000; 1920; 1444840; 
2765.100000; 1800; 1330333; 
2765.200000; 1920; 1449642; 
2765.300000; 2400; 1797426; 
2765.400000; 2639; 1986583; 
2765.500000; 2639; 1971808; 
2765.600000; 2639; 1966753; 
2765.700000; 2400; 1801335; 
2765.800000; 2040; 1537738; 
2765.900000; 1920; 1439400; 
2766.000000; 1800; 1342011; 
2766.100000; 1800; 1346646; 
2766.200000; 1920; 1438524; 
2766.300000; 2280; 1705800; 
2766.400000; 2519; 1896027; 
2766.500000; 2519; 1894729; 
