Time Scale; Number of Packets; Total data (kb); 
3087.200000; 1920; 1445129; 
3087.300000; 2159; 1620755; 
3087.400000; 2280; 1708407; 
3087.500000; 2519; 1894696; 
3087.600000; 2280; 1710179; 
3087.700000; 2159; 1630380; 
3087.800000; 2040; 1540502; 
3087.900000; 1920; 1435815; 
3088.000000; 1920; 1442060; 
3088.100000; 1800; 1352039; 
3088.200000; 1920; 1440165; 
3088.300000; 2040; 1530687; 
3088.400000; 2400; 1800855; 
3088.500000; 2400; 1792715; 
3088.600000; 2400; 1806928; 
3088.700000; 2159; 1611479; 
3088.800000; 1920; 1431529; 
3088.900000; 1800; 1340672; 
3089.000000; 1800; 1358750; 
3089.100000; 1800; 1347716; 
3089.200000; 1920; 1435182; 
3089.300000; 2159; 1611407; 
3089.400000; 2280; 1712487; 
3089.500000; 2280; 1707013; 
3089.600000; 2280; 1707894; 
3089.700000; 2159; 1626928; 
3089.800000; 1920; 1441607; 
3089.900000; 1920; 1427726; 
3090.000000; 1800; 1338385; 
3090.100000; 1800; 1341829; 
3090.200000; 2159; 1608452; 
3090.300000; 2519; 1891390; 
3090.400000; 2639; 1972707; 
3090.500000; 2639; 1973225; 
3090.600000; 2639; 1976590; 
3090.700000; 2519; 1901425; 
3090.800000; 2280; 1713228; 
3090.900000; 2159; 1613051; 
3091.000000; 1800; 1351792; 
3091.100000; 1800; 1362616; 
3091.200000; 1800; 1352657; 
3091.300000; 2040; 1518236; 
3091.400000; 2159; 1617186; 
3091.500000; 2400; 1802168; 
3091.600000; 2159; 1619725; 
3091.700000; 2040; 1534462; 
3091.800000; 1920; 1439618; 
3091.900000; 1800; 1357586; 
3092.000000; 1800; 1347744; 
3092.100000; 1800; 1352381; 
3092.200000; 2280; 1712932; 
3092.300000; 2400; 1806189; 
3092.400000; 2639; 1981878; 
3092.500000; 2760; 2052545; 
3092.600000; 2639; 1973665; 
3092.700000; 2400; 1804480; 
3092.800000; 2400; 1802185; 
3092.900000; 2040; 1529699; 
3093.000000; 1800; 1342982; 
3093.100000; 1800; 1334823; 
3093.200000; 1920; 1446777; 
3093.300000; 2280; 1709628; 
3093.400000; 2519; 1887704; 
3093.500000; 2519; 1897169; 
3093.600000; 2519; 1880186; 
3093.700000; 2280; 1714342; 
3093.800000; 1920; 1440107; 
3093.900000; 1920; 1437871; 
3094.000000; 1800; 1356645; 
3094.100000; 1800; 1351470; 
3094.200000; 2280; 1721479; 
3094.300000; 2280; 1701395; 
3094.400000; 2639; 1983999; 
3094.500000; 3000; 2246803; 
3094.600000; 2639; 1986772; 
3094.700000; 2400; 1806672; 
3094.800000; 2280; 1703198; 
3094.900000; 2159; 1620216; 
3095.000000; 2040; 1525294; 
3095.100000; 1800; 1340146; 
3095.200000; 2040; 1531168; 
3095.300000; 2280; 1713283; 
3095.400000; 2519; 1896981; 
3095.500000; 2639; 1996415; 
3095.600000; 2519; 1879013; 
3095.700000; 2280; 1708838; 
3095.800000; 2040; 1537677; 
3095.900000; 1920; 1444895; 
3096.000000; 1800; 1348227; 
3096.100000; 1800; 1352676; 
3096.200000; 1800; 1354716; 
3096.300000; 2040; 1529700; 
3096.400000; 2280; 1708964; 
3096.500000; 2280; 1694768; 
3096.600000; 2280; 1716086; 
3096.700000; 2159; 1624503; 
3096.800000; 1920; 1450596; 
3096.900000; 1800; 1347436; 
3097.000000; 1800; 1348579; 
3097.100000; 1800; 1343960; 
3097.200000; 1920; 1438343; 
3097.300000; 2159; 1632807; 
3097.400000; 2280; 1711256; 
3097.500000; 2400; 1810006; 
3097.600000; 2280; 1709578; 
3097.700000; 2159; 1615161; 
3097.800000; 2040; 1532174; 
3097.900000; 1800; 1341878; 
3098.000000; 1800; 1340430; 
3098.100000; 1800; 1347062; 
3098.200000; 1920; 1437134; 
3098.300000; 2040; 1527510; 
3098.400000; 2280; 1697950; 
3098.500000; 2519; 1891461; 
3098.600000; 2280; 1709281; 
3098.700000; 2040; 1525397; 
3098.800000; 1920; 1452195; 
3098.900000; 1920; 1437134; 
3099.000000; 1800; 1356384; 
3099.100000; 1800; 1351079; 
3099.200000; 2040; 1513898; 
3099.300000; 2280; 1705082; 
3099.400000; 2400; 1807887; 
3099.500000; 2400; 1793658; 
3099.600000; 2400; 1792099; 
3099.700000; 2280; 1721975; 
3099.800000; 2159; 1601553; 
3099.900000; 1920; 1445617; 
3100.000000; 1800; 1352118; 
3100.100000; 1800; 1349524; 
3100.200000; 1920; 1437016; 
3100.300000; 2159; 1615019; 
3100.400000; 2280; 1707445; 
3100.500000; 2400; 1791606; 
3100.600000; 2280; 1709097; 
3100.700000; 2159; 1620776; 
3100.800000; 2040; 1531151; 
3100.900000; 1920; 1440498; 
3101.000000; 1800; 1353359; 
3101.100000; 1800; 1348698; 
3101.200000; 1800; 1351036; 
3101.300000; 1800; 1348850; 
3101.400000; 2400; 1794431; 
3101.500000; 2400; 1803344; 
3101.600000; 2400; 1790260; 
3101.700000; 1920; 1436536; 
3101.800000; 1800; 1333433; 
3101.900000; 1800; 1356611; 
3102.000000; 1800; 1351957; 
3102.100000; 1800; 1342860; 
3102.200000; 2040; 1526893; 
3102.300000; 2400; 1811575; 
3102.400000; 2880; 2156288; 
3102.500000; 2880; 2151643; 
3102.600000; 2880; 2146575; 
3102.700000; 2519; 1898558; 
3102.800000; 2280; 1707541; 
3102.900000; 1920; 1432871; 
3103.000000; 1800; 1347494; 
3103.100000; 1800; 1338051; 
3103.200000; 1800; 1352126; 
3103.300000; 1920; 1432501; 
3103.400000; 2040; 1530176; 
3103.500000; 2159; 1607812; 
3103.600000; 2040; 1531545; 
3103.700000; 1920; 1427214; 
3103.800000; 1800; 1357474; 
3103.900000; 1800; 1357658; 
3104.000000; 1800; 1367322; 
3104.100000; 1800; 1343954; 
3104.200000; 1920; 1437631; 
3104.300000; 2159; 1620135; 
3104.400000; 2280; 1692113; 
3104.500000; 2400; 1798850; 
3104.600000; 2280; 1713188; 
3104.700000; 2159; 1612934; 
3104.800000; 2040; 1531437; 
3104.900000; 1800; 1340217; 
3105.000000; 1800; 1340224; 
3105.100000; 1800; 1348222; 
3105.200000; 2040; 1510971; 
3105.300000; 2280; 1707794; 
3105.400000; 2519; 1894859; 
3105.500000; 2519; 1901642; 
3105.600000; 2519; 1892253; 
3105.700000; 2519; 1889779; 
3105.800000; 2280; 1707383; 
3105.900000; 1920; 1432378; 
3106.000000; 1920; 1429646; 
3106.100000; 1800; 1350362; 
3106.200000; 1920; 1444323; 
3106.300000; 2040; 1541673; 
3106.400000; 2400; 1807039; 
3106.500000; 2639; 1978327; 
3106.600000; 2400; 1801911; 
3106.700000; 2159; 1620113; 
3106.800000; 1920; 1435101; 
3106.900000; 1800; 1345034; 
3107.000000; 1800; 1356309; 
3107.100000; 1800; 1356825; 
3107.200000; 1920; 1437664; 
3107.300000; 2159; 1617186; 
3107.400000; 2400; 1803690; 
3107.500000; 2400; 1797224; 
3107.600000; 2400; 1806514; 
3107.700000; 2159; 1606361; 
3107.800000; 2040; 1525459; 
3107.900000; 1920; 1439865; 
3108.000000; 1800; 1363292; 
3108.100000; 1800; 1349483; 
3108.200000; 2280; 1706739; 
3108.300000; 2519; 1885080; 
3108.400000; 2639; 1990501; 
3108.500000; 2880; 2160063; 
3108.600000; 2639; 1987469; 
3108.700000; 2519; 1889734; 
3108.800000; 2400; 1806137; 
3108.900000; 2040; 1521721; 
3109.000000; 2040; 1537088; 
3109.100000; 1800; 1353209; 
3109.200000; 1800; 1353816; 
3109.300000; 2040; 1545516; 
3109.400000; 2400; 1789040; 
3109.500000; 2400; 1807699; 
3109.600000; 2400; 1807537; 
3109.700000; 2159; 1628035; 
3109.800000; 1920; 1447515; 
3109.900000; 1800; 1355666; 
3110.000000; 1800; 1346962; 
3110.100000; 1800; 1351204; 
3110.200000; 2159; 1630064; 
3110.300000; 2639; 1978585; 
3110.400000; 2880; 2166529; 
3110.500000; 3000; 2257842; 
3110.600000; 2880; 2153672; 
3110.700000; 2639; 1973587; 
3110.800000; 2280; 1705535; 
3110.900000; 2040; 1525382; 
3111.000000; 1920; 1446403; 
3111.100000; 1800; 1359874; 
3111.200000; 1920; 1454166; 
3111.300000; 2400; 1798449; 
3111.400000; 2639; 1973726; 
3111.500000; 2760; 2056719; 
3111.600000; 2639; 1978176; 
3111.700000; 2400; 1802874; 
3111.800000; 2159; 1613673; 
3111.900000; 1920; 1426101; 
3112.000000; 1800; 1350236; 
3112.100000; 1800; 1329689; 
3112.200000; 1800; 1346875; 
3112.300000; 2040; 1528305; 
3112.400000; 2159; 1614995; 
3112.500000; 2159; 1614581; 
3112.600000; 2159; 1616681; 
3112.700000; 2040; 1518600; 
3112.800000; 1920; 1438868; 
3112.900000; 1800; 1347097; 
3113.000000; 1800; 1346123; 
3113.100000; 1800; 1351653; 
3113.200000; 2159; 1619476; 
3113.300000; 2880; 2154973; 
3113.400000; 3000; 2254829; 
3113.500000; 3000; 2267728; 
3113.600000; 3000; 2246449; 
3113.700000; 2880; 2155000; 
3113.800000; 2519; 1888065; 
3113.900000; 2159; 1615929; 
3114.000000; 1800; 1336893; 
3114.100000; 1800; 1348067; 
3114.200000; 2159; 1611310; 
3114.300000; 2519; 1884387; 
3114.400000; 2880; 2160561; 
3114.500000; 2880; 2151364; 
3114.600000; 2880; 2165089; 
3114.700000; 2519; 1898907; 
3114.800000; 2280; 1705083; 
3114.900000; 1920; 1431675; 
3115.000000; 1800; 1352667; 
3115.100000; 1800; 1339410; 
3115.200000; 1800; 1342632; 
3115.300000; 2159; 1618318; 
3115.400000; 2639; 1981543; 
3115.500000; 2639; 1979748; 
3115.600000; 2639; 2001048; 
3115.700000; 2280; 1715712; 
3115.800000; 1800; 1365510; 
3115.900000; 1800; 1342829; 
3116.000000; 1800; 1363077; 
3116.100000; 1800; 1351722; 
3116.200000; 1920; 1422743; 
3116.300000; 2159; 1615198; 
3116.400000; 2280; 1711189; 
3116.500000; 2519; 1876402; 
3116.600000; 2280; 1715443; 
3116.700000; 2159; 1612452; 
3116.800000; 1920; 1445480; 
3116.900000; 1920; 1434099; 
3117.000000; 1800; 1345494; 
3117.100000; 1800; 1358913; 
3117.200000; 1800; 1341537; 
3117.300000; 2639; 1987688; 
3117.400000; 2880; 2152414; 
3117.500000; 2880; 2174168; 
3117.600000; 2880; 2147366; 
3117.700000; 2639; 1978661; 
3117.800000; 1920; 1433756; 
3117.900000; 1800; 1353123; 
3118.000000; 1800; 1352170; 
3118.100000; 1800; 1351700; 
3118.200000; 2040; 1537317; 
3118.300000; 2280; 1695066; 
3118.400000; 2280; 1703623; 
3118.500000; 2280; 1705726; 
3118.600000; 2280; 1708228; 
3118.700000; 2280; 1708741; 
3118.800000; 2159; 1620262; 
3118.900000; 2040; 1526918; 
3119.000000; 1800; 1351913; 
3119.100000; 1800; 1338885; 
3119.200000; 1920; 1441662; 
3119.300000; 2040; 1545477; 
3119.400000; 2159; 1635008; 
3119.500000; 2400; 1800134; 
3119.600000; 2159; 1621696; 
3119.700000; 2040; 1522466; 
3119.800000; 2040; 1536467; 
3119.900000; 1800; 1346524; 
3120.000000; 1800; 1350035; 
3120.100000; 1800; 1344849; 
3120.200000; 2040; 1527873; 
3120.300000; 2280; 1713053; 
3120.400000; 2400; 1792596; 
3120.500000; 2400; 1793986; 
3120.600000; 2400; 1792978; 
3120.700000; 2280; 1716546; 
3120.800000; 2280; 1712856; 
3120.900000; 2040; 1529470; 
3121.000000; 1920; 1447372; 
3121.100000; 1800; 1349919; 
3121.200000; 2159; 1615387; 
3121.300000; 2400; 1794689; 
3121.400000; 2880; 2170378; 
3121.500000; 3000; 2238078; 
3121.600000; 2880; 2153842; 
3121.700000; 2639; 1980014; 
3121.800000; 2159; 1616969; 
3121.900000; 2040; 1529746; 
3122.000000; 1920; 1448562; 
3122.100000; 1800; 1349104; 
3122.200000; 2040; 1528372; 
3122.300000; 2280; 1701068; 
3122.400000; 2519; 1885113; 
3122.500000; 2519; 1880573; 
3122.600000; 2519; 1895752; 
3122.700000; 2280; 1697075; 
3122.800000; 2159; 1615760; 
3122.900000; 1920; 1435430; 
3123.000000; 1800; 1360934; 
3123.100000; 1800; 1353075; 
3123.200000; 1920; 1439712; 
3123.300000; 2159; 1621821; 
3123.400000; 2280; 1708321; 
3123.500000; 2280; 1706404; 
3123.600000; 2280; 1702545; 
3123.700000; 2159; 1612197; 
3123.800000; 1920; 1444003; 
3123.900000; 1800; 1339334; 
3124.000000; 1800; 1345621; 
3124.100000; 1800; 1343534; 
3124.200000; 1800; 1350370; 
3124.300000; 2400; 1798196; 
3124.400000; 2400; 1794254; 
3124.500000; 2400; 1787049; 
3124.600000; 2400; 1789203; 
3124.700000; 2400; 1809699; 
3124.800000; 2040; 1532938; 
3124.900000; 1800; 1340210; 
3125.000000; 1800; 1361690; 
3125.100000; 1800; 1353050; 
3125.200000; 1920; 1449876; 
3125.300000; 2159; 1623954; 
3125.400000; 2400; 1800462; 
3125.500000; 2519; 1882494; 
3125.600000; 2400; 1799945; 
3125.700000; 2159; 1617894; 
3125.800000; 2040; 1529742; 
3125.900000; 1920; 1432462; 
3126.000000; 1800; 1344811; 
3126.100000; 1800; 1348365; 
3126.200000; 1920; 1449020; 
3126.300000; 2519; 1874521; 
3126.400000; 2760; 2068752; 
3126.500000; 2880; 2168843; 
3126.600000; 2760; 2074910; 
3126.700000; 2639; 1961159; 
3126.800000; 2159; 1607925; 
3126.900000; 1800; 1351250; 
3127.000000; 1800; 1352626; 
3127.100000; 1800; 1354746; 
3127.200000; 1920; 1437546; 
3127.300000; 2280; 1704879; 
3127.400000; 2519; 1879551; 
3127.500000; 2880; 2155703; 
3127.600000; 2519; 1896824; 
3127.700000; 2519; 1880094; 
3127.800000; 2280; 1705932; 
3127.900000; 1920; 1424174; 
3128.000000; 1800; 1359180; 
3128.100000; 1800; 1339574; 
3128.200000; 2159; 1620149; 
3128.300000; 2400; 1786723; 
3128.400000; 2400; 1796492; 
3128.500000; 2400; 1802808; 
3128.600000; 2400; 1804446; 
3128.700000; 2400; 1821561; 
3128.800000; 2280; 1699203; 
3128.900000; 2159; 1615565; 
3129.000000; 1920; 1428181; 
3129.100000; 1800; 1344938; 
3129.200000; 1920; 1440288; 
3129.300000; 2280; 1695042; 
3129.400000; 2639; 1971680; 
3129.500000; 2639; 1984019; 
3129.600000; 2639; 1975938; 
3129.700000; 2280; 1716661; 
3129.800000; 2040; 1527750; 
3129.900000; 1920; 1437303; 
3130.000000; 1800; 1348645; 
3130.100000; 1800; 1357009; 
3130.200000; 1920; 1433873; 
3130.300000; 2400; 1811412; 
3130.400000; 2519; 1879727; 
3130.500000; 2639; 1973851; 
3130.600000; 2519; 1892552; 
3130.700000; 2400; 1793200; 
3130.800000; 2040; 1537644; 
3130.900000; 1920; 1441631; 
3131.000000; 1800; 1356600; 
3131.100000; 1800; 1354012; 
3131.200000; 1920; 1435343; 
3131.300000; 2040; 1536758; 
3131.400000; 2400; 1808364; 
3131.500000; 2400; 1803251; 
3131.600000; 2400; 1784099; 
3131.700000; 2159; 1624950; 
3131.800000; 2040; 1541092; 
3131.900000; 1920; 1443008; 
3132.000000; 1920; 1427398; 
3132.100000; 1800; 1358361; 
3132.200000; 1920; 1442497; 
3132.300000; 2159; 1623235; 
3132.400000; 2280; 1707561; 
3132.500000; 2519; 1897820; 
3132.600000; 2280; 1709238; 
3132.700000; 2159; 1611298; 
3132.800000; 2040; 1534169; 
3132.900000; 1920; 1439109; 
3133.000000; 1920; 1452640; 
3133.100000; 1800; 1348347; 
3133.200000; 1800; 1346616; 
3133.300000; 2159; 1614590; 
3133.400000; 2280; 1701922; 
3133.500000; 2280; 1711902; 
3133.600000; 2280; 1717184; 
3133.700000; 2159; 1621670; 
3133.800000; 1920; 1434947; 
3133.900000; 1800; 1355680; 
3134.000000; 1800; 1356985; 
3134.100000; 1800; 1346696; 
3134.200000; 1920; 1439819; 
3134.300000; 1920; 1436541; 
3134.400000; 2280; 1703090; 
3134.500000; 2400; 1817462; 
3134.600000; 2280; 1724979; 
3134.700000; 2040; 1526970; 
3134.800000; 1920; 1435075; 
3134.900000; 1920; 1429983; 
3135.000000; 1800; 1340721; 
3135.100000; 1800; 1351782; 
3135.200000; 1920; 1435819; 
3135.300000; 2400; 1807264; 
3135.400000; 2880; 2152478; 
3135.500000; 2880; 2150449; 
3135.600000; 2880; 2165540; 
3135.700000; 2400; 1812014; 
3135.800000; 2040; 1534413; 
3135.900000; 1920; 1433731; 
3136.000000; 1800; 1355016; 
3136.100000; 1800; 1344266; 
3136.200000; 1800; 1345195; 
3136.300000; 1800; 1346026; 
3136.400000; 2280; 1718459; 
3136.500000; 2280; 1705934; 
3136.600000; 2280; 1705794; 
3136.700000; 1800; 1348265; 
3136.800000; 1800; 1341034; 
3136.900000; 1800; 1359006; 
3137.000000; 1800; 1342483; 
3137.100000; 1800; 1352602; 
3137.200000; 2159; 1631455; 
3137.300000; 2280; 1711808; 
3137.400000; 2280; 1695202; 
3137.500000; 2400; 1810117; 
3137.600000; 2280; 1723545; 
3137.700000; 2280; 1709193; 
3137.800000; 2159; 1617164; 
3137.900000; 2040; 1536119; 
3138.000000; 1800; 1352018; 
3138.100000; 1800; 1352298; 
3138.200000; 1920; 1432629; 
3138.300000; 2040; 1530029; 
3138.400000; 2159; 1627941; 
3138.500000; 2280; 1703266; 
3138.600000; 2159; 1618900; 
3138.700000; 2040; 1541285; 
3138.800000; 2040; 1530021; 
3138.900000; 1920; 1444467; 
3139.000000; 1800; 1354716; 
3139.100000; 1800; 1353821; 
3139.200000; 2040; 1531629; 
3139.300000; 2280; 1703654; 
3139.400000; 2519; 1877832; 
3139.500000; 2519; 1877579; 
3139.600000; 2519; 1890816; 
3139.700000; 2400; 1791987; 
3139.800000; 2040; 1538559; 
3139.900000; 2040; 1522634; 
3140.000000; 1800; 1355716; 
3140.100000; 1800; 1354040; 
3140.200000; 1800; 1353828; 
3140.300000; 1920; 1445597; 
3140.400000; 1920; 1438884; 
3140.500000; 1920; 1444066; 
3140.600000; 1920; 1446165; 
3140.700000; 1920; 1433743; 
3140.800000; 1920; 1449804; 
3140.900000; 1800; 1348597; 
3141.000000; 1800; 1340228; 
3141.100000; 1800; 1357818; 
3141.200000; 2040; 1528080; 
3141.300000; 2280; 1705436; 
3141.400000; 2400; 1809154; 
3141.500000; 2519; 1892767; 
3141.600000; 2400; 1800288; 
3141.700000; 2280; 1703946; 
3141.800000; 2159; 1620864; 
3141.900000; 1800; 1352006; 
3142.000000; 1800; 1340340; 
3142.100000; 1800; 1341803; 
3142.200000; 1920; 1424837; 
3142.300000; 2159; 1612309; 
3142.400000; 2519; 1894669; 
3142.500000; 2519; 1892292; 
3142.600000; 2519; 1894333; 
3142.700000; 2159; 1631476; 
3142.800000; 2040; 1521058; 
3142.900000; 1920; 1444467; 
3143.000000; 1920; 1448277; 
3143.100000; 1800; 1345952; 
3143.200000; 2040; 1540437; 
3143.300000; 2280; 1701850; 
3143.400000; 2639; 1976959; 
3143.500000; 2639; 1977032; 
3143.600000; 2639; 1986007; 
3143.700000; 2280; 1709388; 
3143.800000; 2159; 1615966; 
3143.900000; 2040; 1529551; 
3144.000000; 1920; 1439316; 
3144.100000; 1800; 1340105; 
3144.200000; 2040; 1526596; 
3144.300000; 2159; 1622744; 
3144.400000; 2280; 1708506; 
3144.500000; 2400; 1798929; 
3144.600000; 2280; 1705421; 
3144.700000; 2159; 1610416; 
3144.800000; 2040; 1532800; 
3144.900000; 1920; 1434951; 
3145.000000; 1800; 1354870; 
3145.100000; 1800; 1343699; 
3145.200000; 1920; 1432034; 
3145.300000; 2040; 1534983; 
3145.400000; 2400; 1797971; 
3145.500000; 2400; 1805599; 
3145.600000; 2400; 1798754; 
3145.700000; 2280; 1707835; 
3145.800000; 1920; 1431780; 
3145.900000; 1800; 1353366; 
3146.000000; 1800; 1344663; 
3146.100000; 1800; 1346968; 
3146.200000; 1800; 1348074; 
3146.300000; 2040; 1524871; 
3146.400000; 2280; 1711332; 
3146.500000; 2639; 1980413; 
3146.600000; 2280; 1697847; 
3146.700000; 2159; 1614832; 
3146.800000; 2040; 1529649; 
3146.900000; 1800; 1350033; 
3147.000000; 1800; 1352543; 
3147.100000; 1800; 1359497; 
3147.200000; 1800; 1333026; 
3147.300000; 2040; 1515899; 
3147.400000; 2400; 1789552; 
3147.500000; 2519; 1882745; 
3147.600000; 2400; 1796191; 
3147.700000; 2040; 1522495; 
3147.800000; 1920; 1434398; 
3147.900000; 1800; 1345003; 
3148.000000; 1800; 1355912; 
3148.100000; 1800; 1347289; 
3148.200000; 2159; 1618440; 
3148.300000; 2639; 1975365; 
3148.400000; 2639; 1983813; 
3148.500000; 2760; 2059569; 
3148.600000; 2639; 1979359; 
3148.700000; 2639; 1974554; 
3148.800000; 2159; 1623711; 
3148.900000; 2040; 1532133; 
3149.000000; 1920; 1437053; 
3149.100000; 1800; 1349518; 
3149.200000; 2159; 1619733; 
3149.300000; 2400; 1805726; 
3149.400000; 2639; 1982486; 
3149.500000; 2639; 1966179; 
3149.600000; 2639; 1971173; 
3149.700000; 2400; 1794881; 
3149.800000; 2400; 1789630; 
3149.900000; 2159; 1612506; 
3150.000000; 1800; 1344181; 
3150.100000; 1800; 1338212; 
3150.200000; 1800; 1349871; 
3150.300000; 2280; 1710547; 
3150.400000; 2519; 1894070; 
3150.500000; 2519; 1894200; 
3150.600000; 2519; 1866545; 
3150.700000; 2280; 1721461; 
3150.800000; 2280; 1713766; 
3150.900000; 1800; 1349015; 
3151.000000; 1800; 1354502; 
3151.100000; 1800; 1344847; 
3151.200000; 2040; 1522598; 
3151.300000; 2400; 1815700; 
3151.400000; 2519; 1880452; 
3151.500000; 2639; 1981725; 
3151.600000; 2639; 1978096; 
3151.700000; 2400; 1803254; 
3151.800000; 2280; 1702434; 
3151.900000; 1920; 1441793; 
3152.000000; 1800; 1362948; 
3152.100000; 1800; 1346501; 
3152.200000; 2040; 1525007; 
3152.300000; 2400; 1793519; 
3152.400000; 2760; 2074584; 
3152.500000; 2760; 2064727; 
3152.600000; 2760; 2066139; 
3152.700000; 2400; 1796731; 
3152.800000; 2400; 1803369; 
3152.900000; 1920; 1436941; 
3153.000000; 1800; 1347867; 
3153.100000; 1800; 1347726; 
3153.200000; 2040; 1545933; 
3153.300000; 2639; 1963813; 
3153.400000; 2880; 2151125; 
3153.500000; 2880; 2149523; 
3153.600000; 2880; 2163204; 
3153.700000; 2760; 2085205; 
3153.800000; 2280; 1706242; 
3153.900000; 1920; 1446371; 
3154.000000; 1800; 1361911; 
3154.100000; 1800; 1350501; 
3154.200000; 2280; 1703830; 
3154.300000; 2400; 1802092; 
3154.400000; 2400; 1794697; 
3154.500000; 2519; 1887863; 
3154.600000; 2400; 1812181; 
3154.700000; 2400; 1799137; 
3154.800000; 2400; 1786548; 
3154.900000; 2280; 1716476; 
3155.000000; 1800; 1352179; 
3155.100000; 1800; 1345132; 
3155.200000; 1800; 1354474; 
3155.300000; 2280; 1704497; 
3155.400000; 2519; 1884608; 
3155.500000; 2639; 1979414; 
3155.600000; 2519; 1886433; 
3155.700000; 2280; 1709064; 
3155.800000; 2040; 1541798; 
3155.900000; 1800; 1342837; 
3156.000000; 1800; 1344376; 
3156.100000; 1800; 1348567; 
3156.200000; 1920; 1437604; 
3156.300000; 2040; 1530751; 
3156.400000; 2159; 1625033; 
3156.500000; 2639; 1983337; 
3156.600000; 2159; 1617418; 
3156.700000; 2040; 1526177; 
3156.800000; 2040; 1519424; 
3156.900000; 1920; 1437546; 
3157.000000; 1800; 1354708; 
3157.100000; 1800; 1348855; 
3157.200000; 1800; 1345811; 
3157.300000; 1920; 1432060; 
3157.400000; 2280; 1719609; 
3157.500000; 2400; 1786701; 
3157.600000; 2280; 1716544; 
3157.700000; 1920; 1429288; 
3157.800000; 1800; 1348371; 
3157.900000; 1800; 1354212; 
3158.000000; 1800; 1356044; 
3158.100000; 1800; 1339933; 
3158.200000; 2159; 1620154; 
3158.300000; 2639; 1977895; 
3158.400000; 3000; 2258962; 
3158.500000; 3000; 2255124; 
3158.600000; 3000; 2246689; 
3158.700000; 2639; 1989566; 
3158.800000; 2159; 1615547; 
3158.900000; 1920; 1429175; 
3159.000000; 1800; 1354477; 
3159.100000; 1800; 1348758; 
3159.200000; 1920; 1445264; 
3159.300000; 2159; 1612649; 
3159.400000; 2519; 1878211; 
3159.500000; 2639; 1976772; 
3159.600000; 2519; 1875052; 
3159.700000; 2159; 1623936; 
3159.800000; 1920; 1440628; 
3159.900000; 1920; 1438110; 
3160.000000; 1800; 1357289; 
3160.100000; 1800; 1352562; 
3160.200000; 1920; 1430861; 
3160.300000; 2400; 1791956; 
3160.400000; 2880; 2162901; 
3160.500000; 3000; 2238112; 
3160.600000; 2880; 2146685; 
3160.700000; 2400; 1794355; 
3160.800000; 2040; 1529149; 
3160.900000; 1800; 1345121; 
3161.000000; 1800; 1354495; 
3161.100000; 1800; 1342260; 
3161.200000; 2159; 1628509; 
3161.300000; 2519; 1875766; 
3161.400000; 3000; 2241730; 
3161.500000; 3000; 2253752; 
3161.600000; 3000; 2230136; 
3161.700000; 2519; 1884235; 
3161.800000; 2280; 1709165; 
3161.900000; 2040; 1529680; 
3162.000000; 1800; 1344015; 
3162.100000; 1800; 1354839; 
3162.200000; 2280; 1704717; 
3162.300000; 2519; 1893939; 
3162.400000; 2639; 1966949; 
3162.500000; 2639; 1971712; 
3162.600000; 2639; 1973403; 
3162.700000; 2519; 1889816; 
3162.800000; 2400; 1797793; 
3162.900000; 2280; 1707424; 
3163.000000; 1800; 1352100; 
3163.100000; 1800; 1347075; 
3163.200000; 1920; 1439943; 
3163.300000; 2159; 1623173; 
3163.400000; 2280; 1722174; 
3163.500000; 2280; 1701157; 
3163.600000; 2280; 1718583; 
3163.700000; 2159; 1619154; 
3163.800000; 2040; 1538895; 
3163.900000; 1920; 1433210; 
3164.000000; 1800; 1354002; 
3164.100000; 1800; 1359882; 
3164.200000; 2040; 1532196; 
3164.300000; 2519; 1885735; 
3164.400000; 2519; 1899037; 
3164.500000; 2639; 1976549; 
3164.600000; 2519; 1880422; 
3164.700000; 2519; 1895922; 
3164.800000; 2159; 1621273; 
3164.900000; 2040; 1529041; 
3165.000000; 1800; 1343521; 
3165.100000; 1800; 1354589; 
3165.200000; 2280; 1710655; 
3165.300000; 2639; 1968544; 
3165.400000; 2880; 2159392; 
3165.500000; 3000; 2262232; 
3165.600000; 2880; 2164333; 
3165.700000; 2639; 1978437; 
3165.800000; 2280; 1703375; 
3165.900000; 2159; 1621322; 
3166.000000; 1800; 1354065; 
3166.100000; 1800; 1353103; 
3166.200000; 1920; 1438988; 
3166.300000; 2639; 1972192; 
3166.400000; 2880; 2158889; 
3166.500000; 3000; 2255981; 
3166.600000; 2880; 2163578; 
3166.700000; 2639; 1957605; 
3166.800000; 2040; 1543414; 
3166.900000; 1920; 1441767; 
3167.000000; 1800; 1335994; 
3167.100000; 1800; 1356645; 
3167.200000; 1920; 1445455; 
3167.300000; 2400; 1804925; 
3167.400000; 2639; 1969260; 
3167.500000; 2639; 1984154; 
3167.600000; 2639; 1987362; 
3167.700000; 2400; 1803719; 
3167.800000; 2040; 1520830; 
3167.900000; 1920; 1443449; 
3168.000000; 1800; 1342708; 
3168.100000; 1800; 1364401; 
3168.200000; 1800; 1347288; 
3168.300000; 2040; 1526446; 
3168.400000; 2040; 1530304; 
3168.500000; 2159; 1620491; 
3168.600000; 2159; 1619152; 
3168.700000; 2040; 1535088; 
3168.800000; 1920; 1438407; 
3168.900000; 1800; 1351293; 
3169.000000; 1800; 1348934; 
3169.100000; 1800; 1342004; 
3169.200000; 1920; 1440373; 
3169.300000; 2040; 1534975; 
