Simulation Time(s); Slice ID; Slice Priority old; Slice Request; Slice old alloc; Slice Priority new; slice new alloc
22; 17; 25; 17.594892; 19.523573; 25; 17.594892;
22; 7; 18; 18.431834; 14.599772; 18; 18.431834;
22; 13; 7; 14.921954; 17.117038; 7; 14.921954;



23; 5; 91; 15.535579; 13.511726; 91; 15.535579;
23; 0; 88; 9.826514; 13.210569; 88; 13.210569;
23; 19; 78; 44.438934; 48.467761; 78; 48.467761;
23; 3; 76; 18.621541; 21.000000; 76; 21.000000;
23; 6; 72; 5.378262; 12.545666; 72; 12.545666;
23; 9; 71; 48.970876; 49.062593; 71; 49.062593;
23; 4; 71; 9.826514; 13.210569; 71; 13.210569;
23; 14; 68; 45.649108; 54.068814; 68; 51.890533;
23; 8; 56; 16.262316; 15.915191; 56; 16.262316;
23; 16; 55; 45.370130; 46.132119; 55; 45.370130;
23; 10; 52; 46.007365; 47.104432; 52; 46.007365;
23; 15; 52; 18.598529; 18.957177; 52; 18.598529;
23; 1; 44; 45.153327; 45.882143; 44; 45.153327;
23; 18; 41; 18.447717; 17.860457; 41; 18.447717;
23; 2; 38; 39.895797; 40.930685; 38; 39.895797;
23; 12; 35; 45.906091; 45.490770; 35; 45.906091;
23; 11; 26; 48.074022; 45.700648; 26; 48.074022;
23; 17; 25; 19.276140; 17.594892; 25; 19.276140;
23; 7; 18; 16.091429; 18.431834; 18; 16.091429;
23; 13; 7; 15.993867; 14.921954; 7; 15.993867;



24; 5; 91; 11.158098; 15.535579; 91; 15.535579;
24; 0; 88; 7.930226; 13.210569; 88; 13.210569;
24; 19; 78; 47.066635; 48.467761; 78; 48.467761;
24; 3; 76; 17.628139; 21.000000; 76; 21.000000;
24; 6; 72; 4.458650; 12.545666; 72; 12.545666;
24; 9; 71; 48.563589; 49.062593; 71; 49.062593;
24; 4; 71; 7.930226; 13.210569; 71; 13.210569;
24; 14; 68; 45.579867; 51.890533; 68; 51.890533;
24; 8; 56; 16.662315; 16.262316; 56; 16.662315;
24; 16; 55; 44.790874; 45.370130; 55; 45.370130;
24; 10; 52; 46.548123; 46.007365; 52; 46.548123;
24; 15; 52; 16.884438; 18.598529; 52; 18.386106;
24; 1; 44; 45.307373; 45.153327; 44; 45.307373;
24; 18; 41; 17.924450; 18.447717; 41; 17.924450;
24; 2; 38; 40.453710; 39.895797; 38; 40.453710;
24; 12; 35; 47.263606; 45.906091; 35; 47.263606;
24; 11; 26; 45.809085; 48.074022; 26; 45.809085;
24; 17; 25; 18.012933; 19.276140; 25; 18.012933;
24; 7; 18; 16.044265; 16.091429; 18; 16.044265;
24; 13; 7; 17.294634; 15.993867; 7; 17.294634;



25; 5; 91; 11.412226; 15.535579; 91; 15.535579;
25; 0; 88; 9.373584; 13.210569; 88; 13.210569;
25; 19; 78; 47.140629; 48.467761; 78; 48.467761;
25; 3; 76; 18.138134; 21.000000; 76; 21.000000;
25; 6; 72; 3.092979; 12.545666; 72; 12.545666;
25; 9; 71; 48.411063; 49.062593; 71; 49.062593;
25; 4; 71; 9.373584; 13.210569; 71; 13.210569;
25; 14; 68; 47.801564; 51.890533; 68; 51.890533;
25; 8; 56; 16.634935; 16.662315; 56; 16.662315;
25; 16; 55; 45.215473; 45.370130; 55; 45.370130;
25; 10; 52; 48.010579; 46.548123; 52; 48.010579;
25; 15; 52; 18.271840; 18.386106; 52; 18.386106;
25; 1; 44; 44.535163; 45.307373; 44; 45.307373;
25; 18; 41; 18.098893; 17.924450; 41; 18.098893;
25; 2; 38; 36.109013; 40.453710; 38; 40.453710;
25; 12; 35; 46.100866; 47.263606; 35; 47.263606;
25; 11; 26; 45.669482; 45.809085; 26; 45.809085;
25; 17; 25; 17.661736; 18.012933; 25; 18.012933;
25; 7; 18; 15.086573; 16.044265; 18; 15.875402;
25; 13; 7; 15.826598; 17.294634; 7; 15.826598;



26; 5; 91; 7.596779; 15.535579; 91; 15.535579;
26; 0; 88; 3.993547; 13.210569; 88; 13.210569;
26; 19; 78; 45.358199; 48.467761; 78; 48.467761;
26; 3; 76; 17.672481; 21.000000; 76; 21.000000;
26; 6; 72; 6.561001; 12.545666; 72; 12.545666;
26; 9; 71; 48.497447; 49.062593; 71; 49.062593;
26; 4; 71; 3.993547; 13.210569; 71; 13.210569;
26; 14; 68; 46.225035; 51.890533; 68; 51.890533;
26; 8; 56; 16.191981; 16.662315; 56; 16.662315;
26; 16; 55; 44.632696; 45.370130; 55; 45.370130;
26; 10; 52; 46.141974; 48.010579; 52; 48.010579;
26; 15; 52; 17.092764; 18.386106; 52; 18.386106;
26; 1; 44; 45.619672; 45.307373; 44; 45.619672;
26; 18; 41; 17.147941; 18.098893; 41; 18.098893;
26; 2; 38; 36.881245; 40.453710; 38; 40.453710;
26; 12; 35; 45.728362; 47.263606; 35; 47.263606;
26; 11; 26; 45.981453; 45.809085; 26; 45.981453;
26; 17; 25; 18.211725; 18.012933; 25; 18.211725;
26; 7; 18; 14.673277; 15.875402; 18; 15.275737;
26; 13; 7; 15.742804; 15.826598; 7; 15.742804;



27; 5; 91; 12.761572; 15.535579; 91; 15.535579;
27; 0; 88; 4.246272; 13.210569; 88; 13.210569;
27; 19; 78; 45.973984; 48.467761; 78; 48.467761;
27; 3; 76; 19.173230; 21.000000; 76; 21.000000;
27; 6; 72; 6.769406; 12.545666; 72; 12.545666;
27; 9; 71; 48.044307; 49.062593; 71; 49.062593;
27; 4; 71; 4.246272; 13.210569; 71; 13.210569;
27; 14; 68; 45.774092; 51.890533; 68; 51.890533;
27; 8; 56; 17.291494; 16.662315; 56; 17.291494;
27; 16; 55; 45.278912; 45.370130; 55; 45.370130;
27; 10; 52; 47.926853; 48.010579; 52; 48.010579;
27; 15; 52; 15.744746; 18.386106; 52; 17.602085;
27; 1; 44; 45.804487; 45.619672; 44; 45.804487;
27; 18; 41; 18.508258; 18.098893; 41; 18.508258;
27; 2; 38; 35.658982; 40.453710; 38; 35.658982;
27; 12; 35; 48.407115; 47.263606; 35; 48.407115;
27; 11; 26; 45.280225; 45.981453; 26; 45.280225;
27; 17; 25; 18.941771; 18.211725; 25; 18.941771;
27; 7; 18; 16.738920; 15.275737; 18; 16.738920;
27; 13; 7; 17.462684; 15.742804; 7; 17.462684;



28; 5; 91; 12.558750; 15.535579; 91; 15.535579;
28; 0; 88; 8.023779; 13.210569; 88; 13.210569;
28; 19; 78; 43.942784; 48.467761; 78; 48.467761;
28; 3; 76; 18.050492; 21.000000; 76; 21.000000;
28; 6; 72; 6.331710; 12.545666; 72; 12.545666;
28; 9; 71; 48.708220; 49.062593; 71; 49.062593;
28; 4; 71; 8.023779; 13.210569; 71; 13.210569;
28; 14; 68; 45.627613; 51.890533; 68; 51.890533;
28; 8; 56; 15.678777; 17.291494; 56; 17.291494;
28; 16; 55; 46.617163; 45.370130; 55; 46.617163;
28; 10; 52; 46.006508; 48.010579; 52; 48.010579;
28; 15; 52; 18.549853; 17.602085; 52; 18.549853;
28; 1; 44; 44.492976; 45.804487; 44; 45.804487;
28; 18; 41; 17.952888; 18.508258; 41; 18.508258;
28; 2; 38; 37.071870; 35.658982; 38; 37.071870;
28; 12; 35; 46.382585; 48.407115; 35; 46.697005;
28; 11; 26; 45.266016; 45.280225; 26; 45.266016;
28; 17; 25; 16.827912; 18.941771; 25; 16.827912;
28; 7; 18; 15.686829; 16.738920; 18; 15.686829;
28; 13; 7; 18.745264; 17.462684; 7; 18.745264;



29; 5; 91; 10.136513; 15.535579; 91; 15.535579;
29; 0; 88; 4.324790; 13.210569; 88; 13.210569;
29; 19; 78; 47.206826; 48.467761; 78; 48.467761;
29; 3; 76; 18.287093; 21.000000; 76; 21.000000;
29; 6; 72; 6.260334; 12.545666; 72; 12.545666;
29; 9; 71; 48.492851; 49.062593; 71; 49.062593;
29; 4; 71; 4.324790; 13.210569; 71; 13.210569;
29; 14; 68; 46.077666; 51.890533; 68; 51.890533;
29; 8; 56; 14.394238; 17.291494; 56; 17.291494;
29; 16; 55; 46.844679; 46.617163; 55; 46.844679;
29; 10; 52; 45.971065; 48.010579; 52; 48.010579;
29; 15; 52; 17.630988; 18.549853; 52; 18.549853;
29; 1; 44; 44.889208; 45.804487; 44; 45.804487;
29; 18; 41; 17.031197; 18.508258; 41; 17.534688;
29; 2; 38; 39.765054; 37.071870; 38; 39.765054;
29; 12; 35; 45.283473; 46.697005; 35; 45.283473;
29; 11; 26; 46.134743; 45.266016; 26; 46.134743;
29; 17; 25; 16.872986; 16.827912; 25; 16.872986;
29; 7; 18; 16.725463; 15.686829; 18; 16.725463;
29; 13; 7; 16.259231; 18.745264; 7; 16.259231;



30; 5; 91; 8.884941; 15.535579; 91; 15.535579;
30; 0; 88; 6.100983; 13.210569; 88; 13.210569;
30; 19; 78; 45.206214; 48.467761; 78; 48.467761;
30; 3; 76; 19.306176; 21.000000; 76; 21.000000;
30; 6; 72; 6.810015; 12.545666; 72; 12.545666;
30; 9; 71; 48.787953; 49.062593; 71; 49.062593;
30; 4; 71; 6.100983; 13.210569; 71; 13.210569;
30; 14; 68; 45.698932; 51.890533; 68; 51.890533;
30; 8; 56; 15.169094; 17.291494; 56; 15.801042;
30; 16; 55; 47.129801; 46.844679; 55; 47.129801;
30; 10; 52; 45.834095; 48.010579; 52; 45.834095;
30; 15; 52; 18.647409; 18.549853; 52; 18.647409;
30; 1; 44; 45.966703; 45.804487; 44; 45.966703;
30; 18; 41; 18.761688; 17.534688; 41; 18.761688;
30; 2; 38; 39.133861; 39.765054; 38; 39.133861;
30; 12; 35; 48.174669; 45.283473; 35; 48.174669;
30; 11; 26; 47.947258; 46.134743; 26; 47.947258;
30; 17; 25; 16.870576; 16.872986; 25; 16.870576;
30; 7; 18; 14.719643; 16.725463; 18; 14.719643;
30; 13; 7; 16.089985; 16.259231; 7; 16.089985;



31; 5; 91; 12.334088; 15.535579; 91; 15.535579;
31; 0; 88; 7.481360; 13.210569; 88; 13.210569;
31; 19; 78; 46.571483; 48.467761; 78; 48.467761;
31; 3; 76; 18.183777; 21.000000; 76; 21.000000;
31; 6; 72; 2.856514; 12.545666; 72; 12.545666;
31; 9; 71; 48.533903; 49.062593; 71; 49.062593;
31; 4; 71; 7.481360; 13.210569; 71; 13.210569;
31; 14; 68; 48.089270; 51.890533; 68; 51.056189;
31; 8; 56; 17.097147; 15.801042; 56; 17.097147;
31; 16; 55; 46.721309; 47.129801; 55; 46.721309;
31; 10; 52; 45.254653; 45.834095; 52; 45.254653;
31; 15; 52; 19.096300; 18.647409; 52; 19.096300;
31; 1; 44; 45.903315; 45.966703; 44; 45.903315;
31; 18; 41; 16.983905; 18.761688; 41; 16.983905;
31; 2; 38; 40.257606; 39.133861; 38; 40.257606;
31; 12; 35; 45.705505; 48.174669; 35; 45.705505;
31; 11; 26; 46.783287; 47.947258; 26; 46.783287;
31; 17; 25; 18.095982; 16.870576; 25; 18.095982;
31; 7; 18; 16.019133; 14.719643; 18; 16.019133;
31; 13; 7; 17.992932; 16.089985; 7; 17.992932;



32; 5; 91; 8.389027; 15.535579; 91; 15.535579;
32; 0; 88; 4.925456; 13.210569; 88; 13.210569;
32; 19; 78; 45.866042; 48.467761; 78; 48.467761;
32; 3; 76; 19.076814; 21.000000; 76; 21.000000;
32; 6; 72; 0.779499; 12.545666; 72; 12.545666;
32; 9; 71; 48.624007; 49.062593; 71; 49.062593;
32; 4; 71; 4.925456; 13.210569; 71; 13.210569;
32; 14; 68; 45.940055; 51.056189; 68; 51.056189;
32; 8; 56; 18.507329; 17.097147; 56; 18.507329;
32; 16; 55; 45.851043; 46.721309; 55; 46.721309;
32; 10; 52; 46.018687; 45.254653; 52; 46.018687;
32; 15; 52; 18.224392; 19.096300; 52; 19.096300;
32; 1; 44; 45.519276; 45.903315; 44; 45.564956;
32; 18; 41; 19.225553; 16.983905; 41; 19.225553;
32; 2; 38; 37.244647; 40.257606; 38; 37.244647;
32; 12; 35; 46.702689; 45.705505; 35; 46.702689;
32; 11; 26; 45.422239; 46.783287; 26; 45.422239;
32; 17; 25; 18.694464; 18.095982; 25; 18.694464;
32; 7; 18; 16.984013; 16.019133; 18; 16.984013;
32; 13; 7; 15.728888; 17.992932; 7; 15.728888;



33; 5; 91; 11.170193; 15.535579; 91; 15.535579;
33; 0; 88; 5.186414; 13.210569; 88; 13.210569;
33; 19; 78; 46.208079; 48.467761; 78; 48.467761;
33; 3; 76; 18.812434; 21.000000; 76; 21.000000;
33; 6; 72; 9.254970; 12.545666; 72; 12.545666;
33; 9; 71; 48.357360; 49.062593; 71; 49.062593;
33; 4; 71; 5.186414; 13.210569; 71; 13.210569;
33; 14; 68; 47.408195; 51.056189; 68; 51.056189;
33; 8; 56; 15.386004; 18.507329; 56; 17.968589;
33; 16; 55; 45.422327; 46.721309; 55; 45.422327;
33; 10; 52; 47.194897; 46.018687; 52; 47.194897;
33; 15; 52; 18.724806; 19.096300; 52; 18.724806;
33; 1; 44; 45.792179; 45.564956; 44; 45.792179;
33; 18; 41; 17.524338; 19.225553; 41; 17.524338;
33; 2; 38; 40.240580; 37.244647; 38; 40.240580;
33; 12; 35; 46.048323; 46.702689; 35; 46.048323;
33; 11; 26; 45.765206; 45.422239; 26; 45.765206;
33; 17; 25; 17.773742; 18.694464; 25; 17.773742;
33; 7; 18; 17.177970; 16.984013; 18; 17.177970;
33; 13; 7; 16.278117; 15.728888; 7; 16.278117;



34; 5; 91; 12.393230; 15.535579; 91; 15.535579;
34; 0; 88; 4.540320; 13.210569; 88; 13.210569;
34; 19; 78; 44.154977; 48.467761; 78; 48.467761;
34; 3; 76; 16.661571; 21.000000; 76; 21.000000;
34; 6; 72; 7.547163; 12.545666; 72; 12.545666;
34; 9; 71; 48.396107; 49.062593; 71; 49.062593;
34; 4; 71; 4.540320; 13.210569; 71; 13.210569;
34; 14; 68; 46.094506; 51.056189; 68; 51.056189;
34; 8; 56; 16.215180; 17.968589; 56; 17.968589;
34; 16; 55; 47.115338; 45.422327; 55; 47.115338;
34; 10; 52; 44.626647; 47.194897; 52; 46.966621;
34; 15; 52; 18.901534; 18.724806; 52; 18.901534;
34; 1; 44; 45.775617; 45.792179; 44; 45.775617;
34; 18; 41; 19.086753; 17.524338; 41; 19.086753;
34; 2; 38; 39.118187; 40.240580; 38; 39.118187;
34; 12; 35; 46.105202; 46.048323; 35; 46.105202;
34; 11; 26; 45.566103; 45.765206; 26; 45.566103;
34; 17; 25; 17.775113; 17.773742; 25; 17.775113;
34; 7; 18; 16.308424; 17.177970; 18; 16.308424;
34; 13; 7; 15.223593; 16.278117; 7; 15.223593;



35; 5; 91; 10.268484; 15.535579; 91; 15.535579;
35; 0; 88; 8.885195; 13.210569; 88; 13.210569;
35; 19; 78; 48.124955; 48.467761; 78; 48.467761;
35; 3; 76; 17.698060; 21.000000; 76; 21.000000;
35; 6; 72; 0.074745; 12.545666; 72; 12.545666;
35; 9; 71; 48.425672; 49.062593; 71; 49.062593;
35; 4; 71; 8.885195; 13.210569; 71; 13.210569;
35; 14; 68; 45.386475; 51.056189; 68; 51.056189;
35; 8; 56; 16.702259; 17.968589; 56; 17.968589;
35; 16; 55; 46.030649; 47.115338; 55; 47.115338;
35; 10; 52; 45.223928; 46.966621; 52; 46.966621;
35; 15; 52; 16.615513; 18.901534; 52; 18.901534;
35; 1; 44; 46.081151; 45.775617; 44; 46.081151;
35; 18; 41; 17.662779; 19.086753; 41; 19.086753;
35; 2; 38; 35.131615; 39.118187; 38; 39.044945;
35; 12; 35; 45.958452; 46.105202; 35; 45.958452;
35; 11; 26; 45.985749; 45.566103; 26; 45.985749;
35; 17; 25; 17.554374; 17.775113; 25; 17.554374;
35; 7; 18; 16.700681; 16.308424; 18; 16.700681;
35; 13; 7; 14.546887; 15.223593; 7; 14.546887;



36; 5; 91; 13.381754; 15.535579; 91; 15.535579;
36; 0; 88; 11.763015; 13.210569; 88; 13.210569;
36; 19; 78; 44.701607; 48.467761; 78; 48.467761;
36; 3; 76; 17.379251; 21.000000; 76; 21.000000;
36; 6; 72; 11.450316; 12.545666; 72; 12.545666;
36; 9; 71; 48.525700; 49.062593; 71; 49.062593;
36; 4; 71; 11.763015; 13.210569; 71; 13.210569;
36; 14; 68; 45.936562; 51.056189; 68; 51.056189;
36; 8; 56; 15.173511; 17.968589; 56; 17.968589;
36; 16; 55; 48.595170; 47.115338; 55; 48.595170;
36; 10; 52; 44.983955; 46.966621; 52; 46.966621;
36; 15; 52; 18.015002; 18.901534; 52; 18.901534;
36; 1; 44; 45.245266; 46.081151; 44; 46.081151;
36; 18; 41; 18.239739; 19.086753; 41; 19.086753;
36; 2; 38; 36.237494; 39.044945; 38; 39.037340;
36; 12; 35; 45.114929; 45.958452; 35; 45.114929;
36; 11; 26; 46.274891; 45.985749; 26; 46.274891;
36; 17; 25; 16.708515; 17.554374; 25; 16.708515;
36; 7; 18; 16.261844; 16.700681; 18; 16.261844;
36; 13; 7; 14.913737; 14.546887; 7; 14.913737;



37; 5; 91; 7.291869; 15.535579; 91; 15.535579;
37; 0; 88; 7.903006; 13.210569; 88; 13.210569;
37; 19; 78; 45.402391; 48.467761; 78; 48.467761;
37; 3; 76; 17.062222; 21.000000; 76; 21.000000;
37; 6; 72; 7.960626; 12.545666; 72; 12.545666;
37; 9; 71; 48.762850; 49.062593; 71; 49.062593;
37; 4; 71; 7.903006; 13.210569; 71; 13.210569;
37; 14; 68; 46.091838; 51.056189; 68; 51.056189;
37; 8; 56; 14.497950; 17.968589; 56; 17.968589;
37; 16; 55; 44.344824; 48.595170; 55; 47.615475;
37; 10; 52; 45.172618; 46.966621; 52; 45.172618;
37; 15; 52; 18.469299; 18.901534; 52; 18.469299;
37; 1; 44; 45.975668; 46.081151; 44; 45.975668;
37; 18; 41; 17.173325; 19.086753; 41; 17.173325;
37; 2; 38; 34.271095; 39.037340; 38; 34.271095;
37; 12; 35; 48.128157; 45.114929; 35; 48.128157;
37; 11; 26; 47.614784; 46.274891; 26; 47.614784;
37; 17; 25; 19.629932; 16.708515; 25; 19.629932;
37; 7; 18; 17.172579; 16.261844; 18; 17.172579;
37; 13; 7; 16.719553; 14.913737; 7; 16.719553;



38; 5; 91; 11.164312; 15.535579; 91; 15.535579;
38; 0; 88; 1.006565; 13.210569; 88; 13.210569;
38; 19; 78; 44.412904; 48.467761; 78; 48.467761;
38; 3; 76; 18.169195; 21.000000; 76; 21.000000;
38; 6; 72; 8.589819; 12.545666; 72; 12.545666;
38; 9; 71; 48.596911; 49.062593; 71; 49.062593;
38; 4; 71; 1.006565; 13.210569; 71; 13.210569;
38; 14; 68; 45.416096; 51.056189; 68; 51.056189;
38; 8; 56; 14.988305; 17.968589; 56; 17.968589;
38; 16; 55; 47.908091; 47.615475; 55; 47.908091;
38; 10; 52; 48.284594; 45.172618; 52; 48.284594;
38; 15; 52; 16.495308; 18.469299; 52; 18.469299;
38; 1; 44; 45.639796; 45.975668; 44; 45.975668;
38; 18; 41; 18.066755; 17.173325; 41; 18.066755;
38; 2; 38; 33.203557; 34.271095; 38; 34.271095;
38; 12; 35; 46.212063; 48.128157; 35; 47.371199;
38; 11; 26; 45.969807; 47.614784; 26; 45.969807;
38; 17; 25; 19.110396; 19.629932; 25; 19.110396;
38; 7; 18; 15.092727; 17.172579; 18; 15.092727;
38; 13; 7; 17.422854; 16.719553; 7; 17.422854;



39; 5; 91; 15.269499; 15.535579; 91; 15.535579;
39; 0; 88; 7.011191; 13.210569; 88; 13.210569;
39; 19; 78; 45.094487; 48.467761; 78; 48.467761;
39; 3; 76; 17.490575; 21.000000; 76; 21.000000;
39; 6; 72; 7.161646; 12.545666; 72; 12.545666;
39; 9; 71; 48.469719; 49.062593; 71; 49.062593;
39; 4; 71; 7.011191; 13.210569; 71; 13.210569;
39; 14; 68; 47.313234; 51.056189; 68; 51.056189;
39; 8; 56; 16.155993; 17.968589; 56; 17.968589;
39; 16; 55; 46.203579; 47.908091; 55; 47.908091;
39; 10; 52; 46.687993; 48.284594; 52; 47.930585;
39; 15; 52; 17.481952; 18.469299; 52; 17.481952;
39; 1; 44; 45.489121; 45.975668; 44; 45.489121;
39; 18; 41; 17.868697; 18.066755; 41; 17.868697;
39; 2; 38; 38.912714; 34.271095; 38; 38.912714;
39; 12; 35; 45.799212; 47.371199; 35; 45.799212;
39; 11; 26; 45.547533; 45.969807; 26; 45.547533;
39; 17; 25; 17.960692; 19.110396; 25; 17.960692;
39; 7; 18; 15.441723; 15.092727; 18; 15.441723;
39; 13; 7; 17.602165; 17.422854; 7; 17.602165;



40; 5; 91; 10.826042; 15.535579; 91; 15.535579;
40; 0; 88; 4.913306; 13.210569; 88; 13.210569;
40; 19; 78; 45.441241; 48.467761; 78; 48.467761;
40; 3; 76; 17.903046; 21.000000; 76; 21.000000;
40; 6; 72; 7.385482; 12.545666; 72; 12.545666;
40; 9; 71; 48.211040; 49.062593; 71; 49.062593;
40; 4; 71; 4.913306; 13.210569; 71; 13.210569;
40; 14; 68; 45.991875; 51.056189; 68; 48.966870;
40; 8; 56; 16.564052; 17.968589; 56; 16.564052;
40; 16; 55; 47.870536; 47.908091; 55; 47.870536;
40; 10; 52; 47.729890; 47.930585; 52; 47.729890;
40; 15; 52; 16.122523; 17.481952; 52; 16.122523;
40; 1; 44; 46.528502; 45.489121; 44; 46.528502;
40; 18; 41; 18.109548; 17.868697; 41; 18.109548;
40; 2; 38; 38.646369; 38.912714; 38; 38.646369;
40; 12; 35; 46.438295; 45.799212; 35; 46.438295;
40; 11; 26; 47.067532; 45.547533; 26; 47.067532;
40; 17; 25; 19.404775; 17.960692; 25; 19.404775;
40; 7; 18; 15.847078; 15.441723; 18; 15.847078;
40; 13; 7; 17.671293; 17.602165; 7; 17.671293;



41; 5; 91; 10.268799; 15.535579; 91; 15.535579;
41; 0; 88; 3.107062; 13.210569; 88; 13.210569;
41; 19; 78; 46.543803; 48.467761; 78; 48.467761;
41; 3; 76; 18.900148; 21.000000; 76; 21.000000;
41; 6; 72; 3.345529; 12.545666; 72; 12.545666;
41; 9; 71; 48.524437; 49.062593; 71; 49.062593;
41; 4; 71; 3.107062; 13.210569; 71; 13.210569;
41; 14; 68; 45.156009; 48.966870; 68; 48.966870;
41; 8; 56; 17.912870; 16.564052; 56; 17.912870;
41; 16; 55; 45.309253; 47.870536; 55; 47.572772;
41; 10; 52; 47.275436; 47.729890; 52; 47.275436;
41; 15; 52; 18.919664; 16.122523; 52; 18.919664;
41; 1; 44; 45.338722; 46.528502; 44; 45.338722;
41; 18; 41; 18.495665; 18.109548; 41; 18.495665;
41; 2; 38; 37.729744; 38.646369; 38; 37.729744;
41; 12; 35; 45.851358; 46.438295; 35; 45.851358;
41; 11; 26; 46.302503; 47.067532; 26; 46.302503;
41; 17; 25; 18.578781; 19.404775; 25; 18.578781;
41; 7; 18; 15.664495; 15.847078; 18; 15.664495;
41; 13; 7; 18.358383; 17.671293; 7; 18.358383;



42; 5; 91; 9.406073; 15.535579; 91; 15.535579;
42; 0; 88; 8.877128; 13.210569; 88; 13.210569;
42; 19; 78; 46.336515; 48.467761; 78; 48.467761;
42; 3; 76; 18.299942; 21.000000; 76; 21.000000;
42; 6; 72; 4.248119; 12.545666; 72; 12.545666;
42; 9; 71; 48.308079; 49.062593; 71; 49.062593;
42; 4; 71; 8.877128; 13.210569; 71; 13.210569;
42; 14; 68; 45.404330; 48.966870; 68; 48.966870;
42; 8; 56; 18.552501; 17.912870; 56; 18.552501;
42; 16; 55; 46.818973; 47.572772; 55; 47.572772;
42; 10; 52; 46.399072; 47.275436; 52; 47.275436;
42; 15; 52; 18.539926; 18.919664; 52; 18.919664;
42; 1; 44; 43.669588; 45.338722; 44; 45.338722;
42; 18; 41; 18.365571; 18.495665; 41; 18.495665;
42; 2; 38; 36.926678; 37.729744; 38; 37.729744;
42; 12; 35; 45.657592; 45.851358; 35; 45.851358;
42; 11; 26; 45.119889; 46.302503; 26; 46.302503;
42; 17; 25; 18.926625; 18.578781; 25; 18.926625;
42; 7; 18; 14.778769; 15.664495; 18; 15.664495;
42; 13; 7; 16.793122; 18.358383; 7; 17.370908;



43; 5; 91; 10.470071; 15.535579; 91; 15.535579;
43; 0; 88; 8.070796; 13.210569; 88; 13.210569;
43; 19; 78; 46.599553; 48.467761; 78; 48.467761;
43; 3; 76; 18.325650; 21.000000; 76; 21.000000;
43; 6; 72; 12.326372; 12.545666; 72; 12.545666;
43; 9; 71; 48.665389; 49.062593; 71; 49.062593;
43; 4; 71; 8.070796; 13.210569; 71; 13.210569;
43; 14; 68; 45.104289; 48.966870; 68; 48.966870;
43; 8; 56; 15.534079; 18.552501; 56; 18.552501;
43; 16; 55; 45.667782; 47.572772; 55; 47.572772;
43; 10; 52; 45.975607; 47.275436; 52; 47.275436;
43; 15; 52; 19.019425; 18.919664; 52; 19.019425;
43; 1; 44; 44.009901; 45.338722; 44; 45.338722;
43; 18; 41; 18.504860; 18.495665; 41; 18.504860;
43; 2; 38; 40.282346; 37.729744; 38; 40.282346;
43; 12; 35; 45.023292; 45.851358; 35; 45.851358;
43; 11; 26; 45.534540; 46.302503; 26; 46.183109;
43; 17; 25; 18.258739; 18.926625; 25; 18.258739;
43; 7; 18; 15.241377; 15.664495; 18; 15.241377;
43; 13; 7; 15.919748; 17.370908; 7; 15.919748;



44; 5; 91; 10.722674; 15.535579; 91; 15.535579;
44; 0; 88; 7.338385; 13.210569; 88; 13.210569;
44; 19; 78; 47.320481; 48.467761; 78; 48.467761;
44; 3; 76; 18.911733; 21.000000; 76; 21.000000;
44; 6; 72; 7.500609; 12.545666; 72; 12.545666;
44; 9; 71; 48.485547; 49.062593; 71; 49.062593;
44; 4; 71; 7.338385; 13.210569; 71; 13.210569;
44; 14; 68; 48.252577; 48.966870; 68; 48.966870;
44; 8; 56; 14.583575; 18.552501; 56; 18.552501;
44; 16; 55; 47.251360; 47.572772; 55; 47.572772;
44; 10; 52; 45.880699; 47.275436; 52; 47.275436;
44; 15; 52; 17.922641; 19.019425; 52; 19.019425;
44; 1; 44; 42.005726; 45.338722; 44; 42.757706;
44; 18; 41; 19.009979; 18.504860; 41; 19.009979;
44; 2; 38; 39.736600; 40.282346; 38; 39.736600;
44; 12; 35; 45.942008; 45.851358; 35; 45.942008;
44; 11; 26; 48.343207; 46.183109; 26; 48.343207;
44; 17; 25; 17.300177; 18.258739; 25; 17.300177;
44; 7; 18; 17.018269; 15.241377; 18; 17.018269;
44; 13; 7; 15.472313; 15.919748; 7; 15.472313;



45; 5; 91; 12.351260; 15.535579; 91; 15.535579;
45; 0; 88; 6.330575; 13.210569; 88; 13.210569;
45; 19; 78; 46.203732; 48.467761; 78; 48.467761;
45; 3; 76; 18.727407; 21.000000; 76; 21.000000;
45; 6; 72; 12.366322; 12.545666; 72; 12.545666;
45; 9; 71; 48.956286; 49.062593; 71; 49.062593;
45; 4; 71; 6.330575; 13.210569; 71; 13.210569;
45; 14; 68; 46.056888; 48.966870; 68; 48.966870;
45; 8; 56; 17.066523; 18.552501; 56; 18.552501;
45; 16; 55; 46.502055; 47.572772; 55; 47.572772;
45; 10; 52; 48.099309; 47.275436; 52; 48.099309;
45; 15; 52; 17.632885; 19.019425; 52; 19.019425;
45; 1; 44; 44.418283; 42.757706; 44; 44.418283;
45; 18; 41; 17.618285; 19.009979; 41; 19.009979;
45; 2; 38; 36.667527; 39.736600; 38; 37.320584;
45; 12; 35; 46.085438; 45.942008; 35; 46.085438;
45; 11; 26; 46.545591; 48.343207; 26; 46.545591;
45; 17; 25; 17.299499; 17.300177; 25; 17.299499;
45; 7; 18; 18.242972; 17.018269; 18; 18.242972;
