Slice ID; Slice Priority old; Slice Request; Slice old alloc; Slice Priority new; slice new alloc
10; 280; 193.000000; 413.139043; 45; 293.012236;
16; 168; 62.000000; 277.238042; 35; 62.000000;
14; 151; 181.000000; 341.265851; 36; 181.000000;
12; 150; 560.000000; 266.365962; 20; 560.000000;
7; 147; 156.000000; 402.266963; 74; 156.000000;
1; 129; 25.000000; 413.139043; 76; 25.000000;
5; 108; 100.000000; 266.365962; 33; 100.000000;
2; 96; 226.000000; 51.000000; 96; 226.000000;
17; 95; 338.000000; 384.000000; 95; 338.000000;
18; 76; 41.000000; 228.313682; 42; 41.000000;
15; 67; 441.000000; 239.185762; 44; 441.000000;
4; 63; 524.000000; 213.000000; 63; 524.000000;
19; 56; 90.000000; 458.000000; 56; 90.000000;
13; 35; 163.000000; 119.493882; 13; 163.000000;
9; 32; 292.000000; 103.284761; 19; 292.000000;
0; 26; 393.000000; 136.000000; 26; 393.000000;
11; 21; 121.000000; 97.848721; 18; 121.000000;
8; 20; 339.000000; 325.000000; 20; 339.000000;
3; 20; 466.000000; 76.104561; 9; 466.000000;



2; 96; 553.000000; 226.000000; 96; 553.000000;
17; 95; 475.000000; 338.000000; 95; 475.000000;
1; 76; 18.000000; 25.000000; 76; 18.000000;
7; 74; 494.000000; 156.000000; 74; 494.000000;
4; 63; 93.000000; 524.000000; 63; 93.000000;
19; 56; 169.000000; 90.000000; 56; 169.000000;
6; 55; 225.000000; 510.987764; 55; 225.000000;
10; 45; 263.000000; 293.012236; 45; 263.000000;
15; 44; 149.000000; 441.000000; 44; 149.000000;
18; 42; 314.000000; 41.000000; 42; 314.000000;
14; 36; 391.000000; 181.000000; 36; 391.000000;
16; 35; 381.000000; 62.000000; 35; 381.000000;
5; 33; 517.000000; 100.000000; 56; 375.322785;
0; 26; 497.000000; 393.000000; 41; 295.708861;
12; 20; 113.000000; 560.000000; 20; 113.000000;
8; 20; 305.000000; 339.000000; 20; 305.000000;
9; 19; 59.000000; 292.000000; 19; 59.000000;
11; 18; 573.000000; 121.000000; 30; 398.753165;
13; 13; 392.000000; 163.000000; 17; 147.854430;
3; 9; 324.000000; 466.000000; 11; 102.360759;



2; 96; 225.000000; 553.000000; 96; 225.000000;
17; 95; 263.000000; 475.000000; 95; 263.000000;
1; 76; 381.000000; 18.000000; 76; 381.000000;
7; 74; 391.000000; 494.000000; 74; 391.000000;
4; 63; 113.000000; 93.000000; 63; 113.000000;
19; 56; 494.000000; 169.000000; 56; 494.000000;
5; 56; 93.000000; 375.322785; 33; 93.000000;
6; 55; 18.000000; 225.000000; 55; 18.000000;
10; 45; 517.000000; 263.000000; 45; 517.000000;
15; 44; 553.000000; 149.000000; 44; 553.000000;
18; 42; 475.000000; 314.000000; 42; 475.000000;
0; 41; 169.000000; 295.708861; 26; 169.000000;
14; 36; 314.000000; 391.000000; 36; 314.000000;
16; 35; 149.000000; 381.000000; 35; 149.000000;
11; 30; 573.000000; 398.753165; 18; 573.000000;
8; 20; 59.000000; 305.000000; 20; 59.000000;
12; 20; 392.000000; 113.000000; 28; 159.701493;
9; 19; 497.000000; 59.000000; 24; 151.716418;
13; 17; 305.000000; 147.854430; 35; 135.746269;
3; 11; 324.000000; 102.360759; 17; 87.835821;



2; 96; 208.000000; 225.000000; 96; 208.000000;
17; 95; 282.000000; 263.000000; 95; 282.000000;
1; 76; 355.000000; 381.000000; 76; 355.000000;
7; 74; 207.000000; 391.000000; 74; 207.000000;
4; 63; 242.000000; 113.000000; 63; 242.000000;
19; 56; 86.000000; 494.000000; 56; 86.000000;
6; 55; 292.000000; 18.000000; 55; 292.000000;
10; 45; 326.000000; 517.000000; 45; 326.000000;
15; 44; 255.000000; 553.000000; 44; 255.000000;
18; 42; 122.000000; 475.000000; 42; 122.000000;
14; 36; 328.000000; 314.000000; 36; 328.000000;
16; 35; 537.000000; 149.000000; 35; 537.000000;
13; 35; 503.000000; 135.746269; 13; 503.000000;
5; 33; 117.000000; 93.000000; 33; 117.000000;
12; 28; 102.000000; 159.701493; 20; 102.000000;
0; 26; 480.000000; 169.000000; 26; 480.000000;
9; 24; 460.000000; 151.716418; 19; 460.000000;
8; 20; 564.000000; 59.000000; 25; 152.727273;
11; 18; 106.000000; 573.000000; 18; 106.000000;
3; 17; 314.000000; 87.835821; 58; 161.272727;



2; 96; 208.000000; 208.000000; 96; 208.000000;
17; 95; 282.000000; 282.000000; 95; 282.000000;
1; 76; 355.000000; 355.000000; 76; 355.000000;
7; 74; 207.000000; 207.000000; 74; 207.000000;
4; 63; 242.000000; 242.000000; 63; 242.000000;
3; 58; 314.000000; 161.272727; 9; 314.000000;
19; 56; 86.000000; 86.000000; 56; 86.000000;
6; 55; 117.000000; 292.000000; 55; 117.000000;
10; 45; 292.000000; 326.000000; 45; 292.000000;
15; 44; 326.000000; 255.000000; 44; 326.000000;
18; 42; 255.000000; 122.000000; 42; 255.000000;
14; 36; 122.000000; 328.000000; 36; 122.000000;
16; 35; 480.000000; 537.000000; 35; 480.000000;
5; 33; 537.000000; 117.000000; 33; 537.000000;
0; 26; 564.000000; 480.000000; 26; 564.000000;
8; 25; 460.000000; 152.727273; 58; 246.052632;
12; 20; 106.000000; 102.000000; 20; 106.000000;
9; 19; 102.000000; 460.000000; 19; 102.000000;
11; 18; 503.000000; 106.000000; 30; 353.000000;
13; 13; 328.000000; 503.000000; 18; 127.947368;



2; 96; 201.000000; 208.000000; 96; 208.000000;
17; 95; 118.000000; 282.000000; 95; 282.000000;
1; 76; 148.000000; 355.000000; 76; 355.000000;
7; 74; 12.000000; 207.000000; 74; 207.000000;
4; 63; 577.000000; 242.000000; 63; 577.000000;
8; 58; 354.000000; 246.052632; 20; 354.000000;
19; 56; 34.000000; 86.000000; 56; 86.000000;
6; 55; 400.000000; 117.000000; 55; 400.000000;
10; 45; 168.000000; 292.000000; 45; 292.000000;
15; 44; 210.000000; 326.000000; 44; 326.000000;
18; 42; 393.000000; 255.000000; 42; 393.000000;
14; 36; 25.000000; 122.000000; 36; 122.000000;
16; 35; 144.000000; 480.000000; 35; 178.000000;
5; 33; 201.000000; 537.000000; 33; 201.000000;
11; 30; 388.000000; 353.000000; 18; 388.000000;
0; 26; 82.000000; 564.000000; 26; 82.000000;
12; 20; 421.000000; 106.000000; 20; 421.000000;
9; 19; 325.000000; 102.000000; 19; 325.000000;
13; 18; 8.000000; 127.947368; 13; 8.000000;
3; 9; 117.000000; 314.000000; 9; 117.000000;



2; 96; 382.000000; 208.000000; 96; 382.000000;
17; 95; 331.000000; 282.000000; 95; 331.000000;
1; 76; 320.000000; 355.000000; 76; 355.000000;
7; 74; 16.000000; 207.000000; 74; 80.000000;
4; 63; 12.000000; 577.000000; 63; 12.000000;
19; 56; 121.000000; 86.000000; 56; 121.000000;
6; 55; 566.000000; 400.000000; 55; 566.000000;
10; 45; 190.000000; 292.000000; 45; 190.000000;
15; 44; 245.000000; 326.000000; 44; 245.000000;
18; 42; 517.000000; 393.000000; 42; 517.000000;
14; 36; 513.000000; 122.000000; 36; 513.000000;
16; 35; 22.000000; 178.000000; 35; 22.000000;
5; 33; 84.000000; 201.000000; 33; 84.000000;
0; 26; 318.000000; 82.000000; 26; 318.000000;
8; 20; 493.000000; 354.000000; 20; 493.000000;
12; 20; 525.000000; 421.000000; 20; 525.000000;
9; 19; 371.000000; 325.000000; 19; 371.000000;
11; 18; 52.000000; 388.000000; 18; 52.000000;
13; 13; 79.000000; 8.000000; 13; 79.000000;
3; 9; 66.000000; 117.000000; 9; 66.000000;



2; 96; 382.000000; 382.000000; 96; 382.000000;
17; 95; 331.000000; 331.000000; 95; 331.000000;
1; 76; 320.000000; 355.000000; 76; 355.000000;
7; 74; 16.000000; 80.000000; 74; 80.000000;
4; 63; 12.000000; 12.000000; 63; 12.000000;
19; 56; 493.000000; 121.000000; 56; 493.000000;
6; 55; 121.000000; 566.000000; 55; 121.000000;
10; 45; 566.000000; 190.000000; 45; 566.000000;
15; 44; 190.000000; 245.000000; 44; 190.000000;
18; 42; 245.000000; 517.000000; 42; 245.000000;
14; 36; 517.000000; 513.000000; 36; 517.000000;
16; 35; 513.000000; 22.000000; 35; 513.000000;
5; 33; 22.000000; 84.000000; 33; 22.000000;
0; 26; 84.000000; 318.000000; 26; 84.000000;
8; 20; 52.000000; 493.000000; 20; 52.000000;
12; 20; 318.000000; 525.000000; 20; 318.000000;
9; 19; 525.000000; 371.000000; 19; 525.000000;
11; 18; 371.000000; 52.000000; 18; 371.000000;
13; 13; 79.000000; 79.000000; 13; 79.000000;
3; 9; 66.000000; 66.000000; 9; 66.000000;



2; 96; 348.000000; 382.000000; 96; 348.000000;
17; 95; 84.000000; 331.000000; 95; 84.000000;
1; 76; 217.000000; 355.000000; 76; 217.000000;
7; 74; 42.000000; 80.000000; 74; 42.000000;
4; 63; 430.000000; 12.000000; 63; 430.000000;
19; 56; 533.000000; 493.000000; 56; 533.000000;
6; 55; 140.000000; 121.000000; 55; 140.000000;
10; 45; 576.000000; 566.000000; 45; 576.000000;
15; 44; 104.000000; 190.000000; 44; 104.000000;
18; 42; 107.000000; 245.000000; 42; 107.000000;
14; 36; 94.000000; 517.000000; 36; 94.000000;
16; 35; 578.000000; 513.000000; 35; 578.000000;
5; 33; 394.000000; 22.000000; 33; 394.000000;
0; 26; 366.000000; 84.000000; 26; 366.000000;
8; 20; 541.000000; 52.000000; 29; 264.444444;
12; 20; 415.000000; 318.000000; 32; 264.444444;
9; 19; 212.000000; 525.000000; 19; 212.000000;
11; 18; 244.000000; 371.000000; 18; 244.000000;
13; 13; 481.000000; 79.000000; 18; 205.111111;
3; 9; 248.000000; 66.000000; 13; 119.000000;



