Simulation Time(s); Slice ID; Slice Priority old; Slice Request; Slice old alloc; Slice Priority new; slice new alloc
11; 0; 28; 17.041343; 18.037996; 28; 17.041343;
11; 16; 28; 36.392839; 16.355117; 50; 28.794608;
11; 18; 28; 18.612993; 17.776441; 28; 18.612993;
11; 5; 28; 19.081739; 19.357962; 28; 19.081739;
11; 11; 28; 16.625064; 3.540586; 28; 16.625064;



12; 13; 118; 19.091891; 33.558464; 28; 19.091891;
12; 9; 53; 47.128149; 41.173350; 28; 47.128149;
12; 16; 50; 46.653203; 28.794608; 40; 21.278941;
12; 14; 44; 46.111536; 28.652677; 40; 21.278941;
12; 12; 41; 45.862947; 22.917976; 115; 31.158450;
12; 3; 41; 39.336124; 22.917976; 131; 31.158450;
12; 4; 41; 13.210569; 22.917976; 28; 13.210569;
12; 19; 28; 16.335555; 15.993300; 28; 16.335555;
12; 8; 28; 14.886488; 15.650672; 28; 14.886488;
12; 7; 28; 48.209361; 48.498065; 51; 40.683153;
12; 15; 28; 47.922431; 11.019257; 40; 21.278941;
12; 1; 28; 46.164965; 46.042504; 40; 21.278941;
12; 10; 28; 13.210569; 11.019257; 28; 13.210569;
12; 6; 28; 15.269662; 17.183274; 28; 15.269662;
12; 17; 28; 11.472947; 10.310214; 28; 11.472947;
12; 0; 28; 18.830254; 17.041343; 28; 18.830254;
12; 2; 28; 8.331456; 6.555161; 28; 8.331456;
12; 18; 28; 17.539447; 18.612993; 28; 17.539447;
12; 5; 28; 18.256382; 19.081739; 28; 18.256382;
12; 11; 28; 45.420597; 16.625064; 28; 45.420597;



13; 3; 131; 8.795256; 31.158450; 28; 8.795256;
13; 12; 115; 5.864393; 31.158450; 28; 5.864393;
13; 7; 51; 48.461492; 40.683153; 28; 48.461492;
13; 14; 40; 18.448203; 21.278941; 28; 18.448203;
13; 16; 40; 39.418516; 21.278941; 28; 39.418516;
13; 15; 40; 48.084343; 21.278941; 28; 48.084343;
13; 1; 40; 46.393239; 21.278941; 40; 21.423414;
13; 19; 28; 16.376948; 16.335555; 28; 16.376948;
13; 8; 28; 18.711784; 14.886488; 28; 18.711784;
13; 13; 28; 5.864393; 19.091891; 28; 5.864393;
13; 9; 28; 45.820353; 47.128149; 55; 44.740531;
13; 4; 28; 9.778776; 13.210569; 28; 9.778776;
13; 10; 28; 44.295756; 13.210569; 48; 33.068052;
13; 6; 28; 15.916868; 15.269662; 28; 15.916868;
13; 17; 28; 45.687570; 11.472947; 44; 26.929960;
13; 0; 28; 17.450396; 18.830254; 28; 17.450396;
13; 2; 28; 45.893346; 8.331456; 43; 25.396432;
13; 18; 28; 17.302946; 17.539447; 28; 17.302946;
13; 5; 28; 17.536681; 18.256382; 28; 17.536681;
13; 11; 28; 45.050383; 45.420597; 46; 29.430615;



14; 9; 55; 46.424084; 44.740531; 28; 46.424084;
14; 10; 48; 46.011755; 33.068052; 28; 46.011755;
14; 11; 46; 47.320621; 29.430615; 28; 47.320621;
14; 17; 44; 45.551016; 26.929960; 28; 45.551016;
14; 2; 43; 46.355806; 25.396432; 28; 46.355806;
14; 1; 40; 8.172710; 21.423414; 28; 8.172710;
14; 3; 28; 4.282336; 8.795256; 28; 4.282336;
14; 19; 28; 17.358094; 16.376948; 28; 17.358094;
14; 8; 28; 15.390541; 18.711784; 28; 15.390541;
14; 13; 28; 48.590048; 5.864393; 38; 17.466640;
14; 12; 28; 45.481608; 5.864393; 38; 17.466640;
14; 4; 28; 46.032366; 9.778776; 38; 17.466640;
14; 7; 28; 38.643910; 48.461492; 40; 17.466640;
14; 6; 28; 15.388258; 15.916868; 28; 15.388258;
14; 14; 28; 18.933370; 18.448203; 28; 18.933370;
14; 0; 28; 18.585348; 17.450396; 55; 18.078291;
14; 16; 28; 4.282336; 39.418516; 28; 4.282336;
14; 18; 28; 17.601594; 17.302946; 28; 17.601594;
14; 5; 28; 18.911797; 17.536681; 28; 18.911797;
14; 15; 28; 11.402129; 48.084343; 28; 11.402129;



15; 0; 55; 19.154758; 18.078291; 28; 19.154758;
15; 7; 40; 46.000608; 17.466640; 28; 46.000608;
15; 4; 38; 46.449953; 17.466640; 41; 22.435813;
15; 13; 38; 48.863551; 17.466640; 40; 22.435813;
15; 12; 38; 46.976188; 17.466640; 41; 22.435813;
15; 1; 28; 9.394559; 8.172710; 28; 9.394559;
