Simulation Time(s); Slice ID; Slice Priority old; Slice Request; Slice old alloc; Slice Priority new; slice new alloc
45; 2; 16; 36.667527; 39.736600; 16; 36.667527;
45; 14; 14; 46.056888; 41.915632; 54; 44.864310;
45; 13; 9; 15.834040; 15.472313; 9; 15.834040;
45; 7; 4; 18.242972; 17.018269; 6; 10.100098;



46; 18; 94; 17.840632; 17.618285; 94; 17.840632;
46; 17; 84; 19.449138; 17.299499; 84; 19.449138;
46; 5; 80; 10.902537; 12.351260; 80; 10.902537;
46; 3; 79; 17.269292; 18.727407; 79; 17.269292;
46; 10; 74; 45.854436; 48.099309; 74; 45.854436;
46; 12; 67; 47.685744; 46.085438; 67; 47.685744;
46; 6; 59; 11.959930; 12.366322; 59; 11.959930;
46; 9; 59; 48.405476; 48.956286; 59; 48.405476;
46; 19; 54; 46.469337; 46.203732; 54; 46.469337;
46; 14; 54; 45.846994; 44.864310; 8; 45.846994;
46; 4; 48; 8.389372; 6.330575; 48; 8.389372;
46; 0; 46; 8.389372; 6.330575; 46; 8.389372;
46; 15; 42; 19.368256; 17.632885; 42; 19.368256;
46; 11; 35; 47.660509; 46.545591; 35; 47.660509;
46; 1; 30; 46.292594; 44.418283; 30; 46.292594;
46; 8; 19; 15.843303; 17.066523; 19; 15.843303;
46; 2; 16; 36.664689; 36.667527; 16; 36.664689;
46; 16; 16; 44.765458; 46.502055; 16; 44.765458;
46; 13; 9; 16.535262; 15.834040; 16; 14.369585;
46; 7; 6; 17.274710; 10.100098; 11; 6.573346;



47; 18; 94; 17.605772; 17.840632; 94; 17.605772;
47; 17; 84; 17.719854; 19.449138; 84; 17.719854;
47; 5; 80; 12.293070; 10.902537; 80; 12.293070;
47; 3; 79; 17.976655; 17.269292; 79; 17.976655;
47; 10; 74; 46.031116; 45.854436; 74; 46.031116;
47; 12; 67; 45.876786; 47.685744; 67; 45.876786;
47; 6; 59; 5.215019; 11.959930; 59; 5.215019;
47; 9; 59; 48.547076; 48.405476; 59; 48.547076;
47; 19; 54; 44.763449; 46.469337; 54; 44.763449;
47; 4; 48; 4.900058; 8.389372; 48; 4.900058;
47; 0; 46; 4.900058; 8.389372; 46; 4.900058;
47; 15; 42; 18.199877; 19.368256; 42; 18.199877;
47; 11; 35; 46.100110; 47.660509; 35; 46.100110;
47; 1; 30; 46.115173; 46.292594; 30; 46.115173;
47; 8; 19; 18.033160; 15.843303; 19; 18.033160;
47; 2; 16; 39.859824; 36.664689; 16; 39.859824;
47; 16; 16; 47.180663; 44.765458; 16; 47.180663;
47; 13; 16; 16.431658; 14.369585; 9; 16.431658;
47; 7; 11; 16.410669; 6.573346; 4; 16.410669;
47; 14; 8; 45.893117; 45.846994; 15; 45.839953;



48; 18; 94; 18.638458; 17.605772; 94; 18.638458;
48; 17; 84; 18.206431; 17.719854; 84; 18.206431;
48; 5; 80; 9.822284; 12.293070; 80; 10.090152;
48; 3; 79; 17.527801; 17.976655; 79; 17.527801;
48; 10; 74; 45.881486; 46.031116; 74; 45.881486;
48; 12; 67; 44.789942; 45.876786; 67; 44.789942;
48; 6; 59; 5.676206; 5.215019; 59; 5.676206;
48; 9; 59; 48.250048; 48.547076; 59; 48.250048;
48; 19; 54; 47.589725; 44.763449; 54; 47.589725;
48; 4; 48; 7.044834; 4.900058; 48; 7.044834;
48; 0; 46; 7.044834; 4.900058; 46; 7.044834;
48; 15; 42; 17.579868; 18.199877; 42; 17.579868;
48; 11; 35; 46.075012; 46.100110; 35; 46.075012;
48; 1; 30; 46.136484; 46.115173; 30; 46.136484;
48; 8; 19; 17.464866; 18.033160; 19; 17.464866;
48; 2; 16; 38.637163; 39.859824; 16; 38.637163;
48; 16; 16; 46.782218; 47.180663; 16; 46.782218;
48; 14; 15; 45.726472; 45.839953; 8; 45.726472;
48; 13; 9; 14.917415; 16.431658; 9; 14.917415;
48; 7; 4; 15.940585; 16.410669; 4; 15.940585;



49; 18; 94; 17.473677; 18.638458; 94; 17.473677;
49; 17; 84; 19.038148; 18.206431; 84; 19.038148;
49; 5; 80; 10.999098; 10.090152; 80; 10.999098;
49; 3; 79; 16.955650; 17.527801; 79; 16.955650;
49; 10; 74; 45.988347; 45.881486; 74; 45.988347;
49; 12; 67; 45.892713; 44.789942; 67; 45.892713;
49; 6; 59; 9.600831; 5.676206; 59; 9.600831;
49; 9; 59; 48.209924; 48.250048; 59; 48.209924;
49; 19; 54; 46.362501; 47.589725; 54; 46.362501;
49; 4; 48; 8.644486; 7.044834; 48; 8.644486;
49; 0; 46; 8.644486; 7.044834; 46; 8.644486;
49; 15; 42; 19.492632; 17.579868; 42; 19.492632;
49; 11; 35; 45.484707; 46.075012; 35; 45.484707;
49; 1; 30; 45.373816; 46.136484; 30; 45.373816;
49; 8; 19; 15.737373; 17.464866; 19; 15.737373;
49; 2; 16; 41.046921; 38.637163; 16; 41.046921;
49; 16; 16; 48.322476; 46.782218; 16; 48.322476;
49; 13; 9; 16.211254; 14.917415; 9; 16.211254;
49; 14; 8; 45.676613; 45.726472; 8; 45.676613;
49; 7; 4; 15.737196; 15.940585; 5; 4.844347;



50; 18; 94; 18.412928; 17.473677; 94; 18.412928;
50; 17; 84; 18.281026; 19.038148; 84; 18.281026;
50; 5; 80; 13.949664; 10.999098; 80; 13.949664;
50; 3; 79; 18.285239; 16.955650; 79; 18.285239;
50; 10; 74; 45.142667; 45.988347; 74; 45.142667;
50; 12; 67; 45.683736; 45.892713; 67; 45.683736;
50; 6; 59; 2.584284; 9.600831; 59; 2.584284;
50; 9; 59; 48.362372; 48.209924; 59; 48.362372;
50; 19; 54; 45.861312; 46.362501; 54; 45.861312;
50; 4; 48; 8.034841; 8.644486; 48; 8.034841;
50; 0; 46; 8.034841; 8.644486; 46; 8.034841;
50; 15; 42; 17.880175; 19.492632; 42; 17.880175;
50; 11; 35; 46.276819; 45.484707; 35; 46.276819;
50; 1; 30; 44.533855; 45.373816; 30; 44.533855;
50; 8; 19; 17.200569; 15.737373; 19; 17.200569;
50; 2; 16; 41.947236; 41.046921; 16; 41.947236;
50; 16; 16; 44.181599; 48.322476; 16; 44.181599;
50; 13; 9; 16.395925; 16.211254; 9; 16.395925;
50; 14; 8; 47.955813; 45.676613; 8; 47.955813;
50; 7; 5; 16.940535; 4.844347; 13; 10.995099;



51; 18; 94; 17.229130; 18.412928; 94; 17.229130;
51; 17; 84; 17.266838; 18.281026; 84; 17.266838;
51; 5; 80; 8.935101; 13.949664; 80; 8.935101;
51; 3; 79; 17.789526; 18.285239; 79; 17.789526;
51; 10; 74; 48.583028; 45.142667; 74; 48.583028;
51; 12; 67; 45.467598; 45.683736; 67; 45.467598;
51; 6; 59; 6.791371; 2.584284; 59; 6.791371;
51; 9; 59; 48.633029; 48.362372; 59; 48.633029;
51; 19; 54; 45.671377; 45.861312; 54; 45.671377;
51; 4; 48; 5.143190; 8.034841; 48; 5.143190;
51; 0; 46; 5.143190; 8.034841; 46; 5.143190;
51; 15; 42; 18.476968; 17.880175; 42; 18.476968;
51; 11; 35; 46.024508; 46.276819; 35; 46.024508;
51; 1; 30; 46.371225; 44.533855; 30; 46.371225;
51; 8; 19; 18.471131; 17.200569; 19; 18.471131;
51; 2; 16; 38.042015; 41.947236; 16; 38.042015;
51; 16; 16; 48.186269; 44.181599; 16; 48.186269;
51; 7; 13; 17.299610; 10.995099; 4; 17.299610;
51; 13; 9; 16.131742; 16.395925; 9; 16.131742;
51; 14; 8; 48.112968; 47.955813; 15; 44.343154;



52; 18; 94; 19.060666; 17.229130; 94; 19.060666;
52; 17; 84; 17.807610; 17.266838; 84; 17.807610;
52; 5; 80; 9.654168; 8.935101; 80; 9.654168;
52; 3; 79; 18.731053; 17.789526; 79; 18.731053;
52; 10; 74; 45.901793; 48.583028; 74; 45.901793;
52; 12; 67; 47.723013; 45.467598; 67; 47.723013;
52; 6; 59; 10.201935; 6.791371; 59; 10.201935;
52; 9; 59; 48.247381; 48.633029; 59; 48.247381;
52; 19; 54; 47.850464; 45.671377; 54; 47.850464;
52; 4; 48; 1.004126; 5.143190; 48; 1.004126;
52; 0; 46; 1.004126; 5.143190; 46; 1.004126;
52; 15; 42; 17.184468; 18.476968; 42; 17.184468;
52; 11; 35; 47.448899; 46.024508; 35; 47.448899;
52; 1; 30; 45.826601; 46.371225; 30; 45.826601;
52; 8; 19; 16.688674; 18.471131; 19; 16.688674;
52; 2; 16; 41.986014; 38.042015; 16; 41.986014;
52; 16; 16; 46.116360; 48.186269; 16; 46.116360;
52; 14; 15; 46.042698; 44.343154; 54; 42.202688;
52; 13; 9; 16.866901; 16.131742; 9; 16.866901;
52; 7; 4; 18.493060; 17.299610; 4; 18.493060;



53; 18; 94; 18.736765; 19.060666; 94; 18.736765;
53; 17; 84; 16.304646; 17.807610; 84; 16.304646;
53; 5; 80; 13.241566; 9.654168; 80; 13.241566;
53; 3; 79; 17.939260; 18.731053; 79; 17.939260;
53; 10; 74; 45.742505; 45.901793; 74; 45.742505;
53; 12; 67; 47.069835; 47.723013; 67; 47.069835;
53; 6; 59; 4.420306; 10.201935; 59; 4.420306;
53; 9; 59; 48.406401; 48.247381; 59; 48.406401;
53; 19; 54; 44.566416; 47.850464; 54; 44.566416;
53; 14; 54; 46.185355; 42.202688; 8; 46.185355;
53; 4; 48; 13.115059; 1.004126; 48; 13.115059;
53; 0; 46; 13.115059; 1.004126; 46; 13.115059;
53; 15; 42; 18.076217; 17.184468; 42; 18.076217;
53; 11; 35; 46.009406; 47.448899; 35; 46.009406;
53; 1; 30; 44.966187; 45.826601; 30; 44.966187;
53; 8; 19; 16.705838; 16.688674; 19; 16.705838;
53; 16; 16; 48.111558; 46.116360; 16; 48.111558;
53; 2; 16; 40.149895; 41.986014; 16; 40.149895;
53; 13; 9; 15.535359; 16.866901; 16; 12.635018;
53; 7; 4; 15.445693; 18.493060; 5; 4.502708;



54; 18; 94; 18.091018; 18.736765; 94; 18.091018;
54; 17; 84; 18.909958; 16.304646; 84; 18.909958;
54; 5; 80; 12.302346; 13.241566; 80; 12.302346;
54; 3; 79; 19.626081; 17.939260; 79; 19.626081;
54; 10; 74; 47.615208; 45.742505; 74; 47.615208;
54; 12; 67; 46.323532; 47.069835; 67; 46.323532;
54; 6; 59; 5.152647; 4.420306; 59; 5.152647;
54; 9; 59; 48.583771; 48.406401; 59; 48.583771;
54; 19; 54; 47.135641; 44.566416; 54; 47.135641;
54; 4; 48; 12.070583; 13.115059; 48; 12.070583;
54; 0; 46; 12.070583; 13.115059; 46; 12.070583;
54; 15; 42; 18.853863; 18.076217; 42; 18.853863;
54; 11; 35; 45.606207; 46.009406; 35; 45.606207;
54; 1; 30; 45.289586; 44.966187; 30; 45.289586;
54; 8; 19; 15.800545; 16.705838; 19; 15.800545;
54; 16; 16; 44.475914; 48.111558; 16; 44.475914;
54; 2; 16; 37.565258; 40.149895; 16; 37.565258;
54; 13; 16; 16.067803; 12.635018; 9; 16.067803;
54; 14; 8; 47.483444; 46.185355; 14; 37.334067;
54; 7; 5; 17.950164; 4.502708; 13; 11.125389;



55; 18; 94; 19.311926; 18.091018; 94; 19.311926;
55; 17; 84; 18.264523; 18.909958; 84; 18.909958;
55; 5; 80; 7.104756; 12.302346; 80; 12.302346;
55; 3; 79; 18.750175; 19.626081; 79; 19.615420;
55; 10; 74; 46.533854; 47.615208; 74; 46.533854;
55; 12; 67; 45.895891; 46.323532; 67; 45.895891;
55; 6; 59; 2.898490; 5.152647; 59; 2.898490;
55; 9; 59; 48.036598; 48.583771; 59; 48.036598;
55; 19; 54; 45.002891; 47.135641; 54; 45.002891;
55; 4; 48; 7.407219; 12.070583; 48; 7.407219;
55; 0; 46; 7.407219; 12.070583; 46; 7.407219;
55; 15; 42; 18.621993; 18.853863; 42; 18.621993;
55; 11; 35; 45.481755; 45.606207; 35; 45.481755;
55; 1; 30; 45.890537; 45.289586; 30; 45.890537;
55; 8; 19; 16.976888; 15.800545; 19; 16.976888;
55; 16; 16; 47.826865; 44.475914; 16; 47.826865;
55; 2; 16; 33.944138; 37.565258; 16; 33.944138;
55; 14; 14; 46.150979; 37.334067; 8; 46.150979;
55; 7; 13; 17.243478; 11.125389; 4; 17.243478;
55; 13; 9; 14.541555; 16.067803; 9; 14.541555;



56; 18; 94; 18.348165; 19.311926; 94; 19.311926;
56; 17; 84; 19.744312; 18.909958; 84; 19.744312;
56; 5; 80; 8.412223; 12.302346; 80; 12.302346;
56; 3; 79; 19.647043; 19.615420; 79; 19.647043;
56; 10; 74; 46.017431; 46.533854; 74; 46.533854;
56; 12; 67; 45.562415; 45.895891; 67; 45.895891;
56; 6; 59; 9.137124; 2.898490; 59; 9.137124;
56; 9; 59; 48.790985; 48.036598; 59; 48.790985;
56; 19; 54; 45.221167; 45.002891; 54; 45.221167;
56; 4; 48; 4.705464; 7.407219; 48; 6.250443;
56; 0; 46; 4.705464; 7.407219; 46; 4.705464;
56; 15; 42; 18.287974; 18.621993; 42; 18.287974;
56; 11; 35; 46.029837; 45.481755; 35; 46.029837;
56; 1; 30; 45.525403; 45.890537; 30; 45.525403;
56; 8; 19; 16.251729; 16.976888; 19; 16.251729;
56; 16; 16; 45.278770; 47.826865; 16; 45.278770;
56; 2; 16; 33.611688; 33.944138; 16; 33.611688;
56; 13; 9; 15.092229; 14.541555; 9; 15.092229;
56; 14; 8; 45.679867; 46.150979; 8; 45.679867;
56; 7; 4; 16.701948; 17.243478; 4; 16.701948;



57; 18; 94; 18.315197; 19.311926; 94; 19.311926;
57; 17; 84; 17.658846; 19.744312; 84; 18.789959;
57; 5; 80; 6.973900; 12.302346; 80; 6.973900;
57; 3; 79; 18.663918; 19.647043; 79; 18.663918;
57; 10; 74; 45.559853; 46.533854; 74; 45.559853;
57; 12; 67; 46.428717; 45.895891; 67; 46.428717;
57; 6; 59; 4.660917; 9.137124; 59; 4.660917;
57; 9; 59; 48.310197; 48.790985; 59; 48.310197;
57; 19; 54; 46.592117; 45.221167; 54; 46.592117;
57; 4; 48; 10.494185; 6.250443; 48; 10.494185;
57; 0; 46; 10.494185; 4.705464; 46; 10.494185;
57; 15; 42; 17.657693; 18.287974; 42; 17.657693;
57; 11; 35; 45.744935; 46.029837; 35; 45.744935;
57; 1; 30; 46.134993; 45.525403; 30; 46.134993;
57; 8; 19; 15.019486; 16.251729; 19; 15.019486;
57; 16; 16; 47.402161; 45.278770; 16; 47.402161;
57; 2; 16; 33.494765; 33.611688; 16; 33.494765;
57; 13; 9; 17.088273; 15.092229; 9; 17.088273;
57; 14; 8; 46.065365; 45.679867; 8; 46.065365;
57; 7; 4; 15.112455; 16.701948; 4; 15.112455;



58; 18; 94; 16.268645; 19.311926; 94; 19.311926;
58; 17; 84; 16.496627; 18.789959; 84; 18.789959;
58; 5; 80; 10.991002; 6.973900; 80; 10.991002;
58; 3; 79; 18.418917; 18.663918; 79; 18.663918;
58; 10; 74; 46.053730; 45.559853; 74; 46.053730;
58; 12; 67; 45.468345; 46.428717; 67; 46.428717;
58; 6; 59; 4.742687; 4.660917; 59; 4.742687;
58; 9; 59; 48.671086; 48.310197; 59; 48.671086;
58; 19; 54; 44.422540; 46.592117; 54; 46.592117;
58; 4; 48; 5.384048; 10.494185; 48; 9.246805;
58; 0; 46; 5.384048; 10.494185; 46; 5.384048;
58; 15; 42; 17.934385; 17.657693; 42; 17.934385;
58; 11; 35; 47.732868; 45.744935; 35; 47.732868;
58; 1; 30; 46.123444; 46.134993; 30; 46.123444;
58; 8; 19; 16.619048; 15.019486; 19; 16.619048;
58; 16; 16; 46.460031; 47.402161; 16; 46.460031;
58; 2; 16; 32.413195; 33.494765; 16; 32.413195;
58; 13; 9; 14.465612; 17.088273; 9; 14.465612;
58; 14; 8; 47.470343; 46.065365; 8; 47.470343;
58; 7; 4; 15.905079; 15.112455; 4; 15.905079;



59; 18; 94; 17.679580; 19.311926; 94; 18.489837;
59; 17; 84; 16.939453; 18.789959; 84; 16.939453;
59; 5; 80; 9.948903; 10.991002; 80; 9.948903;
59; 3; 79; 18.618973; 18.663918; 79; 18.618973;
59; 10; 74; 47.720319; 46.053730; 74; 47.720319;
59; 12; 67; 46.208142; 46.428717; 67; 46.208142;
59; 6; 59; 4.028371; 4.742687; 59; 4.028371;
59; 9; 59; 48.362358; 48.671086; 59; 48.362358;
59; 19; 54; 46.793692; 46.592117; 54; 46.793692;
59; 4; 48; 4.901776; 9.246805; 48; 4.901776;
59; 0; 46; 4.901776; 5.384048; 46; 4.901776;
59; 15; 42; 19.033835; 17.934385; 42; 19.033835;
59; 11; 35; 46.341805; 47.732868; 35; 46.341805;
59; 1; 30; 46.079206; 46.123444; 30; 46.079206;
59; 8; 19; 16.853166; 16.619048; 19; 16.853166;
59; 16; 16; 47.241377; 46.460031; 16; 47.241377;
59; 2; 16; 37.282534; 32.413195; 16; 37.282534;
59; 13; 9; 16.953558; 14.465612; 9; 16.953558;
59; 14; 8; 45.997872; 47.470343; 8; 45.997872;
59; 7; 4; 17.303047; 15.905079; 4; 17.303047;



