Simulation Time(s); Slice ID; Slice Priority old; Slice Request; Slice old alloc; Slice Priority new; slice new alloc
22; 10; 26; 45.592679; 37.546242; 15; 45.592679;
22; 4; 19; 7.676303; 8.685012; 19; 7.676303;
22; 1; 15; 45.882143; 30.672762; 9; 45.882143;
22; 18; 13; 17.860457; 18.550330; 24; 16.091580;
22; 8; 12; 15.915191; 14.953238; 20; 10.737301;
22; 12; 10; 45.490770; 45.959312; 11; 8.947751;



23; 9; 407; 48.970876; 47.423079; 11; 48.970876;
23; 17; 92; 19.276140; 17.594892; 92; 19.276140;
23; 0; 72; 9.826514; 7.676303; 72; 9.826514;
23; 11; 61; 48.074022; 45.700648; 61; 48.074022;
23; 6; 55; 5.378262; 6.510679; 55; 5.378262;
23; 14; 52; 45.649108; 45.462767; 52; 45.649108;
23; 7; 48; 16.091429; 18.431834; 48; 16.091429;
23; 5; 46; 15.535579; 13.319690; 46; 15.535579;
23; 15; 36; 18.598529; 17.685955; 36; 18.598529;
23; 2; 30; 39.895797; 40.930685; 30; 39.895797;
23; 3; 30; 18.621541; 17.734788; 30; 18.621541;
23; 13; 26; 15.993867; 14.921954; 26; 15.993867;
23; 18; 24; 18.447717; 16.091580; 13; 18.447717;
23; 8; 20; 16.262316; 10.737301; 12; 16.262316;
23; 4; 19; 9.826514; 7.676303; 19; 9.826514;
23; 10; 15; 46.007365; 45.592679; 15; 46.007365;
23; 19; 15; 44.438934; 45.546850; 15; 44.438934;
23; 12; 11; 45.906091; 8.947751; 10; 45.906091;
23; 1; 9; 45.153327; 45.882143; 15; 31.061531;
23; 16; 7; 45.370130; 46.132119; 7; 6.137868;



24; 17; 92; 18.012933; 19.276140; 92; 18.012933;
24; 0; 72; 7.930226; 9.826514; 72; 7.930226;
24; 11; 61; 45.809085; 48.074022; 61; 45.809085;
24; 6; 55; 4.458650; 5.378262; 55; 4.458650;
24; 14; 52; 45.579867; 45.649108; 52; 45.579867;
24; 7; 48; 16.044265; 16.091429; 48; 16.044265;
24; 5; 46; 11.158098; 15.535579; 46; 11.158098;
24; 15; 36; 16.884438; 18.598529; 36; 16.884438;
24; 2; 30; 40.453710; 39.895797; 30; 40.453710;
24; 3; 30; 17.628139; 18.621541; 30; 17.628139;
24; 13; 26; 17.294634; 15.993867; 26; 17.294634;
24; 4; 19; 7.930226; 9.826514; 19; 7.930226;
24; 10; 15; 46.548123; 46.007365; 15; 46.548123;
24; 19; 15; 47.066635; 44.438934; 15; 47.066635;
24; 1; 15; 45.307373; 31.061531; 52; 39.088449;
24; 18; 13; 17.924450; 18.447717; 13; 17.924450;
24; 8; 12; 16.662315; 16.262316; 12; 16.662315;
24; 9; 11; 48.563589; 48.970876; 11; 48.563589;
24; 12; 10; 47.263606; 45.906091; 17; 36.720891;
24; 16; 7; 44.790874; 6.137868; 13; 18.241276;



25; 17; 92; 17.661736; 18.012933; 92; 17.661736;
25; 0; 72; 9.373584; 7.930226; 72; 9.373584;
25; 11; 61; 45.669482; 45.809085; 61; 45.669482;
25; 6; 55; 3.092979; 4.458650; 55; 3.092979;
25; 14; 52; 47.801564; 45.579867; 52; 47.801564;
25; 1; 52; 44.535163; 39.088449; 9; 44.535163;
25; 7; 48; 15.086573; 16.044265; 48; 15.086573;
25; 5; 46; 11.412226; 11.158098; 46; 11.412226;
25; 15; 36; 18.271840; 16.884438; 36; 18.271840;
25; 3; 30; 18.138134; 17.628139; 30; 18.138134;
25; 2; 30; 36.109013; 40.453710; 30; 36.109013;
25; 13; 26; 15.826598; 17.294634; 26; 15.826598;
25; 4; 19; 9.373584; 7.930226; 19; 9.373584;
25; 12; 17; 46.100866; 36.720891; 10; 46.100866;
25; 10; 15; 48.010579; 46.548123; 15; 48.010579;
25; 19; 15; 47.140629; 47.066635; 15; 47.140629;
25; 18; 13; 18.098893; 17.924450; 13; 18.098893;
25; 16; 13; 45.215473; 18.241276; 101; 44.491818;
25; 8; 12; 16.634935; 16.662315; 20; 12.419864;
25; 9; 11; 48.411063; 48.563589; 13; 11.384875;



26; 16; 101; 44.632696; 44.491818; 7; 44.632696;
26; 17; 92; 18.211725; 17.661736; 92; 18.211725;
26; 0; 72; 3.993547; 9.373584; 72; 3.993547;
26; 11; 61; 45.981453; 45.669482; 61; 45.981453;
26; 6; 55; 6.561001; 3.092979; 55; 6.561001;
26; 14; 52; 46.225035; 47.801564; 52; 46.225035;
26; 7; 48; 14.673277; 15.086573; 48; 14.673277;
26; 5; 46; 7.596779; 11.412226; 46; 7.596779;
26; 15; 36; 17.092764; 18.271840; 36; 17.092764;
26; 2; 30; 36.881245; 36.109013; 30; 36.881245;
26; 3; 30; 17.672481; 18.138134; 30; 17.672481;
26; 13; 26; 15.742804; 15.826598; 26; 15.742804;
26; 8; 20; 16.191981; 12.419864; 12; 16.191981;
26; 4; 19; 3.993547; 9.373584; 19; 3.993547;
26; 10; 15; 46.141974; 48.010579; 15; 46.141974;
26; 19; 15; 45.358199; 47.140629; 15; 45.358199;
26; 18; 13; 17.147941; 18.098893; 13; 17.147941;
26; 9; 13; 48.497447; 11.384875; 11; 48.497447;
26; 12; 10; 45.728362; 46.100866; 19; 45.522307;
26; 1; 9; 45.619672; 44.535163; 13; 21.881797;



27; 17; 92; 18.941771; 18.211725; 92; 18.941771;
27; 0; 72; 4.246272; 3.993547; 72; 4.246272;
27; 11; 61; 45.280225; 45.981453; 61; 45.280225;
27; 6; 55; 6.769406; 6.561001; 55; 6.769406;
27; 14; 52; 45.774092; 46.225035; 52; 45.774092;
27; 7; 48; 16.738920; 14.673277; 48; 16.738920;
27; 5; 46; 12.761572; 7.596779; 46; 12.761572;
27; 15; 36; 15.744746; 17.092764; 36; 15.744746;
27; 2; 30; 35.658982; 36.881245; 30; 35.658982;
27; 3; 30; 19.173230; 17.672481; 30; 19.173230;
27; 13; 26; 17.462684; 15.742804; 26; 17.462684;
27; 4; 19; 4.246272; 3.993547; 19; 4.246272;
27; 12; 19; 48.407115; 45.522307; 10; 48.407115;
27; 19; 15; 45.973984; 45.358199; 15; 45.973984;
27; 10; 15; 47.926853; 46.141974; 15; 47.926853;
27; 18; 13; 18.508258; 17.147941; 13; 18.508258;
27; 1; 13; 45.804487; 21.881797; 9; 45.804487;
27; 8; 12; 17.291494; 16.191981; 12; 17.291494;
27; 9; 11; 48.044307; 48.497447; 21; 44.126126;
27; 16; 7; 45.278912; 44.632696; 8; 9.163511;



28; 17; 92; 16.827912; 18.941771; 92; 16.827912;
28; 0; 72; 8.023779; 4.246272; 72; 8.023779;
28; 11; 61; 45.266016; 45.280225; 61; 45.266016;
28; 6; 55; 6.331710; 6.769406; 55; 6.331710;
28; 14; 52; 45.627613; 45.774092; 52; 45.627613;
28; 7; 48; 15.686829; 16.738920; 48; 15.686829;
28; 5; 46; 12.558750; 12.761572; 46; 12.558750;
28; 15; 36; 18.549853; 15.744746; 36; 18.549853;
28; 2; 30; 37.071870; 35.658982; 30; 37.071870;
28; 3; 30; 18.050492; 19.173230; 30; 18.050492;
28; 13; 26; 18.745264; 17.462684; 26; 18.745264;
28; 9; 21; 48.708220; 44.126126; 11; 48.708220;
28; 4; 19; 8.023779; 4.246272; 19; 8.023779;
28; 10; 15; 46.006508; 47.926853; 15; 46.006508;
28; 19; 15; 43.942784; 45.973984; 15; 43.942784;
28; 18; 13; 17.952888; 18.508258; 13; 17.952888;
28; 8; 12; 15.678777; 17.291494; 12; 15.678777;
28; 12; 10; 46.382585; 48.407115; 10; 46.382585;
28; 1; 9; 44.492976; 45.804487; 15; 32.461267;
28; 16; 8; 46.617163; 9.163511; 15; 18.103104;



29; 17; 92; 16.872986; 16.827912; 92; 16.872986;
29; 0; 72; 4.324790; 8.023779; 72; 4.324790;
29; 11; 61; 46.134743; 45.266016; 61; 46.134743;
29; 6; 55; 6.260334; 6.331710; 55; 6.260334;
29; 14; 52; 46.077666; 45.627613; 52; 46.077666;
29; 7; 48; 16.725463; 15.686829; 48; 16.725463;
29; 5; 46; 10.136513; 12.558750; 46; 10.136513;
29; 15; 36; 17.630988; 18.549853; 36; 17.630988;
29; 2; 30; 39.765054; 37.071870; 30; 39.765054;
29; 3; 30; 18.287093; 18.050492; 30; 18.287093;
29; 13; 26; 16.259231; 18.745264; 26; 16.259231;
29; 4; 19; 4.324790; 8.023779; 19; 4.324790;
29; 10; 15; 45.971065; 46.006508; 15; 45.971065;
29; 19; 15; 47.206826; 43.942784; 15; 47.206826;
29; 1; 15; 44.889208; 32.461267; 49; 36.320222;
29; 16; 15; 46.844679; 18.103104; 83; 36.320222;
29; 18; 13; 17.031197; 17.952888; 13; 17.031197;
29; 8; 12; 14.394238; 15.678777; 12; 14.394238;
29; 9; 11; 48.492851; 48.708220; 11; 48.492851;
29; 12; 10; 45.283473; 46.382585; 16; 31.463728;



30; 17; 92; 16.870576; 16.872986; 92; 16.870576;
30; 16; 83; 47.129801; 36.320222; 7; 47.129801;
30; 0; 72; 6.100983; 4.324790; 72; 6.100983;
30; 11; 61; 47.947258; 46.134743; 61; 47.947258;
30; 6; 55; 6.810015; 6.260334; 55; 6.810015;
30; 14; 52; 45.698932; 46.077666; 52; 45.698932;
30; 1; 49; 45.966703; 36.320222; 9; 45.966703;
30; 7; 48; 14.719643; 16.725463; 48; 14.719643;
30; 5; 46; 8.884941; 10.136513; 46; 8.884941;
30; 15; 36; 18.647409; 17.630988; 36; 18.647409;
30; 2; 30; 39.133861; 39.765054; 30; 39.133861;
30; 3; 30; 19.306176; 18.287093; 30; 19.306176;
30; 13; 26; 16.089985; 16.259231; 26; 16.089985;
30; 4; 19; 6.100983; 4.324790; 19; 6.100983;
30; 12; 16; 48.174669; 31.463728; 10; 48.174669;
30; 19; 15; 45.206214; 47.206826; 15; 45.206214;
30; 10; 15; 45.834095; 45.971065; 15; 45.834095;
30; 18; 13; 18.761688; 17.031197; 13; 18.761688;
30; 8; 12; 15.169094; 14.394238; 23; 14.583523;
30; 9; 11; 48.787953; 48.492851; 12; 8.032545;



31; 17; 92; 18.095982; 16.870576; 92; 18.095982;
31; 0; 72; 7.481360; 6.100983; 72; 7.481360;
31; 11; 61; 46.783287; 47.947258; 61; 46.783287;
31; 6; 55; 2.856514; 6.810015; 55; 2.856514;
31; 14; 52; 48.089270; 45.698932; 52; 48.089270;
31; 7; 48; 16.019133; 14.719643; 48; 16.019133;
31; 5; 46; 12.334088; 8.884941; 46; 12.334088;
31; 15; 36; 19.096300; 18.647409; 36; 19.096300;
31; 2; 30; 40.257606; 39.133861; 30; 40.257606;
31; 3; 30; 18.183777; 19.306176; 30; 18.183777;
31; 13; 26; 17.992932; 16.089985; 26; 17.992932;
31; 8; 23; 17.097147; 14.583523; 12; 17.097147;
31; 4; 19; 7.481360; 6.100983; 19; 7.481360;
31; 10; 15; 45.254653; 45.834095; 15; 45.254653;
31; 19; 15; 46.571483; 45.206214; 15; 46.571483;
31; 18; 13; 16.983905; 18.761688; 13; 16.983905;
31; 9; 12; 48.533903; 8.032545; 11; 48.533903;
31; 12; 10; 45.705505; 48.174669; 10; 45.705505;
31; 1; 9; 45.903315; 45.966703; 15; 31.519924;
31; 16; 7; 46.721309; 47.129801; 9; 13.661871;



32; 17; 92; 18.694464; 18.095982; 92; 18.694464;
32; 0; 72; 4.925456; 7.481360; 72; 4.925456;
32; 11; 61; 45.422239; 46.783287; 61; 45.422239;
32; 6; 55; 0.779499; 2.856514; 55; 0.779499;
32; 14; 52; 45.940055; 48.089270; 52; 45.940055;
32; 7; 48; 16.984013; 16.019133; 48; 16.984013;
32; 5; 46; 8.389027; 12.334088; 46; 8.389027;
32; 15; 36; 18.224392; 19.096300; 36; 18.224392;
32; 2; 30; 37.244647; 40.257606; 30; 37.244647;
32; 3; 30; 19.076814; 18.183777; 30; 19.076814;
32; 13; 26; 15.728888; 17.992932; 26; 15.728888;
32; 4; 19; 4.925456; 7.481360; 19; 4.925456;
32; 10; 15; 46.018687; 45.254653; 15; 46.018687;
32; 19; 15; 45.866042; 46.571483; 15; 45.866042;
32; 1; 15; 45.519276; 31.519924; 9; 45.519276;
32; 18; 13; 19.225553; 16.983905; 13; 19.225553;
32; 8; 12; 18.507329; 17.097147; 12; 18.507329;
32; 9; 11; 48.624007; 48.533903; 11; 48.624007;
32; 12; 10; 46.702689; 45.705505; 10; 46.702689;
32; 16; 9; 45.851043; 13.661871; 14; 13.201467;



33; 17; 92; 17.773742; 18.694464; 92; 17.773742;
33; 0; 72; 5.186414; 4.925456; 72; 5.186414;
33; 11; 61; 45.765206; 45.422239; 61; 45.765206;
33; 6; 55; 9.254970; 0.779499; 55; 9.254970;
33; 14; 52; 47.408195; 45.940055; 52; 47.408195;
33; 7; 48; 17.177970; 16.984013; 48; 17.177970;
33; 5; 46; 11.170193; 8.389027; 46; 11.170193;
33; 15; 36; 18.724806; 18.224392; 36; 18.724806;
33; 2; 30; 40.240580; 37.244647; 30; 40.240580;
33; 3; 30; 18.812434; 19.076814; 30; 18.812434;
33; 13; 26; 16.278117; 15.728888; 26; 16.278117;
33; 4; 19; 5.186414; 4.925456; 19; 5.186414;
33; 10; 15; 47.194897; 46.018687; 15; 47.194897;
33; 19; 15; 46.208079; 45.866042; 15; 46.208079;
33; 16; 14; 45.422327; 13.201467; 7; 45.422327;
33; 18; 13; 17.524338; 19.225553; 13; 17.524338;
33; 8; 12; 15.386004; 18.507329; 12; 15.386004;
33; 9; 11; 48.357360; 48.624007; 11; 48.357360;
33; 12; 10; 46.048323; 46.702689; 18; 37.718268;
33; 1; 9; 45.792179; 45.519276; 10; 9.209686;



34; 17; 92; 17.775113; 17.773742; 92; 17.775113;
34; 0; 72; 4.540320; 5.186414; 72; 4.540320;
34; 11; 61; 45.566103; 45.765206; 61; 45.566103;
34; 6; 55; 7.547163; 9.254970; 55; 7.547163;
34; 14; 52; 46.094506; 47.408195; 52; 46.094506;
34; 7; 48; 16.308424; 17.177970; 48; 16.308424;
34; 5; 46; 12.393230; 11.170193; 46; 12.393230;
34; 15; 36; 18.901534; 18.724806; 36; 18.901534;
34; 2; 30; 39.118187; 40.240580; 30; 39.118187;
34; 3; 30; 16.661571; 18.812434; 30; 16.661571;
34; 13; 26; 15.223593; 16.278117; 26; 15.223593;
34; 4; 19; 4.540320; 5.186414; 19; 4.540320;
34; 12; 18; 46.105202; 37.718268; 10; 46.105202;
34; 19; 15; 44.154977; 46.208079; 15; 44.154977;
34; 10; 15; 44.626647; 47.194897; 15; 44.626647;
34; 18; 13; 19.086753; 17.524338; 13; 19.086753;
34; 8; 12; 16.215180; 15.386004; 12; 16.215180;
34; 9; 11; 48.396107; 48.357360; 11; 48.396107;
34; 1; 10; 45.775617; 9.209686; 29; 33.379453;
34; 16; 7; 47.115338; 45.422327; 10; 23.365617;



35; 17; 92; 17.554374; 17.775113; 92; 17.554374;
35; 0; 72; 8.885195; 4.540320; 72; 8.885195;
35; 11; 61; 45.985749; 45.566103; 61; 45.985749;
35; 6; 55; 0.074745; 7.547163; 55; 0.074745;
35; 14; 52; 45.386475; 46.094506; 52; 45.386475;
35; 7; 48; 16.700681; 16.308424; 48; 16.700681;
35; 5; 46; 10.268484; 12.393230; 46; 10.268484;
35; 15; 36; 16.615513; 18.901534; 36; 16.615513;
35; 2; 30; 35.131615; 39.118187; 30; 35.131615;
35; 3; 30; 17.698060; 16.661571; 30; 17.698060;
35; 1; 29; 46.081151; 33.379453; 9; 46.081151;
35; 13; 26; 14.546887; 15.223593; 26; 14.546887;
35; 4; 19; 8.885195; 4.540320; 19; 8.885195;
35; 10; 15; 45.223928; 44.626647; 15; 45.223928;
35; 19; 15; 48.124955; 44.154977; 15; 48.124955;
35; 18; 13; 17.662779; 19.086753; 13; 17.662779;
35; 8; 12; 16.702259; 16.215180; 12; 16.702259;
35; 9; 11; 48.425672; 48.396107; 11; 48.425672;
35; 12; 10; 45.958452; 46.105202; 17; 36.706181;
35; 16; 10; 46.030649; 23.365617; 22; 23.340102;



36; 17; 92; 16.708515; 17.554374; 92; 16.708515;
36; 0; 72; 11.763015; 8.885195; 72; 11.763015;
36; 11; 61; 46.274891; 45.985749; 61; 46.274891;
36; 6; 55; 11.450316; 0.074745; 55; 11.450316;
36; 14; 52; 45.936562; 45.386475; 52; 45.936562;
36; 7; 48; 16.261844; 16.700681; 48; 16.261844;
36; 5; 46; 13.381754; 10.268484; 46; 13.381754;
36; 15; 36; 18.015002; 16.615513; 36; 18.015002;
36; 2; 30; 36.237494; 35.131615; 30; 36.237494;
36; 3; 30; 17.379251; 17.698060; 30; 17.379251;
36; 13; 26; 14.913737; 14.546887; 26; 14.913737;
36; 16; 22; 48.595170; 23.340102; 7; 48.595170;
36; 4; 19; 11.763015; 8.885195; 19; 11.763015;
36; 12; 17; 45.114929; 36.706181; 10; 45.114929;
36; 10; 15; 44.983955; 45.223928; 15; 44.983955;
36; 19; 15; 44.701607; 48.124955; 15; 44.701607;
36; 18; 13; 18.239739; 17.662779; 13; 18.239739;
36; 8; 12; 15.173511; 16.702259; 12; 15.173511;
36; 9; 11; 48.525700; 48.425672; 18; 34.317793;
36; 1; 9; 45.245266; 46.081151; 10; 8.787900;



37; 17; 92; 19.629932; 16.708515; 92; 19.629932;
37; 0; 72; 7.903006; 11.763015; 72; 7.903006;
37; 11; 61; 47.614784; 46.274891; 61; 47.614784;
37; 6; 55; 7.960626; 11.450316; 55; 7.960626;
37; 14; 52; 46.091838; 45.936562; 52; 46.091838;
37; 7; 48; 17.172579; 16.261844; 48; 17.172579;
37; 5; 46; 7.291869; 13.381754; 46; 7.291869;
37; 15; 36; 18.469299; 18.015002; 36; 18.469299;
37; 2; 30; 34.271095; 36.237494; 30; 34.271095;
37; 3; 30; 17.062222; 17.379251; 30; 17.062222;
37; 13; 26; 16.719553; 14.913737; 26; 16.719553;
37; 4; 19; 7.903006; 11.763015; 19; 7.903006;
37; 9; 18; 48.762850; 34.317793; 11; 48.762850;
37; 19; 15; 45.402391; 44.701607; 15; 45.402391;
37; 10; 15; 45.172618; 44.983955; 15; 45.172618;
37; 18; 13; 17.173325; 18.239739; 13; 17.173325;
37; 8; 12; 14.497950; 15.173511; 12; 14.497950;
37; 12; 10; 48.128157; 45.114929; 17; 37.370762;
37; 1; 10; 45.975668; 8.787900; 32; 37.370762;
37; 16; 7; 44.344824; 48.595170; 11; 26.159533;



38; 17; 92; 19.110396; 19.629932; 92; 19.110396;
38; 0; 72; 1.006565; 7.903006; 72; 1.006565;
38; 11; 61; 45.969807; 47.614784; 61; 45.969807;
38; 6; 55; 8.589819; 7.960626; 55; 8.589819;
38; 14; 52; 45.416096; 46.091838; 52; 45.416096;
38; 7; 48; 15.092727; 17.172579; 48; 15.092727;
38; 5; 46; 11.164312; 7.291869; 46; 11.164312;
38; 15; 36; 16.495308; 18.469299; 36; 16.495308;
38; 1; 32; 45.639796; 37.370762; 9; 45.639796;
38; 3; 30; 18.169195; 17.062222; 30; 18.169195;
38; 2; 30; 33.203557; 34.271095; 30; 33.203557;
38; 13; 26; 17.422854; 16.719553; 26; 17.422854;
38; 4; 19; 1.006565; 7.903006; 19; 1.006565;
38; 12; 17; 46.212063; 37.370762; 64; 43.714054;
38; 19; 15; 44.412904; 45.402391; 28; 38.571224;
38; 10; 15; 48.284594; 45.172618; 26; 38.571224;
38; 18; 13; 18.066755; 17.173325; 13; 18.066755;
38; 8; 12; 14.988305; 14.497950; 12; 14.988305;
38; 9; 11; 48.596911; 48.762850; 11; 48.596911;
38; 16; 11; 47.908091; 26.159533; 36; 39.204531;



39; 17; 92; 17.960692; 19.110396; 92; 17.960692;
39; 0; 72; 7.011191; 1.006565; 72; 7.011191;
39; 12; 64; 45.799212; 43.714054; 10; 45.799212;
39; 11; 61; 45.547533; 45.969807; 61; 45.547533;
39; 6; 55; 7.161646; 8.589819; 55; 7.161646;
39; 14; 52; 47.313234; 45.416096; 52; 47.313234;
39; 7; 48; 15.441723; 15.092727; 48; 15.441723;
39; 5; 46; 15.269499; 11.164312; 46; 15.269499;
39; 15; 36; 17.481952; 16.495308; 36; 17.481952;
39; 16; 36; 46.203579; 39.204531; 7; 46.203579;
39; 3; 30; 17.490575; 18.169195; 30; 17.490575;
39; 2; 30; 38.912714; 33.203557; 30; 38.912714;
39; 19; 28; 45.094487; 38.571224; 15; 45.094487;
39; 10; 26; 46.687993; 38.571224; 15; 46.687993;
39; 13; 26; 17.602165; 17.422854; 26; 17.602165;
39; 4; 19; 7.011191; 1.006565; 19; 7.011191;
39; 18; 13; 17.868697; 18.066755; 13; 17.868697;
39; 8; 12; 16.155993; 14.988305; 12; 16.155993;
39; 9; 11; 48.469719; 48.596911; 20; 41.282135;
39; 1; 9; 45.489121; 45.639796; 10; 6.703789;



40; 17; 92; 19.404775; 17.960692; 92; 19.404775;
40; 0; 72; 4.913306; 7.011191; 72; 4.913306;
40; 11; 61; 47.067532; 45.547533; 61; 47.067532;
40; 6; 55; 7.385482; 7.161646; 55; 7.385482;
40; 14; 52; 45.991875; 47.313234; 52; 45.991875;
40; 7; 48; 15.847078; 15.441723; 48; 15.847078;
40; 5; 46; 10.826042; 15.269499; 46; 10.826042;
40; 15; 36; 16.122523; 17.481952; 36; 16.122523;
40; 3; 30; 17.903046; 17.490575; 30; 17.903046;
40; 2; 30; 38.646369; 38.912714; 30; 38.646369;
40; 13; 26; 17.671293; 17.602165; 26; 17.671293;
40; 9; 20; 48.211040; 41.282135; 11; 48.211040;
40; 4; 19; 4.913306; 7.011191; 19; 4.913306;
40; 10; 15; 47.729890; 46.687993; 27; 41.176158;
40; 19; 15; 45.441241; 45.094487; 28; 41.176158;
40; 18; 13; 18.109548; 17.868697; 13; 18.109548;
40; 8; 12; 16.564052; 16.155993; 12; 16.564052;
40; 12; 10; 46.438295; 45.799212; 10; 46.438295;
40; 1; 10; 46.528502; 6.703789; 36; 42.416580;
40; 16; 7; 47.870536; 46.203579; 9; 19.215541;



41; 17; 92; 18.578781; 19.404775; 92; 18.578781;
41; 0; 72; 3.107062; 4.913306; 72; 3.107062;
41; 11; 61; 46.302503; 47.067532; 61; 46.302503;
41; 6; 55; 3.345529; 7.385482; 55; 3.345529;
41; 14; 52; 45.156009; 45.991875; 52; 45.156009;
41; 7; 48; 15.664495; 15.847078; 48; 15.664495;
41; 5; 46; 10.268799; 10.826042; 46; 10.268799;
41; 15; 36; 18.919664; 16.122523; 36; 18.919664;
41; 1; 36; 45.338722; 42.416580; 9; 45.338722;
41; 2; 30; 37.729744; 38.646369; 30; 37.729744;
41; 3; 30; 18.900148; 17.903046; 30; 18.900148;
41; 19; 28; 46.543803; 41.176158; 15; 46.543803;
41; 10; 27; 47.275436; 41.176158; 102; 44.676441;
41; 13; 26; 18.358383; 17.671293; 26; 18.358383;
41; 4; 19; 3.107062; 4.913306; 19; 3.107062;
41; 18; 13; 18.495665; 18.109548; 13; 18.495665;
41; 8; 12; 17.912870; 16.564052; 12; 17.912870;
41; 9; 11; 48.524437; 48.211040; 11; 48.524437;
41; 12; 10; 45.851358; 46.438295; 19; 44.177736;
41; 16; 9; 45.309253; 19.215541; 15; 14.892147;



42; 10; 102; 46.399072; 44.676441; 15; 46.399072;
42; 17; 92; 18.926625; 18.578781; 92; 18.926625;
42; 0; 72; 8.877128; 3.107062; 72; 8.877128;
42; 11; 61; 45.119889; 46.302503; 61; 45.119889;
42; 6; 55; 4.248119; 3.345529; 55; 4.248119;
42; 14; 52; 45.404330; 45.156009; 52; 45.404330;
42; 7; 48; 14.778769; 15.664495; 48; 14.778769;
42; 5; 46; 9.406073; 10.268799; 46; 9.406073;
42; 15; 36; 18.539926; 18.919664; 36; 18.539926;
42; 3; 30; 18.299942; 18.900148; 30; 18.299942;
42; 2; 30; 36.926678; 37.729744; 30; 36.926678;
42; 13; 26; 16.793122; 18.358383; 26; 16.793122;
42; 4; 19; 8.877128; 3.107062; 19; 8.877128;
42; 12; 19; 45.657592; 44.177736; 10; 45.657592;
42; 19; 15; 46.336515; 46.543803; 15; 46.336515;
42; 16; 15; 46.818973; 14.892147; 7; 46.818973;
42; 18; 13; 18.365571; 18.495665; 13; 18.365571;
42; 8; 12; 18.552501; 17.912870; 12; 18.552501;
42; 9; 11; 48.308079; 48.524437; 20; 43.401186;
42; 1; 9; 43.669588; 45.338722; 10; 8.270861;



43; 17; 92; 18.258739; 18.926625; 92; 18.258739;
43; 0; 72; 8.070796; 8.877128; 72; 8.070796;
43; 11; 61; 45.534540; 45.119889; 61; 45.534540;
43; 6; 55; 12.326372; 4.248119; 55; 12.326372;
43; 14; 52; 45.104289; 45.404330; 52; 45.104289;
43; 7; 48; 15.241377; 14.778769; 48; 15.241377;
43; 5; 46; 10.470071; 9.406073; 46; 10.470071;
43; 15; 36; 19.019425; 18.539926; 36; 19.019425;
43; 3; 30; 18.325650; 18.299942; 30; 18.325650;
43; 2; 30; 40.282346; 36.926678; 30; 40.282346;
43; 13; 26; 15.919748; 16.793122; 26; 15.919748;
43; 9; 20; 48.665389; 43.401186; 11; 48.665389;
43; 4; 19; 8.070796; 8.877128; 19; 8.070796;
43; 19; 15; 46.599553; 46.336515; 15; 46.599553;
43; 10; 15; 45.975607; 46.399072; 15; 45.975607;
43; 18; 13; 18.504860; 18.365571; 13; 18.504860;
43; 8; 12; 15.534079; 18.552501; 12; 15.534079;
43; 12; 10; 45.023292; 45.657592; 10; 45.023292;
43; 1; 10; 44.009901; 8.270861; 32; 34.957531;
43; 16; 7; 45.667782; 46.818973; 8; 8.115540;



44; 17; 92; 17.300177; 18.258739; 92; 17.300177;
44; 0; 72; 7.338385; 8.070796; 72; 7.338385;
44; 11; 61; 48.343207; 45.534540; 61; 48.343207;
44; 6; 55; 7.500609; 12.326372; 55; 7.500609;
44; 14; 52; 48.252577; 45.104289; 52; 48.252577;
44; 7; 48; 17.018269; 15.241377; 48; 17.018269;
44; 5; 46; 10.722674; 10.470071; 46; 10.722674;
44; 15; 36; 17.922641; 19.019425; 36; 17.922641;
44; 1; 32; 42.005726; 34.957531; 9; 42.005726;
44; 2; 30; 39.736600; 40.282346; 30; 39.736600;
44; 3; 30; 18.911733; 18.325650; 30; 18.911733;
44; 13; 26; 15.472313; 15.919748; 26; 15.472313;
44; 4; 19; 7.338385; 8.070796; 19; 7.338385;
44; 10; 15; 45.880699; 45.975607; 15; 45.880699;
44; 19; 15; 47.320481; 46.599553; 15; 47.320481;
44; 18; 13; 19.009979; 18.504860; 13; 19.009979;
44; 8; 12; 14.583575; 15.534079; 12; 14.583575;
44; 9; 11; 48.485547; 48.665389; 11; 48.485547;
44; 12; 10; 45.942008; 45.023292; 17; 34.345963;
44; 16; 8; 47.251360; 8.115540; 12; 12.510460;



45; 17; 92; 17.299499; 17.300177; 92; 17.299499;
45; 0; 72; 6.330575; 7.338385; 72; 6.330575;
45; 11; 61; 46.545591; 48.343207; 61; 46.545591;
45; 6; 55; 12.366322; 7.500609; 55; 12.366322;
45; 14; 52; 46.056888; 48.252577; 52; 46.056888;
45; 7; 48; 18.242972; 17.018269; 48; 18.242972;
45; 5; 46; 12.351260; 10.722674; 46; 12.351260;
45; 15; 36; 17.632885; 17.922641; 36; 17.632885;
45; 2; 30; 36.667527; 39.736600; 30; 36.667527;
45; 3; 30; 18.727407; 18.911733; 30; 18.727407;
45; 13; 26; 15.834040; 15.472313; 26; 15.834040;
45; 4; 19; 6.330575; 7.338385; 19; 6.330575;
45; 12; 17; 46.085438; 34.345963; 64; 43.417748;
45; 19; 15; 46.203732; 47.320481; 27; 38.309778;
45; 10; 15; 48.099309; 45.880699; 26; 38.309778;
45; 18; 13; 17.618285; 19.009979; 13; 17.618285;
